Gene stable ID	Transcript stable ID
ENSBTAG00000013776	ENSBTAT00000018301
ENSBTAG00000013776	ENSBTAT00000079343
ENSBTAG00000013776	ENSBTAT00000075623
ENSBTAG00000013753	ENSBTAT00000018273
ENSBTAG00000013753	ENSBTAT00000072069
ENSBTAG00000020454	ENSBTAT00000075901
ENSBTAG00000020454	ENSBTAT00000077939
ENSBTAG00000020454	ENSBTAT00000027256
ENSBTAG00000015379	ENSBTAT00000072232
ENSBTAG00000015379	ENSBTAT00000085389
ENSBTAG00000015379	ENSBTAT00000020438
ENSBTAG00000015379	ENSBTAT00000068466
ENSBTAG00000051021	ENSBTAT00000068604
ENSBTAG00000008027	ENSBTAT00000010555
ENSBTAG00000008027	ENSBTAT00000073259
ENSBTAG00000008027	ENSBTAT00000076190
ENSBTAG00000008026	ENSBTAT00000010554
ENSBTAG00000000825	ENSBTAT00000001091
ENSBTAG00000049511	ENSBTAT00000069568
ENSBTAG00000011425	ENSBTAT00000015189
ENSBTAG00000011425	ENSBTAT00000069951
ENSBTAG00000011425	ENSBTAT00000067747
ENSBTAG00000011425	ENSBTAT00000073047
ENSBTAG00000048414	ENSBTAT00000073010
ENSBTAG00000001320	ENSBTAT00000001744
ENSBTAG00000001320	ENSBTAT00000069046
ENSBTAG00000003863	ENSBTAT00000005039
ENSBTAG00000021816	ENSBTAT00000029078
ENSBTAG00000021817	ENSBTAT00000029079
ENSBTAG00000011458	ENSBTAT00000053534
ENSBTAG00000011458	ENSBTAT00000039309
ENSBTAG00000050499	ENSBTAT00000077144
ENSBTAG00000037757	ENSBTAT00000045103
ENSBTAG00000037757	ENSBTAT00000077139
ENSBTAG00000037757	ENSBTAT00000070732
ENSBTAG00000052166	ENSBTAT00000070838
ENSBTAG00000018813	ENSBTAT00000045446
ENSBTAG00000018813	ENSBTAT00000025044
ENSBTAG00000018812	ENSBTAT00000025042
ENSBTAG00000018811	ENSBTAT00000025041
ENSBTAG00000001038	ENSBTAT00000001379
ENSBTAG00000001038	ENSBTAT00000067991
ENSBTAG00000037464	ENSBTAT00000002338
ENSBTAG00000037464	ENSBTAT00000086686
ENSBTAG00000001785	ENSBTAT00000006432
ENSBTAG00000001785	ENSBTAT00000079756
ENSBTAG00000003561	ENSBTAT00000004632
ENSBTAG00000045520	ENSBTAT00000064586
ENSBTAG00000045520	ENSBTAT00000072425
ENSBTAG00000007213	ENSBTAT00000038306
ENSBTAG00000007213	ENSBTAT00000009488
ENSBTAG00000007213	ENSBTAT00000072837
ENSBTAG00000007213	ENSBTAT00000068442
ENSBTAG00000007213	ENSBTAT00000076193
ENSBTAG00000007213	ENSBTAT00000008233
ENSBTAG00000048087	ENSBTAT00000064911
ENSBTAG00000051981	ENSBTAT00000085518
ENSBTAG00000051981	ENSBTAT00000082043
ENSBTAG00000051981	ENSBTAT00000045380
ENSBTAG00000039520	ENSBTAT00000027862
ENSBTAG00000039520	ENSBTAT00000070673
ENSBTAG00000054594	ENSBTAT00000012873
ENSBTAG00000011638	ENSBTAT00000015456
ENSBTAG00000054447	ENSBTAT00000074646
ENSBTAG00000027221	ENSBTAT00000008981
ENSBTAG00000019984	ENSBTAT00000026619
ENSBTAG00000031715	ENSBTAT00000044968
ENSBTAG00000006352	ENSBTAT00000068036
ENSBTAG00000006352	ENSBTAT00000039056
ENSBTAG00000047704	ENSBTAT00000065755
ENSBTAG00000049473	ENSBTAT00000084136
ENSBTAG00000049473	ENSBTAT00000070736
ENSBTAG00000021423	ENSBTAT00000078984
ENSBTAG00000021423	ENSBTAT00000045348
ENSBTAG00000021837	ENSBTAT00000054910
ENSBTAG00000021837	ENSBTAT00000073856
ENSBTAG00000021836	ENSBTAT00000029107
ENSBTAG00000011662	ENSBTAT00000015485
ENSBTAG00000011656	ENSBTAT00000081159
ENSBTAG00000011656	ENSBTAT00000015480
ENSBTAG00000011655	ENSBTAT00000015478
ENSBTAG00000011646	ENSBTAT00000039336
ENSBTAG00000011646	ENSBTAT00000077131
ENSBTAG00000011646	ENSBTAT00000065675
ENSBTAG00000015798	ENSBTAT00000039335
ENSBTAG00000015798	ENSBTAT00000071389
ENSBTAG00000015796	ENSBTAT00000070817
ENSBTAG00000015796	ENSBTAT00000035700
ENSBTAG00000021232	ENSBTAT00000065880
ENSBTAG00000021232	ENSBTAT00000081888
ENSBTAG00000021232	ENSBTAT00000028291
ENSBTAG00000031906	ENSBTAT00000045249
ENSBTAG00000016667	ENSBTAT00000022163
ENSBTAG00000016664	ENSBTAT00000079728
ENSBTAG00000016664	ENSBTAT00000022161
ENSBTAG00000007498	ENSBTAT00000009860
ENSBTAG00000007498	ENSBTAT00000045200
ENSBTAG00000007501	ENSBTAT00000009867
ENSBTAG00000007497	ENSBTAT00000009858
ENSBTAG00000027407	ENSBTAT00000028109
ENSBTAG00000021096	ENSBTAT00000028108
ENSBTAG00000021096	ENSBTAT00000052120
ENSBTAG00000038974	ENSBTAT00000057292
ENSBTAG00000014769	ENSBTAT00000082870
ENSBTAG00000014769	ENSBTAT00000019648
ENSBTAG00000027405	ENSBTAT00000076104
ENSBTAG00000027405	ENSBTAT00000039331
ENSBTAG00000001985	ENSBTAT00000002574
ENSBTAG00000044091	ENSBTAT00000061122
ENSBTAG00000031800	ENSBTAT00000055432
ENSBTAG00000021685	ENSBTAT00000028899
ENSBTAG00000003030	ENSBTAT00000086274
ENSBTAG00000003030	ENSBTAT00000069149
ENSBTAG00000003030	ENSBTAT00000063798
ENSBTAG00000003030	ENSBTAT00000003944
ENSBTAG00000031764	ENSBTAT00000045040
ENSBTAG00000017198	ENSBTAT00000022855
ENSBTAG00000004582	ENSBTAT00000063888
ENSBTAG00000004582	ENSBTAT00000006018
ENSBTAG00000004582	ENSBTAT00000065814
ENSBTAG00000004916	ENSBTAT00000056498
ENSBTAG00000004916	ENSBTAT00000006468
ENSBTAG00000004916	ENSBTAT00000081378
ENSBTAG00000004916	ENSBTAT00000077464
ENSBTAG00000051598	ENSBTAT00000079884
ENSBTAG00000004911	ENSBTAT00000006463
ENSBTAG00000010383	ENSBTAT00000078077
ENSBTAG00000010383	ENSBTAT00000013703
ENSBTAG00000010873	ENSBTAT00000014445
ENSBTAG00000001829	ENSBTAT00000044985
ENSBTAG00000001829	ENSBTAT00000077296
ENSBTAG00000001827	ENSBTAT00000002387
ENSBTAG00000006002	ENSBTAT00000086319
ENSBTAG00000006002	ENSBTAT00000007879
ENSBTAG00000046520	ENSBTAT00000069925
ENSBTAG00000046520	ENSBTAT00000063242
ENSBTAG00000015581	ENSBTAT00000020699
ENSBTAG00000031718	ENSBTAT00000020676
ENSBTAG00000031716	ENSBTAT00000044971
ENSBTAG00000021727	ENSBTAT00000028963
ENSBTAG00000016388	ENSBTAT00000021795
ENSBTAG00000024139	ENSBTAT00000052204
ENSBTAG00000024891	ENSBTAT00000034665
ENSBTAG00000051498	ENSBTAT00000081021
ENSBTAG00000035323	ENSBTAT00000049814
ENSBTAG00000008338	ENSBTAT00000049812
ENSBTAG00000008338	ENSBTAT00000083016
ENSBTAG00000008338	ENSBTAT00000078977
ENSBTAG00000008338	ENSBTAT00000083975
ENSBTAG00000013116	ENSBTAT00000017447
ENSBTAG00000013116	ENSBTAT00000082032
ENSBTAG00000007977	ENSBTAT00000010487
ENSBTAG00000017679	ENSBTAT00000023513
ENSBTAG00000035199	ENSBTAT00000049696
ENSBTAG00000019726	ENSBTAT00000026288
ENSBTAG00000019726	ENSBTAT00000068333
ENSBTAG00000019726	ENSBTAT00000071324
ENSBTAG00000008323	ENSBTAT00000068441
ENSBTAG00000008323	ENSBTAT00000010961
ENSBTAG00000008323	ENSBTAT00000071478
ENSBTAG00000034987	ENSBTAT00000049460
ENSBTAG00000051621	ENSBTAT00000076476
ENSBTAG00000012817	ENSBTAT00000009631
ENSBTAG00000012817	ENSBTAT00000086051
ENSBTAG00000049787	ENSBTAT00000082629
ENSBTAG00000048432	ENSBTAT00000077463
ENSBTAG00000048432	ENSBTAT00000070199
ENSBTAG00000014252	ENSBTAT00000018946
ENSBTAG00000014252	ENSBTAT00000078200
ENSBTAG00000017188	ENSBTAT00000076964
ENSBTAG00000017188	ENSBTAT00000022843
ENSBTAG00000017188	ENSBTAT00000077734
ENSBTAG00000021614	ENSBTAT00000039537
ENSBTAG00000021614	ENSBTAT00000028803
ENSBTAG00000021614	ENSBTAT00000076878
ENSBTAG00000021614	ENSBTAT00000069945
ENSBTAG00000021614	ENSBTAT00000071212
ENSBTAG00000007130	ENSBTAT00000009384
ENSBTAG00000004302	ENSBTAT00000005639
ENSBTAG00000004302	ENSBTAT00000077970
ENSBTAG00000004302	ENSBTAT00000074129
ENSBTAG00000020120	ENSBTAT00000026798
ENSBTAG00000048850	ENSBTAT00000068557
ENSBTAG00000003319	ENSBTAT00000004298
ENSBTAG00000034441	ENSBTAT00000075886
ENSBTAG00000034441	ENSBTAT00000048789
ENSBTAG00000000939	ENSBTAT00000074146
ENSBTAG00000000939	ENSBTAT00000085063
ENSBTAG00000000939	ENSBTAT00000086783
ENSBTAG00000000939	ENSBTAT00000069934
ENSBTAG00000000939	ENSBTAT00000081698
ENSBTAG00000000939	ENSBTAT00000086620
ENSBTAG00000000939	ENSBTAT00000001242
ENSBTAG00000027506	ENSBTAT00000039526
ENSBTAG00000000516	ENSBTAT00000000669
ENSBTAG00000050355	ENSBTAT00000075053
ENSBTAG00000050355	ENSBTAT00000083395
ENSBTAG00000000686	ENSBTAT00000000918
ENSBTAG00000023169	ENSBTAT00000050711
ENSBTAG00000017012	ENSBTAT00000053112
ENSBTAG00000026320	ENSBTAT00000054515
ENSBTAG00000026320	ENSBTAT00000077786
ENSBTAG00000026320	ENSBTAT00000068552
ENSBTAG00000013901	ENSBTAT00000018461
ENSBTAG00000001522	ENSBTAT00000001994
ENSBTAG00000053637	ENSBTAT00000078554
ENSBTAG00000046026	ENSBTAT00000012255
ENSBTAG00000046026	ENSBTAT00000069250
ENSBTAG00000046026	ENSBTAT00000078125
ENSBTAG00000001521	ENSBTAT00000001993
ENSBTAG00000007687	ENSBTAT00000010110
ENSBTAG00000043970	ENSBTAT00000060954
ENSBTAG00000019581	ENSBTAT00000026087
ENSBTAG00000008355	ENSBTAT00000071625
ENSBTAG00000008355	ENSBTAT00000069645
ENSBTAG00000008355	ENSBTAT00000011004
ENSBTAG00000007570	ENSBTAT00000009959
ENSBTAG00000055158	ENSBTAT00000084811
ENSBTAG00000011064	ENSBTAT00000014692
ENSBTAG00000004906	ENSBTAT00000006455
ENSBTAG00000000857	ENSBTAT00000083852
ENSBTAG00000000857	ENSBTAT00000001142
ENSBTAG00000004902	ENSBTAT00000006451
ENSBTAG00000000856	ENSBTAT00000001141
ENSBTAG00000035158	ENSBTAT00000049648
ENSBTAG00000050112	ENSBTAT00000080529
ENSBTAG00000026356	ENSBTAT00000037423
ENSBTAG00000013621	ENSBTAT00000018107
ENSBTAG00000013621	ENSBTAT00000087394
ENSBTAG00000021838	ENSBTAT00000037192
ENSBTAG00000020751	ENSBTAT00000083220
ENSBTAG00000020751	ENSBTAT00000027654
ENSBTAG00000003789	ENSBTAT00000004929
ENSBTAG00000003789	ENSBTAT00000073552
ENSBTAG00000009811	ENSBTAT00000012938
ENSBTAG00000009816	ENSBTAT00000012942
ENSBTAG00000000632	ENSBTAT00000000833
ENSBTAG00000014458	ENSBTAT00000037418
ENSBTAG00000024984	ENSBTAT00000034843
ENSBTAG00000007596	ENSBTAT00000009992
ENSBTAG00000007596	ENSBTAT00000071235
ENSBTAG00000007596	ENSBTAT00000084858
ENSBTAG00000039978	ENSBTAT00000056792
ENSBTAG00000039705	ENSBTAT00000020019
ENSBTAG00000000658	ENSBTAT00000000855
ENSBTAG00000021964	ENSBTAT00000067859
ENSBTAG00000021964	ENSBTAT00000045860
ENSBTAG00000021964	ENSBTAT00000075643
ENSBTAG00000021964	ENSBTAT00000070295
ENSBTAG00000012242	ENSBTAT00000083331
ENSBTAG00000012242	ENSBTAT00000049576
ENSBTAG00000012242	ENSBTAT00000016239
ENSBTAG00000051469	ENSBTAT00000068974
ENSBTAG00000012235	ENSBTAT00000049670
ENSBTAG00000012232	ENSBTAT00000016224
ENSBTAG00000014610	ENSBTAT00000019453
ENSBTAG00000014610	ENSBTAT00000080296
ENSBTAG00000014607	ENSBTAT00000019451
ENSBTAG00000017281	ENSBTAT00000022981
ENSBTAG00000017281	ENSBTAT00000066795
ENSBTAG00000017281	ENSBTAT00000083138
ENSBTAG00000000199	ENSBTAT00000000233
ENSBTAG00000000199	ENSBTAT00000045859
ENSBTAG00000044190	ENSBTAT00000061587
ENSBTAG00000015040	ENSBTAT00000049643
ENSBTAG00000026350	ENSBTAT00000037416
ENSBTAG00000000312	ENSBTAT00000000410
ENSBTAG00000000312	ENSBTAT00000084417
ENSBTAG00000000312	ENSBTAT00000067246
ENSBTAG00000013408	ENSBTAT00000017837
ENSBTAG00000009677	ENSBTAT00000012765
ENSBTAG00000013405	ENSBTAT00000017833
ENSBTAG00000013405	ENSBTAT00000081243
ENSBTAG00000011922	ENSBTAT00000075231
ENSBTAG00000011922	ENSBTAT00000086342
ENSBTAG00000011922	ENSBTAT00000076728
ENSBTAG00000011922	ENSBTAT00000082561
ENSBTAG00000011922	ENSBTAT00000087039
ENSBTAG00000011922	ENSBTAT00000015828
ENSBTAG00000011922	ENSBTAT00000076063
ENSBTAG00000011922	ENSBTAT00000078025
ENSBTAG00000011922	ENSBTAT00000078854
ENSBTAG00000011922	ENSBTAT00000083372
ENSBTAG00000047532	ENSBTAT00000073570
ENSBTAG00000047532	ENSBTAT00000083186
ENSBTAG00000047532	ENSBTAT00000066047
ENSBTAG00000047532	ENSBTAT00000082928
ENSBTAG00000045727	ENSBTAT00000065585
ENSBTAG00000008079	ENSBTAT00000086809
ENSBTAG00000008079	ENSBTAT00000010627
ENSBTAG00000037493	ENSBTAT00000083417
ENSBTAG00000037493	ENSBTAT00000077344
ENSBTAG00000037493	ENSBTAT00000073909
ENSBTAG00000037493	ENSBTAT00000002882
ENSBTAG00000008421	ENSBTAT00000079017
ENSBTAG00000008421	ENSBTAT00000011082
ENSBTAG00000008421	ENSBTAT00000080523
ENSBTAG00000048486	ENSBTAT00000085613
ENSBTAG00000048486	ENSBTAT00000087208
ENSBTAG00000048486	ENSBTAT00000087057
ENSBTAG00000038682	ENSBTAT00000086728
ENSBTAG00000038682	ENSBTAT00000019225
ENSBTAG00000017339	ENSBTAT00000064358
ENSBTAG00000017339	ENSBTAT00000083693
ENSBTAG00000017339	ENSBTAT00000071803
ENSBTAG00000017339	ENSBTAT00000023058
ENSBTAG00000019864	ENSBTAT00000072945
ENSBTAG00000019864	ENSBTAT00000074468
ENSBTAG00000019864	ENSBTAT00000076155
ENSBTAG00000019864	ENSBTAT00000026467
ENSBTAG00000019864	ENSBTAT00000069758
ENSBTAG00000040360	ENSBTAT00000055905
ENSBTAG00000045791	ENSBTAT00000065602
ENSBTAG00000052472	ENSBTAT00000067880
ENSBTAG00000034691	ENSBTAT00000049133
ENSBTAG00000034691	ENSBTAT00000082106
ENSBTAG00000032301	ENSBTAT00000045797
ENSBTAG00000016810	ENSBTAT00000022364
ENSBTAG00000054143	ENSBTAT00000069710
ENSBTAG00000048160	ENSBTAT00000066224
ENSBTAG00000053113	ENSBTAT00000066396
ENSBTAG00000014643	ENSBTAT00000078970
ENSBTAG00000014643	ENSBTAT00000019499
ENSBTAG00000003481	ENSBTAT00000004524
ENSBTAG00000039968	ENSBTAT00000028656
ENSBTAG00000051638	ENSBTAT00000078953
ENSBTAG00000032281	ENSBTAT00000045777
ENSBTAG00000014642	ENSBTAT00000084634
ENSBTAG00000014642	ENSBTAT00000019496
ENSBTAG00000011268	ENSBTAT00000045778
ENSBTAG00000015924	ENSBTAT00000068705
ENSBTAG00000015924	ENSBTAT00000082176
ENSBTAG00000015924	ENSBTAT00000021174
ENSBTAG00000019663	ENSBTAT00000026202
ENSBTAG00000019663	ENSBTAT00000087217
ENSBTAG00000034613	ENSBTAT00000049025
ENSBTAG00000021474	ENSBTAT00000087110
ENSBTAG00000021474	ENSBTAT00000076782
ENSBTAG00000021474	ENSBTAT00000028627
ENSBTAG00000013225	ENSBTAT00000017598
ENSBTAG00000013678	ENSBTAT00000018177
ENSBTAG00000021472	ENSBTAT00000028621
ENSBTAG00000026344	ENSBTAT00000037397
ENSBTAG00000015271	ENSBTAT00000020312
ENSBTAG00000002104	ENSBTAT00000002715
ENSBTAG00000002104	ENSBTAT00000073587
ENSBTAG00000053896	ENSBTAT00000085303
ENSBTAG00000048920	ENSBTAT00000086168
ENSBTAG00000006877	ENSBTAT00000061368
ENSBTAG00000049014	ENSBTAT00000082671
ENSBTAG00000049014	ENSBTAT00000066737
ENSBTAG00000003606	ENSBTAT00000004687
ENSBTAG00000003606	ENSBTAT00000073144
ENSBTAG00000049125	ENSBTAT00000071232
ENSBTAG00000011939	ENSBTAT00000015841
ENSBTAG00000017040	ENSBTAT00000022654
ENSBTAG00000004596	ENSBTAT00000055451
ENSBTAG00000051390	ENSBTAT00000075608
ENSBTAG00000004595	ENSBTAT00000006031
ENSBTAG00000051556	ENSBTAT00000082774
ENSBTAG00000054126	ENSBTAT00000052145
ENSBTAG00000036304	ENSBTAT00000065296
ENSBTAG00000015536	ENSBTAT00000020644
ENSBTAG00000054483	ENSBTAT00000086480
ENSBTAG00000054483	ENSBTAT00000086024
ENSBTAG00000037824	ENSBTAT00000006034
ENSBTAG00000050161	ENSBTAT00000069707
ENSBTAG00000034498	ENSBTAT00000048872
ENSBTAG00000015734	ENSBTAT00000020889
ENSBTAG00000015734	ENSBTAT00000076049
ENSBTAG00000005762	ENSBTAT00000007573
ENSBTAG00000005762	ENSBTAT00000079415
ENSBTAG00000016210	ENSBTAT00000021572
ENSBTAG00000016209	ENSBTAT00000048865
ENSBTAG00000005063	ENSBTAT00000006673
ENSBTAG00000047022	ENSBTAT00000065704
ENSBTAG00000055204	ENSBTAT00000075065
ENSBTAG00000021639	ENSBTAT00000028836
ENSBTAG00000026340	ENSBTAT00000037390
ENSBTAG00000015720	ENSBTAT00000020867
ENSBTAG00000021092	ENSBTAT00000028091
ENSBTAG00000021092	ENSBTAT00000087046
ENSBTAG00000006385	ENSBTAT00000008376
ENSBTAG00000009974	ENSBTAT00000013156
ENSBTAG00000009974	ENSBTAT00000079762
ENSBTAG00000009974	ENSBTAT00000079036
ENSBTAG00000009974	ENSBTAT00000072801
ENSBTAG00000009974	ENSBTAT00000076793
ENSBTAG00000009974	ENSBTAT00000067434
ENSBTAG00000009974	ENSBTAT00000081517
ENSBTAG00000046121	ENSBTAT00000063321
ENSBTAG00000017733	ENSBTAT00000023581
ENSBTAG00000017733	ENSBTAT00000070385
ENSBTAG00000015214	ENSBTAT00000020243
ENSBTAG00000032236	ENSBTAT00000045723
ENSBTAG00000046739	ENSBTAT00000064393
ENSBTAG00000036116	ENSBTAT00000031225
ENSBTAG00000051812	ENSBTAT00000067591
ENSBTAG00000046467	ENSBTAT00000064455
ENSBTAG00000046467	ENSBTAT00000086143
ENSBTAG00000050186	ENSBTAT00000067159
ENSBTAG00000015985	ENSBTAT00000021264
ENSBTAG00000001000	ENSBTAT00000001324
ENSBTAG00000001000	ENSBTAT00000063585
ENSBTAG00000001000	ENSBTAT00000069809
ENSBTAG00000001000	ENSBTAT00000066815
ENSBTAG00000008597	ENSBTAT00000073280
ENSBTAG00000008597	ENSBTAT00000011341
ENSBTAG00000008597	ENSBTAT00000067706
ENSBTAG00000032227	ENSBTAT00000045713
ENSBTAG00000009378	ENSBTAT00000012342
ENSBTAG00000055110	ENSBTAT00000068715
ENSBTAG00000006132	ENSBTAT00000087265
ENSBTAG00000006132	ENSBTAT00000080590
ENSBTAG00000006132	ENSBTAT00000067081
ENSBTAG00000006132	ENSBTAT00000008069
ENSBTAG00000003338	ENSBTAT00000004335
ENSBTAG00000048675	ENSBTAT00000085929
ENSBTAG00000040461	ENSBTAT00000056811
ENSBTAG00000038798	ENSBTAT00000052953
ENSBTAG00000009578	ENSBTAT00000073728
ENSBTAG00000009578	ENSBTAT00000012601
ENSBTAG00000009578	ENSBTAT00000073926
ENSBTAG00000009578	ENSBTAT00000074315
ENSBTAG00000009578	ENSBTAT00000012605
ENSBTAG00000009578	ENSBTAT00000064860
ENSBTAG00000009578	ENSBTAT00000085237
ENSBTAG00000009578	ENSBTAT00000078822
ENSBTAG00000017717	ENSBTAT00000023563
ENSBTAG00000017717	ENSBTAT00000071675
ENSBTAG00000017717	ENSBTAT00000075441
ENSBTAG00000053138	ENSBTAT00000085577
ENSBTAG00000046821	ENSBTAT00000065851
ENSBTAG00000001579	ENSBTAT00000002068
ENSBTAG00000001579	ENSBTAT00000078414
ENSBTAG00000001579	ENSBTAT00000079384
ENSBTAG00000019639	ENSBTAT00000026163
ENSBTAG00000019639	ENSBTAT00000078298
ENSBTAG00000004792	ENSBTAT00000006291
ENSBTAG00000003588	ENSBTAT00000004666
ENSBTAG00000020523	ENSBTAT00000027342
ENSBTAG00000011709	ENSBTAT00000015548
ENSBTAG00000013165	ENSBTAT00000085435
ENSBTAG00000013165	ENSBTAT00000076817
ENSBTAG00000013165	ENSBTAT00000078741
ENSBTAG00000013165	ENSBTAT00000037135
ENSBTAG00000015333	ENSBTAT00000085020
ENSBTAG00000015333	ENSBTAT00000061330
ENSBTAG00000049935	ENSBTAT00000072248
ENSBTAG00000015338	ENSBTAT00000020389
ENSBTAG00000015341	ENSBTAT00000083301
ENSBTAG00000015341	ENSBTAT00000080972
ENSBTAG00000015341	ENSBTAT00000082475
ENSBTAG00000015341	ENSBTAT00000020394
ENSBTAG00000020226	ENSBTAT00000026936
ENSBTAG00000013955	ENSBTAT00000037373
ENSBTAG00000013955	ENSBTAT00000086812
ENSBTAG00000013369	ENSBTAT00000017783
ENSBTAG00000013369	ENSBTAT00000077398
ENSBTAG00000047488	ENSBTAT00000063834
ENSBTAG00000006767	ENSBTAT00000008903
ENSBTAG00000006767	ENSBTAT00000084565
ENSBTAG00000006767	ENSBTAT00000073332
ENSBTAG00000006770	ENSBTAT00000008906
ENSBTAG00000044126	ENSBTAT00000086501
ENSBTAG00000044126	ENSBTAT00000061037
ENSBTAG00000018218	ENSBTAT00000037370
ENSBTAG00000018218	ENSBTAT00000024247
ENSBTAG00000007302	ENSBTAT00000080584
ENSBTAG00000007302	ENSBTAT00000009606
ENSBTAG00000007302	ENSBTAT00000075382
ENSBTAG00000002181	ENSBTAT00000002827
ENSBTAG00000002181	ENSBTAT00000070325
ENSBTAG00000017731	ENSBTAT00000080183
ENSBTAG00000017731	ENSBTAT00000078642
ENSBTAG00000017731	ENSBTAT00000023578
ENSBTAG00000017731	ENSBTAT00000067661
ENSBTAG00000017731	ENSBTAT00000075007
ENSBTAG00000001156	ENSBTAT00000001538
ENSBTAG00000000711	ENSBTAT00000000950
ENSBTAG00000000711	ENSBTAT00000070564
ENSBTAG00000000711	ENSBTAT00000080522
ENSBTAG00000000711	ENSBTAT00000077483
ENSBTAG00000000707	ENSBTAT00000000946
ENSBTAG00000007823	ENSBTAT00000078788
ENSBTAG00000007823	ENSBTAT00000074445
ENSBTAG00000007823	ENSBTAT00000086418
ENSBTAG00000007823	ENSBTAT00000069423
ENSBTAG00000007823	ENSBTAT00000010295
ENSBTAG00000007828	ENSBTAT00000081400
ENSBTAG00000007828	ENSBTAT00000010298
ENSBTAG00000006869	ENSBTAT00000073496
ENSBTAG00000006869	ENSBTAT00000009033
ENSBTAG00000006869	ENSBTAT00000086671
ENSBTAG00000006869	ENSBTAT00000071946
ENSBTAG00000006869	ENSBTAT00000009040
ENSBTAG00000017138	ENSBTAT00000071116
ENSBTAG00000017138	ENSBTAT00000078069
ENSBTAG00000017138	ENSBTAT00000080504
ENSBTAG00000017138	ENSBTAT00000022779
ENSBTAG00000010548	ENSBTAT00000048498
ENSBTAG00000010548	ENSBTAT00000085122
ENSBTAG00000010548	ENSBTAT00000078733
ENSBTAG00000020667	ENSBTAT00000027546
ENSBTAG00000020667	ENSBTAT00000078941
ENSBTAG00000034196	ENSBTAT00000064134
ENSBTAG00000007736	ENSBTAT00000037345
ENSBTAG00000047834	ENSBTAT00000010169
ENSBTAG00000003838	ENSBTAT00000053056
ENSBTAG00000014600	ENSBTAT00000019434
ENSBTAG00000014600	ENSBTAT00000067819
ENSBTAG00000014600	ENSBTAT00000070964
ENSBTAG00000003185	ENSBTAT00000076383
ENSBTAG00000003185	ENSBTAT00000048214
ENSBTAG00000003185	ENSBTAT00000085115
ENSBTAG00000003185	ENSBTAT00000068902
ENSBTAG00000020801	ENSBTAT00000069469
ENSBTAG00000020801	ENSBTAT00000080408
ENSBTAG00000020801	ENSBTAT00000080353
ENSBTAG00000020801	ENSBTAT00000072967
ENSBTAG00000020801	ENSBTAT00000040368
ENSBTAG00000052291	ENSBTAT00000072002
ENSBTAG00000017478	ENSBTAT00000023238
ENSBTAG00000017478	ENSBTAT00000078213
ENSBTAG00000050216	ENSBTAT00000077384
ENSBTAG00000008409	ENSBTAT00000011066
ENSBTAG00000008409	ENSBTAT00000076263
ENSBTAG00000052622	ENSBTAT00000067812
ENSBTAG00000050469	ENSBTAT00000067910
ENSBTAG00000026172	ENSBTAT00000037080
ENSBTAG00000023179	ENSBTAT00000031530
ENSBTAG00000009394	ENSBTAT00000074600
ENSBTAG00000009394	ENSBTAT00000012363
ENSBTAG00000010275	ENSBTAT00000013591
ENSBTAG00000010275	ENSBTAT00000075468
ENSBTAG00000005498	ENSBTAT00000007228
ENSBTAG00000009072	ENSBTAT00000011959
ENSBTAG00000009072	ENSBTAT00000074702
ENSBTAG00000020407	ENSBTAT00000068659
ENSBTAG00000020407	ENSBTAT00000070757
ENSBTAG00000020407	ENSBTAT00000027195
ENSBTAG00000020407	ENSBTAT00000084675
ENSBTAG00000020407	ENSBTAT00000074791
ENSBTAG00000020407	ENSBTAT00000068223
ENSBTAG00000020405	ENSBTAT00000027191
ENSBTAG00000033446	ENSBTAT00000047576
ENSBTAG00000020399	ENSBTAT00000027187
ENSBTAG00000020398	ENSBTAT00000027186
ENSBTAG00000022114	ENSBTAT00000029813
ENSBTAG00000013537	ENSBTAT00000025707
ENSBTAG00000013537	ENSBTAT00000074507
ENSBTAG00000013537	ENSBTAT00000072924
ENSBTAG00000013537	ENSBTAT00000086323
ENSBTAG00000013537	ENSBTAT00000082202
ENSBTAG00000048373	ENSBTAT00000072461
ENSBTAG00000005025	ENSBTAT00000006615
ENSBTAG00000048822	ENSBTAT00000085245
ENSBTAG00000005585	ENSBTAT00000007336
ENSBTAG00000016754	ENSBTAT00000066759
ENSBTAG00000016754	ENSBTAT00000022279
ENSBTAG00000049478	ENSBTAT00000081238
ENSBTAG00000016194	ENSBTAT00000021554
ENSBTAG00000009916	ENSBTAT00000047857
ENSBTAG00000009916	ENSBTAT00000013086
ENSBTAG00000051782	ENSBTAT00000052450
ENSBTAG00000051782	ENSBTAT00000086760
ENSBTAG00000002002	ENSBTAT00000084513
ENSBTAG00000002002	ENSBTAT00000061524
ENSBTAG00000002002	ENSBTAT00000082436
ENSBTAG00000002002	ENSBTAT00000082618
ENSBTAG00000002002	ENSBTAT00000070713
ENSBTAG00000015334	ENSBTAT00000020381
ENSBTAG00000015319	ENSBTAT00000020362
ENSBTAG00000015319	ENSBTAT00000073894
ENSBTAG00000005877	ENSBTAT00000007726
ENSBTAG00000021156	ENSBTAT00000028197
ENSBTAG00000021156	ENSBTAT00000074159
ENSBTAG00000021156	ENSBTAT00000085604
ENSBTAG00000020693	ENSBTAT00000079315
ENSBTAG00000020693	ENSBTAT00000047757
ENSBTAG00000026309	ENSBTAT00000037329
ENSBTAG00000019892	ENSBTAT00000026503
