Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,CCN,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000117280,48.0,48,1,205737114,205744588,-1,Y,1.0,Y
ENSG00000111707,48.0,48,12,118814185,118855840,1,Y,1.0,Y
ENSG00000163596,43.0,48,2,203640690,203736708,-1,Y,0.8958333333333334,N
ENSG00000125772,48.0,48,20,5525085,5591672,-1,Y,1.0,N
ENSG00000222040,45.0,47,2,96778707,96781984,-1,N,0.9574468085106383,N
ENSG00000244754,48.0,48,13,33006554,33112970,-1,N,1.0,Y
ENSG00000196510,46.0,48,12,110810705,110841535,-1,Y,0.9583333333333334,N
ENSG00000162004,47.0,48,16,772582,776954,-1,N,0.9791666666666666,N
ENSG00000107643,48.0,48,10,49514698,49647403,1,N,1.0,Y
ENSG00000185128,48.0,48,17,36283971,36294915,1,N,1.0,Y
ENSG00000213626,48.0,48,2,30454397,30546596,1,Y,1.0,Y
ENSG00000006530,45.0,48,7,141250989,141355044,1,N,0.9375,N
ENSG00000141380,48.0,48,18,23596578,23671181,-1,N,1.0,N
ENSG00000090661,48.0,48,19,8271620,8327305,1,Y,1.0,N
ENSG00000100280,48.0,48,22,29723669,29819168,-1,Y,1.0,Y
ENSG00000198420,48.0,48,7,143548468,143599291,-1,Y,1.0,Y
ENSG00000101246,48.0,48,20,62329996,62339377,-1,N,1.0,N
ENSG00000117834,46.0,47,1,48688357,48714316,1,Y,0.9787234042553192,N
ENSG00000133065,48.0,48,1,205758221,205782876,-1,Y,1.0,Y
ENSG00000071967,48.0,48,2,172378757,172414643,1,Y,1.0,Y
ENSG00000188976,48.0,48,1,879584,894689,-1,N,1.0,Y
ENSG00000243317,48.0,48,7,135347244,135378166,1,N,1.0,Y
ENSG00000147082,44.0,47,X,49967364,50094909,1,N,0.9361702127659576,N
ENSG00000104325,45.0,48,8,91013633,91064320,1,N,0.9375,N
ENSG00000162415,43.0,48,1,45482071,45771881,-1,Y,0.8958333333333334,N
ENSG00000070371,47.0,48,22,19166986,19279239,-1,N,0.9791666666666666,N
ENSG00000164707,44.0,48,7,135365985,135414006,-1,Y,0.9166666666666666,N
ENSG00000093183,48.0,48,3,42589461,42642572,-1,Y,1.0,N
ENSG00000147003,46.0,46,X,15645441,15683154,-1,N,1.0,Y
ENSG00000006534,48.0,48,11,67776048,67796744,1,N,1.0,Y
ENSG00000171159,46.0,48,9,130922539,130926207,1,N,0.9583333333333334,N
ENSG00000148672,47.0,48,10,88810243,88854623,-1,N,0.9791666666666666,N
ENSG00000257727,46.0,48,12,56703626,56710120,-1,Y,0.9583333333333334,N
ENSG00000172954,48.0,48,2,30670092,30867091,1,Y,1.0,Y
ENSG00000143374,48.0,48,1,150459887,150480078,1,N,1.0,Y
ENSG00000169239,45.0,48,X,15706953,15805747,1,Y,0.9375,N
ENSG00000162877,48.0,48,1,205797150,205819260,-1,N,1.0,Y
ENSG00000144031,43.0,48,2,71205510,71212626,1,N,0.8958333333333334,N
ENSG00000187961,48.0,48,1,895967,901095,1,N,1.0,Y
ENSG00000105372,48.0,48,19,42363988,42376994,1,N,1.0,Y
ENSG00000169249,48.0,48,X,15808595,15841383,1,N,1.0,Y
ENSG00000099256,48.0,48,10,25137536,25241533,-1,N,1.0,N
ENSG00000198915,46.0,48,10,43689983,43762367,-1,Y,0.9583333333333334,N
ENSG00000134815,48.0,48,19,47852538,47885961,1,Y,1.0,Y
ENSG00000112110,48.0,48,6,160210844,160219468,1,N,1.0,Y
ENSG00000213722,48.0,48,6,31694815,31698394,-1,N,1.0,Y
ENSG00000164187,48.0,48,5,36098514,36152063,-1,Y,1.0,N
ENSG00000103253,48.0,48,16,776936,785525,1,N,1.0,N
ENSG00000001561,44.0,48,6,46097730,46114436,1,N,0.9166666666666666,N
ENSG00000103502,46.0,48,16,29869678,29875057,-1,Y,0.9583333333333334,N
ENSG00000197728,48.0,48,12,56435637,56438116,1,N,1.0,Y
ENSG00000197903,48.0,48,6,27106073,27114619,-1,N,1.0,N
ENSG00000173113,48.0,48,11,64083932,64085556,-1,N,1.0,Y
ENSG00000100285,43.0,48,22,29876219,29887379,1,Y,0.8958333333333334,N
ENSG00000112796,43.0,48,6,46126924,46138708,-1,Y,0.8958333333333334,N
ENSG00000167261,47.0,47,16,68021297,68034489,-1,N,1.0,Y
ENSG00000197140,44.0,45,8,38964509,39142430,1,N,0.9777777777777776,N
ENSG00000132122,45.0,47,1,48761044,48937845,-1,N,0.9574468085106383,N
ENSG00000139405,48.0,48,12,113623331,113630173,1,N,1.0,Y
ENSG00000085382,48.0,48,6,105175968,105307794,-1,Y,1.0,Y
ENSG00000146453,48.0,48,6,160221298,160241736,1,N,1.0,Y
ENSG00000185917,48.0,48,21,37406839,37451687,-1,Y,1.0,Y
ENSG00000044459,48.0,48,9,17134980,17503921,1,N,1.0,Y
ENSG00000149289,44.0,48,11,109964087,110042566,1,Y,0.9166666666666666,N
ENSG00000160932,44.0,48,8,144099399,144105249,1,N,0.9166666666666666,N
ENSG00000188199,46.0,46,10,81462983,81474437,1,N,1.0,Y
ENSG00000144712,48.0,48,3,12837971,12913415,1,N,1.0,N
ENSG00000126432,48.0,48,11,64085560,64089283,1,N,1.0,Y
ENSG00000108786,48.0,48,17,40701232,40707231,1,N,1.0,Y
ENSG00000100296,48.0,48,22,29901868,29951205,-1,N,1.0,Y
ENSG00000135632,47.0,48,2,73441350,73454365,1,Y,0.9791666666666666,Y
ENSG00000112812,46.0,46,6,27215480,27224403,1,Y,1.0,Y
ENSG00000075073,44.0,48,10,71163659,71176623,-1,Y,0.9166666666666666,N
ENSG00000151320,48.0,48,14,32798479,33300567,1,N,1.0,Y
ENSG00000131437,46.0,48,5,132028320,132073330,-1,Y,0.9583333333333334,N
ENSG00000203896,48.0,48,20,62366815,62370456,1,N,1.0,N
ENSG00000176732,47.0,48,2,24338241,24346347,-1,Y,0.9791666666666666,Y
ENSG00000186792,48.0,48,3,50330262,50336899,-1,N,1.0,Y
ENSG00000166578,46.0,48,12,113633246,113658899,-1,Y,0.9583333333333334,N
ENSG00000236287,48.0,48,11,10833621,10880343,-1,N,1.0,N
ENSG00000174165,48.0,48,11,66288108,66313709,-1,N,1.0,N
ENSG00000114999,46.0,48,2,113239731,113299316,1,Y,0.9583333333333334,Y
ENSG00000214026,46.0,48,11,1968508,2005752,1,N,0.9583333333333334,N
ENSG00000133121,45.0,48,13,33677272,33924767,-1,N,0.9375,N
ENSG00000078070,48.0,48,3,182733006,182833863,-1,Y,1.0,Y
ENSG00000267855,48.0,48,19,8373490,8386280,-1,Y,1.0,Y
ENSG00000144043,48.0,48,2,71213068,71222075,-1,Y,1.0,Y
ENSG00000166529,48.0,48,7,99647390,99662661,1,N,1.0,Y
ENSG00000104213,45.0,48,8,17433942,17501580,1,Y,0.9375,N
ENSG00000187642,47.0,48,1,910579,917497,-1,Y,0.9791666666666666,N
ENSG00000148337,47.0,48,9,130928343,130966662,-1,N,0.9791666666666666,N
ENSG00000148814,47.0,48,10,134145614,134195010,1,Y,0.9791666666666666,Y
ENSG00000224186,48.0,48,5,134368970,134691744,1,N,1.0,Y
ENSG00000171155,47.0,48,X,119759648,119764005,-1,Y,0.9791666666666666,Y
ENSG00000103245,48.0,48,16,779753,791329,-1,N,1.0,Y
ENSG00000108932,47.0,48,17,66263167,66287408,-1,N,0.9791666666666666,N
ENSG00000081791,48.0,48,5,141303373,141321612,1,Y,1.0,Y
ENSG00000186453,48.0,48,2,24397938,24423718,1,N,1.0,Y
ENSG00000233927,48.0,48,19,8386042,8388224,1,N,1.0,Y
ENSG00000167646,45.0,46,19,55670031,55678090,-1,N,0.9782608695652174,N
ENSG00000065308,48.0,48,6,52362200,52441713,-1,Y,1.0,N
ENSG00000077380,48.0,48,2,172543919,172604930,1,Y,1.0,Y
ENSG00000198805,48.0,48,14,20937113,20945253,1,N,1.0,Y
ENSG00000197081,45.0,48,6,160390131,160534539,1,N,0.9375,N
ENSG00000138802,46.0,48,4,110354928,110462052,1,Y,0.9583333333333334,N
ENSG00000115604,48.0,48,2,102927989,103015218,1,Y,1.0,Y
ENSG00000213719,48.0,48,6,31698358,31707540,-1,N,1.0,Y
ENSG00000136444,48.0,48,17,48556161,48563336,1,N,1.0,Y
ENSG00000117385,47.0,48,1,43212006,43232755,-1,Y,0.9791666666666666,N
ENSG00000159228,48.0,48,21,37442239,37445464,1,N,1.0,Y
ENSG00000184117,48.0,48,22,29950797,29977326,-1,Y,1.0,Y
ENSG00000160410,45.0,48,19,41082757,41097305,1,N,0.9375,N
ENSG00000168071,47.0,48,11,64107695,64125006,1,N,0.9791666666666666,N
ENSG00000174891,48.0,48,3,157823644,158263519,1,N,1.0,Y
ENSG00000134109,48.0,48,3,5229331,5261642,1,Y,1.0,Y
ENSG00000188290,43.0,48,1,934342,935552,-1,N,0.8958333333333334,N
ENSG00000169895,47.0,48,X,16737755,16783459,1,Y,0.9791666666666666,N
ENSG00000145623,46.0,48,5,38845960,38945698,1,Y,0.9583333333333334,Y
ENSG00000173262,44.0,45,12,7965108,8043744,-1,N,0.9777777777777776,N
ENSG00000159231,48.0,48,21,37507210,37518864,1,N,1.0,Y
ENSG00000128512,48.0,48,7,111366166,111846466,-1,N,1.0,Y
ENSG00000099282,48.0,48,10,71211229,71267425,1,N,1.0,Y
ENSG00000171984,48.0,48,20,5731039,5844558,1,N,1.0,Y
ENSG00000110888,48.0,48,12,30862486,30907885,-1,Y,1.0,Y
ENSG00000187608,47.0,48,1,948803,949920,1,N,0.9791666666666666,N
ENSG00000167264,48.0,48,16,68021649,68113223,1,Y,1.0,Y
ENSG00000185745,47.0,48,10,91152303,91163745,1,N,0.9791666666666666,N
ENSG00000112149,47.0,48,6,14117872,14137149,1,Y,0.9791666666666666,N
ENSG00000117407,47.0,47,1,44398992,44402913,1,N,1.0,Y
ENSG00000135917,46.0,46,2,228549926,228582728,-1,Y,1.0,N
ENSG00000070540,46.0,48,17,66417089,66453654,-1,N,0.9583333333333334,N
ENSG00000124466,48.0,48,19,43964939,43969812,-1,Y,1.0,Y
ENSG00000133119,45.0,48,13,34392186,34540695,1,Y,0.9375,N
ENSG00000142197,48.0,48,21,37529080,37666572,1,N,1.0,N
ENSG00000183260,48.0,48,20,62492566,62494341,1,N,1.0,Y
ENSG00000188157,48.0,48,1,955503,991496,1,N,1.0,Y
ENSG00000152778,48.0,48,10,91174343,91180758,1,N,1.0,Y
ENSG00000129422,48.0,48,8,17501304,17658426,-1,N,1.0,N
ENSG00000133661,47.0,47,10,81697496,81742370,-1,N,1.0,N
ENSG00000132781,48.0,48,1,45794835,45806142,-1,Y,1.0,Y
ENSG00000107833,48.0,48,10,103541082,103543170,-1,N,1.0,Y
ENSG00000125630,48.0,48,2,113299492,113334635,1,Y,1.0,Y
ENSG00000146233,46.0,46,6,46517541,46620523,-1,N,1.0,N
ENSG00000183060,48.0,48,15,100255902,100273766,-1,Y,1.0,Y
ENSG00000184492,43.0,43,2,114256661,114258728,1,N,1.0,Y
ENSG00000135473,43.0,48,12,56710007,56727837,-1,N,0.8958333333333334,N
ENSG00000143369,46.0,48,1,150480538,150486265,1,Y,0.9583333333333334,N
ENSG00000135956,48.0,48,2,96914254,96931732,-1,N,1.0,Y
ENSG00000110077,47.0,47,11,59939081,59952139,-1,N,1.0,N
ENSG00000115145,48.0,48,2,152973315,153032506,-1,Y,1.0,Y
ENSG00000243477,48.0,48,3,50333833,50336852,-1,N,1.0,Y
ENSG00000141219,48.0,48,17,71228372,71245091,1,Y,1.0,Y
ENSG00000102854,47.0,47,16,810762,818865,1,N,1.0,N
ENSG00000176531,48.0,48,19,43979106,44009087,-1,Y,1.0,Y
ENSG00000140470,46.0,47,15,100511794,100882210,-1,N,0.9787234042553192,N
ENSG00000257093,48.0,48,7,141356528,141401953,-1,N,1.0,Y
ENSG00000144134,48.0,48,2,114384806,114400973,1,N,1.0,Y
ENSG00000155099,43.0,48,8,92006024,92053292,-1,Y,0.8958333333333334,N
ENSG00000188372,48.0,48,7,76026835,76071388,1,N,1.0,Y
ENSG00000145439,48.0,48,4,169784921,169931426,-1,Y,1.0,Y
ENSG00000186575,44.0,48,22,29999545,30094587,1,Y,0.9166666666666666,N
ENSG00000120071,48.0,48,17,44107282,44302733,-1,Y,1.0,Y
ENSG00000124422,46.0,48,17,20902910,20947073,-1,N,0.9583333333333334,N
ENSG00000249459,47.0,48,17,18561742,18585575,-1,N,0.9791666666666666,N
ENSG00000008083,46.0,48,6,15246527,15522252,1,Y,0.9583333333333334,N
ENSG00000125885,48.0,48,20,5931298,5975852,1,Y,1.0,Y
ENSG00000064607,48.0,48,19,19101697,19144832,-1,Y,1.0,Y
ENSG00000174080,48.0,48,11,66330934,66336312,-1,N,1.0,Y
ENSG00000136449,47.0,47,17,48585745,48608862,1,Y,1.0,Y
ENSG00000182851,47.0,47,8,144295068,144299044,1,N,1.0,Y
ENSG00000177595,48.0,48,11,799179,809753,-1,N,1.0,Y
ENSG00000155100,46.0,48,8,92082424,92099323,1,Y,0.9583333333333334,N
ENSG00000114857,48.0,48,3,42642106,42690227,1,Y,1.0,Y
ENSG00000135074,48.0,48,5,156822542,157002783,-1,Y,1.0,N
ENSG00000163795,46.0,48,2,27600098,27603657,-1,N,0.9583333333333334,Y
ENSG00000198399,47.0,48,2,24425733,24583583,-1,Y,0.9791666666666666,N
ENSG00000108448,48.0,48,17,18601311,18639431,1,N,1.0,Y
ENSG00000255529,48.0,48,15,57884231,58074960,1,N,1.0,Y
ENSG00000114378,48.0,48,3,50337320,50349812,-1,N,1.0,Y
ENSG00000143466,48.0,48,1,206643791,206670223,1,N,1.0,Y
ENSG00000138794,46.0,48,4,110609785,110624739,-1,N,0.9583333333333334,N
ENSG00000243896,43.0,43,7,143955700,143956815,-1,N,1.0,Y
ENSG00000198276,46.0,48,20,62571186,62587769,-1,N,0.9583333333333334,Y
ENSG00000197681,44.0,44,17,36337711,36358166,-1,N,1.0,Y
ENSG00000203791,48.0,48,10,126436718,126480439,-1,N,1.0,Y
ENSG00000105419,48.0,48,19,47906381,47922780,-1,Y,1.0,Y
ENSG00000068120,48.0,48,17,40713485,40718295,1,Y,1.0,Y
ENSG00000133678,48.0,48,10,81838402,81852313,1,N,1.0,N
ENSG00000145604,48.0,48,5,36152091,36184421,1,N,1.0,Y
ENSG00000147874,48.0,48,9,19053141,19103117,-1,N,1.0,Y
ENSG00000113971,48.0,48,3,132276986,132441303,-1,N,1.0,Y
ENSG00000124532,48.0,48,6,24403153,24425810,1,Y,1.0,Y
ENSG00000109610,48.0,48,4,24791534,24802464,1,N,1.0,N
ENSG00000173992,45.0,48,11,66360292,66373490,1,N,0.9375,N
ENSG00000250571,48.0,48,8,144349603,144359101,1,N,1.0,Y
ENSG00000007376,48.0,48,16,834974,838397,-1,N,1.0,Y
ENSG00000231925,48.0,48,6,33267471,33282164,-1,Y,1.0,Y
ENSG00000050327,48.0,48,7,144052381,144077725,1,N,1.0,Y
ENSG00000153291,48.0,48,6,46620678,46645930,1,N,1.0,Y
ENSG00000100580,48.0,48,14,77801364,77843452,-1,Y,1.0,Y
ENSG00000137714,48.0,48,11,110300607,110335605,1,N,1.0,Y
ENSG00000170627,44.0,44,12,54849734,54867386,-1,N,1.0,N
ENSG00000140471,48.0,48,15,101099574,101143435,-1,N,1.0,Y
ENSG00000181982,48.0,48,4,24807739,24981826,-1,Y,1.0,Y
ENSG00000204410,48.0,48,6,31707725,31732622,1,Y,1.0,Y
ENSG00000170035,43.0,48,2,181831975,181941312,1,N,0.8958333333333334,N
ENSG00000100583,45.0,47,14,77843032,77857840,1,N,0.9574468085106383,N
ENSG00000140009,43.0,45,14,64550950,64804830,-1,Y,0.9555555555555556,N
ENSG00000141384,48.0,48,18,23805900,23971649,1,Y,1.0,N
ENSG00000198142,47.0,48,2,110371911,110376563,1,N,0.9791666666666666,Y
ENSG00000105755,48.0,48,19,44010871,44031396,-1,N,1.0,N
ENSG00000197150,48.0,48,7,150725510,150744869,1,Y,1.0,Y
ENSG00000165555,48.0,48,14,77860364,77889860,-1,N,1.0,Y
ENSG00000149806,44.0,48,11,64888100,64889945,-1,N,0.9166666666666666,N
ENSG00000166938,48.0,48,15,66585555,66626236,1,Y,1.0,Y
ENSG00000164134,43.0,48,4,140222609,140341187,1,Y,0.8958333333333334,N
ENSG00000123739,48.0,48,4,110631145,110651233,-1,N,1.0,Y
ENSG00000112276,46.0,47,6,105544697,105585049,-1,N,0.9787234042553192,N
ENSG00000171813,44.0,48,10,134210672,134231367,1,N,0.9166666666666666,N
ENSG00000143951,48.0,48,2,63348518,64054977,-1,Y,1.0,Y
ENSG00000144021,48.0,48,2,96931870,96939087,1,Y,1.0,Y
ENSG00000176472,48.0,48,19,44029649,44040282,1,N,1.0,Y
ENSG00000159263,46.0,46,21,38071433,38122218,1,Y,1.0,N
ENSG00000091164,45.0,48,18,54264439,54318831,-1,Y,0.9375,N
ENSG00000168090,48.0,48,7,99686577,99689823,1,N,1.0,Y
ENSG00000072736,48.0,48,16,68118654,68263162,1,Y,1.0,Y
ENSG00000214954,44.0,48,8,92114060,92231464,1,N,0.9166666666666666,N
ENSG00000160695,48.0,48,11,118938403,118952688,1,N,1.0,N
ENSG00000175003,48.0,48,6,160542821,160579750,1,N,1.0,Y
ENSG00000115241,46.0,48,2,27604061,27632554,-1,Y,0.9583333333333334,Y
ENSG00000131591,48.0,48,1,1017198,1051741,-1,N,1.0,Y
ENSG00000143486,48.0,48,1,206744620,206785904,-1,N,1.0,Y
ENSG00000249931,45.0,45,15,32684983,32695396,-1,N,1.0,Y
ENSG00000127586,48.0,48,16,838046,850737,1,N,1.0,N
ENSG00000073050,48.0,48,19,44047192,44084625,-1,Y,1.0,Y
ENSG00000161395,48.0,48,17,37827375,37853050,-1,Y,1.0,Y
ENSG00000047634,48.0,48,X,17755588,17773105,1,N,1.0,Y
ENSG00000125445,48.0,48,17,73257755,73262454,1,N,1.0,Y
ENSG00000117410,48.0,48,1,44440159,44443967,1,N,1.0,Y
ENSG00000132182,46.0,47,3,13357737,13461809,-1,Y,0.9787234042553192,N
ENSG00000146192,43.0,47,6,36973422,36996846,1,Y,0.9148936170212766,N
ENSG00000124357,48.0,48,2,71291474,71306935,1,Y,1.0,Y
ENSG00000159267,48.0,48,21,38123189,38362536,-1,Y,1.0,N
ENSG00000110079,47.0,47,11,60048014,60076445,1,N,1.0,Y
ENSG00000132429,44.0,47,6,105606155,105627870,-1,Y,0.9361702127659576,N
ENSG00000091073,44.0,48,7,76090993,76135312,1,Y,0.9166666666666666,N
ENSG00000134504,44.0,48,18,24034874,24237365,-1,Y,0.9166666666666666,N
ENSG00000184076,45.0,48,22,30163358,30166402,1,N,0.9375,N
ENSG00000091157,48.0,48,18,54318574,54698828,1,Y,1.0,Y
ENSG00000143382,43.0,48,1,150521884,150533413,1,Y,0.8958333333333334,N
ENSG00000106028,43.0,48,7,141438121,141487722,1,N,0.8958333333333334,N
ENSG00000101161,48.0,48,20,62612488,62664453,1,Y,1.0,Y
ENSG00000177600,48.0,48,11,809647,812880,1,N,1.0,Y
ENSG00000050165,47.0,48,11,11984653,12031316,-1,Y,0.9791666666666666,N
ENSG00000013561,46.0,48,5,141337893,141369856,1,N,0.9583333333333334,N
ENSG00000206127,48.0,48,15,32737307,32747835,-1,N,1.0,Y
ENSG00000184428,48.0,48,8,144386554,144442149,-1,N,1.0,Y
ENSG00000099785,48.0,48,19,8478154,8503901,1,Y,1.0,Y
ENSG00000180089,46.0,48,19,55738007,55741647,-1,Y,0.9583333333333334,Y
ENSG00000185875,48.0,48,10,25305587,25315593,1,Y,1.0,Y
ENSG00000185808,48.0,48,21,38431470,38445470,-1,N,1.0,Y
ENSG00000166927,47.0,47,11,60145955,60163424,1,N,1.0,Y
ENSG00000145687,48.0,48,5,80708840,81047616,-1,N,1.0,Y
ENSG00000075131,48.0,48,15,66628544,66679084,-1,N,1.0,Y
ENSG00000100325,48.0,48,22,30184597,30234271,-1,N,1.0,N
ENSG00000151445,48.0,48,14,77893018,77924295,-1,Y,1.0,N
ENSG00000154518,48.0,48,2,176040986,176049335,-1,N,1.0,Y
ENSG00000153037,47.0,48,5,112196919,112205485,1,N,0.9791666666666666,N
ENSG00000232653,48.0,48,15,32885657,32896179,1,N,1.0,Y
ENSG00000109016,48.0,48,17,21026677,21096578,1,N,1.0,Y
ENSG00000117411,46.0,48,1,44444615,44456840,1,Y,0.9583333333333334,N
ENSG00000070950,48.0,48,3,8817088,9005457,-1,Y,1.0,Y
ENSG00000146477,44.0,47,6,160769300,160876014,1,Y,0.9361702127659576,N
ENSG00000122376,48.0,48,10,88853918,88951225,1,N,1.0,Y
ENSG00000118162,48.0,48,19,47978401,47987525,-1,Y,1.0,Y
ENSG00000242259,48.0,48,22,19338891,19435755,-1,Y,1.0,N
ENSG00000124151,48.0,48,20,46130601,46285621,1,N,1.0,Y
ENSG00000151655,44.0,47,10,7745232,7791483,1,N,0.9361702127659576,N
ENSG00000166035,46.0,46,15,58702768,58861151,1,N,1.0,N
ENSG00000121067,47.0,48,17,47676246,47755596,-1,N,0.9791666666666666,N
ENSG00000103227,48.0,48,16,903634,1031318,-1,Y,1.0,Y
ENSG00000101311,43.0,47,20,6055492,6104191,-1,N,0.9148936170212766,N
ENSG00000163617,44.0,48,3,113682984,113775460,-1,N,0.9166666666666666,N
ENSG00000127364,47.0,47,7,141478242,141479235,1,N,1.0,Y
ENSG00000137601,48.0,48,4,170314426,170533780,-1,Y,1.0,Y
ENSG00000127366,48.0,48,7,141490017,141491166,1,N,1.0,Y
ENSG00000185608,48.0,48,22,19419425,19423598,1,N,1.0,Y
ENSG00000047579,48.0,48,6,15523032,15663289,-1,N,1.0,Y
ENSG00000146535,46.0,48,7,2767746,2883958,-1,Y,0.9583333333333334,N
ENSG00000178053,47.0,48,3,158288952,158325041,1,Y,0.9791666666666666,N
ENSG00000115216,48.0,48,2,27650657,27665126,1,Y,1.0,Y
ENSG00000234465,48.0,48,19,44080952,44088116,1,N,1.0,Y
ENSG00000198826,47.0,48,15,32907345,32932150,1,N,0.9791666666666666,N
ENSG00000023892,45.0,48,6,35265595,35289548,1,N,0.9375,N
ENSG00000258818,47.0,48,14,21152259,21168761,1,N,0.9791666666666666,Y
ENSG00000196511,48.0,48,7,144149034,144533488,-1,Y,1.0,N
ENSG00000137845,48.0,48,15,58887403,59042177,-1,N,1.0,N
ENSG00000167378,46.0,48,19,44088521,44100287,-1,N,0.9583333333333334,N
ENSG00000196167,45.0,47,11,111164114,111175770,-1,N,0.9574468085106383,N
ENSG00000184923,48.0,48,10,88985205,88996665,1,N,1.0,Y
ENSG00000214290,43.0,47,11,111169565,111179460,1,N,0.9148936170212766,N
ENSG00000196220,47.0,48,3,9022275,9404737,-1,N,0.9791666666666666,N
ENSG00000085832,48.0,48,1,51819935,51985000,-1,Y,1.0,N
ENSG00000180113,47.0,47,6,46655612,46672056,1,N,1.0,Y
ENSG00000166928,47.0,47,11,60146003,60185161,1,N,1.0,Y
ENSG00000205403,46.0,48,4,110661852,110723335,-1,Y,0.9583333333333334,N
ENSG00000125457,48.0,48,17,73262309,73267308,-1,N,1.0,N
ENSG00000153827,45.0,48,2,230628554,230787955,-1,Y,0.9375,N
ENSG00000169032,45.0,48,15,66679155,66784650,1,Y,0.9375,N
ENSG00000165389,48.0,48,14,34901995,34931562,-1,N,1.0,Y
ENSG00000005513,43.0,48,16,1031808,1036979,1,N,0.8958333333333334,N
ENSG00000175854,47.0,48,9,131037658,131051269,1,N,0.9791666666666666,N
ENSG00000163536,48.0,48,3,167453031,167543356,1,Y,1.0,Y
ENSG00000144320,48.0,48,2,176788620,176867567,-1,Y,1.0,Y
ENSG00000104760,44.0,47,8,17721889,17767874,-1,Y,0.9361702127659576,N
ENSG00000100749,48.0,48,14,97263641,97398059,1,N,1.0,N
ENSG00000100330,48.0,48,22,30279144,30426855,1,Y,1.0,Y
ENSG00000111725,48.0,48,12,120105558,120119435,1,Y,1.0,Y
ENSG00000151553,48.0,48,10,116581503,116659591,1,Y,1.0,N
ENSG00000117305,43.0,48,1,24128375,24165110,-1,Y,0.8958333333333334,N
ENSG00000244607,47.0,48,3,42734155,42814745,-1,N,0.9791666666666666,N
ENSG00000003400,48.0,48,2,202047604,202094129,1,N,1.0,Y
ENSG00000112293,46.0,48,6,24424793,24495433,-1,Y,0.9583333333333334,N
ENSG00000189129,48.0,48,10,81891438,81905115,1,N,1.0,Y
ENSG00000120669,43.0,43,13,36742345,36871979,-1,N,1.0,Y
ENSG00000111554,48.0,48,12,68666223,68726161,-1,N,1.0,N
ENSG00000070759,46.0,48,1,45809555,45956872,-1,Y,0.9583333333333334,N
ENSG00000128923,47.0,48,15,59063391,59154099,1,N,0.9791666666666666,N
ENSG00000174446,48.0,48,15,66782473,66790151,-1,Y,1.0,Y
ENSG00000167325,48.0,48,11,4115937,4160106,1,Y,1.0,Y
ENSG00000110944,48.0,48,12,56732663,56734193,1,N,1.0,Y
ENSG00000182670,48.0,48,21,38445526,38575413,1,N,1.0,Y
ENSG00000147403,48.0,48,X,153618315,153637504,1,N,1.0,Y
ENSG00000100714,48.0,48,14,64854749,64926722,1,N,1.0,Y
ENSG00000014216,48.0,48,11,64948037,64979477,1,Y,1.0,Y
ENSG00000149932,45.0,48,16,29952206,29984373,1,Y,0.9375,N
ENSG00000157827,46.0,48,2,153191751,153506348,1,N,0.9583333333333334,Y
ENSG00000226479,48.0,48,2,120978854,120980984,-1,N,1.0,Y
ENSG00000204209,45.0,48,6,33286335,33297046,-1,Y,0.9375,N
ENSG00000138380,48.0,48,2,203776937,203851786,1,N,1.0,Y
ENSG00000105404,48.0,48,19,42460833,42463542,-1,Y,1.0,N
ENSG00000169413,46.0,47,14,21249210,21250626,1,N,0.9787234042553192,Y
ENSG00000129538,48.0,48,14,21269387,21271437,-1,N,1.0,Y
ENSG00000167113,48.0,48,9,131084815,131096351,1,N,1.0,Y
ENSG00000144118,44.0,48,2,120997640,121052289,1,Y,0.9166666666666666,N
ENSG00000165637,48.0,48,10,76969912,76991206,1,N,1.0,Y
ENSG00000179163,44.0,48,1,24171567,24194784,-1,Y,0.9166666666666666,N
ENSG00000134077,48.0,48,3,9404526,9428475,1,N,1.0,Y
ENSG00000196793,48.0,48,10,44051792,44070066,-1,Y,1.0,Y
ENSG00000064545,48.0,48,19,19229978,19249322,-1,N,1.0,Y
ENSG00000171700,46.0,48,20,62704534,62711323,-1,N,0.9583333333333334,N
ENSG00000129515,43.0,48,14,35030300,35099389,-1,N,0.8958333333333334,N
ENSG00000137154,48.0,48,9,19375713,19380252,-1,N,1.0,Y
ENSG00000135472,46.0,48,12,50260679,50298000,-1,N,0.9583333333333334,N
ENSG00000129625,48.0,48,5,112212084,112258236,-1,N,1.0,N
ENSG00000242715,43.0,43,13,36801182,36871977,-1,N,1.0,N
ENSG00000066926,48.0,48,18,55215515,55254004,-1,Y,1.0,Y
ENSG00000114125,48.0,48,3,141457046,141466402,1,N,1.0,Y
ENSG00000078674,48.0,48,8,17780349,17885478,1,N,1.0,Y
ENSG00000125510,46.0,48,20,62711526,62731996,1,N,0.9583333333333334,N
ENSG00000154035,47.0,48,17,21142183,21156722,-1,N,0.9791666666666666,Y
ENSG00000198677,48.0,48,5,94799599,94890711,-1,N,1.0,Y
ENSG00000174444,48.0,48,15,66790355,66816870,-1,N,1.0,Y
ENSG00000109534,45.0,48,4,110736666,110745893,1,N,0.9375,N
ENSG00000124613,48.0,48,6,27342394,27371683,1,N,1.0,Y
ENSG00000189266,48.0,48,1,24285599,24289952,1,N,1.0,Y
