Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,type,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000102886,24.0,48,16,30116131,30125177,-1,ohno,0.5,Y
ENSG00000183826,17.0,48,6,38136227,38607924,-1,SSD,0.3541666666666667,Y
ENSG00000145365,14.0,48,4,113195698,113207059,-1,singleton,0.2916666666666667,N
ENSG00000197580,33.0,48,11,112046190,112095422,1,SSD,0.6875,Y
ENSG00000012174,14.0,48,X,21857754,21903542,1,singleton,0.2916666666666667,N
ENSG00000158987,14.0,48,5,130759614,130970929,-1,ohno,0.2916666666666667,N
ENSG00000228157,14.0,18,17,18996287,19000150,1,SSD,0.7777777777777778,Y
ENSG00000089154,17.0,48,12,120565007,120632513,-1,singleton,0.3541666666666667,Y
ENSG00000127838,14.0,48,2,219135115,219211516,1,SSD,0.2916666666666667,N
ENSG00000137764,20.0,48,15,67835047,68099461,1,SSD,0.4166666666666667,Y
ENSG00000051009,22.0,48,11,6232565,6255941,-1,ohno,0.4583333333333333,Y
ENSG00000230797,21.0,47,X,21874105,21876845,1,ohno,0.44680851063829785,Y
ENSG00000175287,28.0,48,9,131683174,131704320,1,singleton,0.5833333333333334,Y
ENSG00000164122,15.0,39,4,177134824,177198722,-1,ohno,0.38461538461538464,N
ENSG00000101282,20.0,48,20,939095,982907,-1,ohno,0.4166666666666667,Y
ENSG00000258289,46.0,48,14,65381079,65411309,1,singleton,0.9583333333333334,Y
ENSG00000100890,16.0,48,14,35591052,35743271,1,SSD,0.3333333333333333,N
ENSG00000122692,17.0,48,9,33041762,33076665,-1,SSD,0.3541666666666667,Y
ENSG00000105483,24.0,48,19,48684027,48759203,-1,SSD,0.5,Y
ENSG00000125818,27.0,48,20,1093906,1160596,1,singleton,0.5625,Y
ENSG00000186567,34.0,48,19,45165545,45187631,1,singleton,0.7083333333333334,Y
ENSG00000172613,30.0,48,11,67159176,67165881,1,ohno,0.625,Y
ENSG00000116157,34.0,48,1,53068044,53074723,1,ohno,0.7083333333333334,Y
ENSG00000064547,16.0,48,19,19734477,19739739,-1,ohno,0.3333333333333333,Y
ENSG00000132259,28.0,46,11,6255995,6265659,1,ohno,0.6086956521739131,Y
ENSG00000102882,14.0,48,16,30125426,30134827,-1,SSD,0.2916666666666667,N
ENSG00000250317,14.0,48,4,25863452,25931435,1,singleton,0.2916666666666667,N
ENSG00000171109,29.0,48,3,179065480,179112719,1,ohno,0.6041666666666666,Y
ENSG00000157601,22.0,48,21,42792231,42831141,1,SSD,0.4583333333333333,Y
ENSG00000197604,21.0,47,10,72194585,72196314,1,singleton,0.44680851063829785,Y
ENSG00000150722,16.0,44,2,182818968,182996125,1,SSD,0.3636363636363637,N
ENSG00000184465,26.0,48,6,169857307,170102159,-1,singleton,0.5416666666666666,Y
ENSG00000135424,21.0,48,12,56078352,56109827,-1,ohno,0.4375,Y
ENSG00000118322,16.0,35,5,159990127,160279221,-1,ohno,0.4571428571428571,N
ENSG00000163702,25.0,48,3,9958758,9975314,1,singleton,0.5208333333333334,Y
ENSG00000101298,15.0,48,20,1246960,1289972,1,SSD,0.3125,N
ENSG00000063854,36.0,48,16,1845621,1877195,-1,SSD,0.75,Y
ENSG00000122378,16.0,48,10,82167585,82192753,1,SSD,0.3333333333333333,N
ENSG00000138162,14.0,48,10,123748689,124014060,1,ohno,0.2916666666666667,N
ENSG00000171853,26.0,48,2,3383446,3488865,1,singleton,0.5416666666666666,Y
ENSG00000197362,39.0,48,7,148766735,148787874,-1,SSD,0.8125,Y
ENSG00000138757,19.0,48,4,76567966,76649709,-1,ohno,0.3958333333333333,Y
ENSG00000168961,14.0,48,17,25956824,25976586,1,SSD,0.2916666666666667,N
ENSG00000124767,20.0,48,6,38643701,38670917,-1,singleton,0.4166666666666667,N
ENSG00000111581,36.0,48,12,69080514,69136785,1,singleton,0.75,Y
ENSG00000198231,24.0,48,17,61850963,61896677,1,SSD,0.5,Y
ENSG00000170955,25.0,48,11,6340176,6341877,-1,SSD,0.5208333333333334,Y
ENSG00000164219,15.0,48,5,114546527,114598569,-1,SSD,0.3125,N
ENSG00000121310,17.0,48,1,53361656,53392884,-1,SSD,0.3541666666666667,N
ENSG00000185127,17.0,48,6,170102233,170106401,1,singleton,0.3541666666666667,Y
ENSG00000171469,33.0,48,19,9715356,9732075,-1,SSD,0.6875,Y
ENSG00000128699,37.0,48,2,190635049,190649097,-1,ohno,0.7708333333333334,Y
ENSG00000138658,33.0,48,4,113460492,113558151,-1,SSD,0.6875,Y
ENSG00000153294,14.0,36,6,47653600,47689757,1,SSD,0.3888888888888889,N
ENSG00000180185,47.0,48,16,1876968,1890208,1,SSD,0.9791666666666666,Y
ENSG00000135926,19.0,48,2,219138915,219157309,-1,ohno,0.3958333333333333,Y
ENSG00000188779,22.0,48,15,68112042,68126899,1,ohno,0.4583333333333333,Y
ENSG00000090520,15.0,48,3,186285192,186315061,1,SSD,0.3125,Y
ENSG00000144035,19.0,42,2,73867959,73869520,-1,SSD,0.4523809523809524,N
ENSG00000173917,24.0,48,17,46618256,46623441,-1,ohno,0.5,Y
ENSG00000165868,17.0,48,10,118430703,118502085,-1,ohno,0.3541666666666667,Y
ENSG00000189298,15.0,48,6,28317691,28336947,1,SSD,0.3125,N
ENSG00000138316,14.0,48,10,72432559,72522197,1,ohno,0.2916666666666667,N
ENSG00000148341,17.0,48,9,131769315,131790582,-1,ohno,0.3541666666666667,Y
ENSG00000172340,19.0,48,3,67410884,67705038,-1,SSD,0.3958333333333333,Y
ENSG00000030110,37.0,48,6,33540329,33548019,-1,SSD,0.7708333333333334,Y
ENSG00000108379,36.0,48,17,44839872,44910520,-1,ohno,0.75,Y
ENSG00000130023,14.0,48,6,170151718,170181680,1,singleton,0.2916666666666667,N
ENSG00000187987,38.0,46,6,28399707,28411279,-1,SSD,0.8260869565217391,Y
ENSG00000125775,17.0,48,20,1290619,1309883,-1,SSD,0.3541666666666667,Y
ENSG00000071859,25.0,48,X,153672473,153679002,1,SSD,0.5208333333333334,Y
ENSG00000135211,14.0,48,7,77423045,77427897,-1,singleton,0.2916666666666667,Y
ENSG00000175265,19.0,48,15,34671269,34880704,-1,SSD,0.3958333333333333,N
ENSG00000185684,45.0,48,12,132568828,132613029,1,ohno,0.9375,Y
ENSG00000033800,14.0,48,15,68346517,68483096,1,ohno,0.2916666666666667,N
ENSG00000172661,30.0,48,10,46222648,46288409,1,SSD,0.625,Y
ENSG00000204947,26.0,48,7,148799876,148823438,-1,SSD,0.5416666666666666,Y
ENSG00000141956,27.0,48,21,43218385,43299591,-1,SSD,0.5625,Y
ENSG00000165288,14.0,48,X,79926353,80065187,-1,ohno,0.2916666666666667,N
ENSG00000105479,36.0,48,19,48799714,48825151,-1,SSD,0.75,Y
ENSG00000038002,45.0,48,4,178351924,178363657,-1,SSD,0.9375,Y
ENSG00000101247,19.0,48,20,13765596,13799067,1,singleton,0.3958333333333333,Y
ENSG00000139410,15.0,48,12,113860042,113876081,1,SSD,0.3125,N
ENSG00000119147,33.0,48,2,106679702,106694615,1,singleton,0.6875,Y
ENSG00000185163,22.0,48,12,132621139,132628880,-1,singleton,0.4583333333333333,Y
ENSG00000163703,29.0,48,3,9975506,9987097,1,ohno,0.6041666666666666,Y
ENSG00000258429,14.0,48,16,69362524,69364498,-1,singleton,0.2916666666666667,N
ENSG00000226124,48.0,48,2,200625267,200715896,-1,SSD,1.0,Y
ENSG00000112584,20.0,48,6,170599791,170716153,1,ohno,0.4166666666666667,Y
ENSG00000140988,17.0,48,16,2012053,2014861,-1,singleton,0.3541666666666667,N
ENSG00000198089,34.0,48,22,31884674,32014572,1,singleton,0.7083333333333334,Y
ENSG00000088833,19.0,48,20,1422807,1454487,-1,ohno,0.3958333333333333,Y
ENSG00000175634,20.0,48,11,67195931,67202872,1,ohno,0.4166666666666667,Y
ENSG00000118690,23.0,48,6,109169619,109295186,1,singleton,0.4791666666666667,Y
ENSG00000157315,17.0,48,16,69377151,69385712,-1,SSD,0.3541666666666667,Y
ENSG00000111666,37.0,48,12,102090725,102137918,1,ohno,0.7708333333333334,Y
ENSG00000023516,23.0,48,13,42846289,42897396,1,SSD,0.4791666666666667,Y
ENSG00000008018,14.0,48,6,170844205,170862429,-1,singleton,0.2916666666666667,N
ENSG00000165272,20.0,48,9,33441152,33447609,-1,ohno,0.4166666666666667,Y
ENSG00000146243,40.0,48,6,79577189,79656157,1,singleton,0.8333333333333334,Y
ENSG00000149292,46.0,48,11,113185251,113254266,1,SSD,0.9583333333333334,Y
ENSG00000108592,48.0,48,17,61896793,61907372,-1,singleton,1.0,Y
ENSG00000129187,22.0,48,4,183811213,183839089,-1,singleton,0.4583333333333333,Y
ENSG00000162383,28.0,47,1,53552855,53608289,-1,ohno,0.5957446808510638,Y
ENSG00000095321,24.0,48,9,131857089,131873468,-1,SSD,0.5,Y
ENSG00000144792,43.0,48,3,44619715,44641186,1,ohno,0.8958333333333334,Y
ENSG00000173145,24.0,48,10,96075004,96122716,-1,singleton,0.5,Y
ENSG00000204387,14.0,48,6,31802385,31807541,1,singleton,0.2916666666666667,N
ENSG00000186448,21.0,48,3,44626380,44689963,1,SSD,0.4375,Y
ENSG00000162384,35.0,48,1,53679771,53686289,-1,singleton,0.7291666666666666,Y
ENSG00000133706,42.0,48,5,145492601,145562223,-1,singleton,0.875,Y
ENSG00000130827,38.0,48,X,153686621,153701989,1,ohno,0.7916666666666666,Y
ENSG00000165271,39.0,48,9,33461439,33473928,-1,singleton,0.8125,Y
ENSG00000139998,23.0,48,14,65412532,65439494,-1,singleton,0.4791666666666667,Y
ENSG00000179304,39.0,48,X,52920336,52937587,1,SSD,0.8125,Y
ENSG00000184967,14.0,48,12,132628993,132637013,1,singleton,0.2916666666666667,N
ENSG00000161558,16.0,48,19,48835613,48867494,-1,singleton,0.3333333333333333,N
ENSG00000005955,25.0,48,17,34900737,34946278,1,singleton,0.5208333333333334,Y
ENSG00000178449,16.0,48,12,50505762,50514240,1,singleton,0.3333333333333333,N
ENSG00000120675,48.0,48,13,43597339,43683045,1,ohno,1.0,Y
ENSG00000081665,31.0,48,19,19896648,19932560,-1,SSD,0.6458333333333334,Y
ENSG00000243414,14.0,48,5,114914339,114961876,-1,ohno,0.2916666666666667,N
ENSG00000122965,33.0,48,12,114254543,114404176,-1,singleton,0.6875,Y
ENSG00000096433,24.0,48,6,33588142,33664351,1,SSD,0.5,Y
ENSG00000056661,28.0,48,17,36890150,36906070,-1,SSD,0.5833333333333334,Y
ENSG00000215375,35.0,48,4,667369,675822,1,ohno,0.7291666666666666,Y
ENSG00000139624,26.0,48,12,50523575,50561288,-1,ohno,0.5416666666666666,Y
ENSG00000128185,26.0,48,22,20301799,20307603,-1,SSD,0.5416666666666666,Y
ENSG00000196455,18.0,48,3,130397779,130465673,-1,singleton,0.375,Y
ENSG00000143434,18.0,48,1,151104161,151119104,-1,ohno,0.375,Y
ENSG00000151773,32.0,48,13,44398045,44453827,-1,singleton,0.6666666666666666,Y
ENSG00000174373,37.0,48,14,36007558,36278510,-1,ohno,0.7708333333333334,Y
ENSG00000213402,44.0,48,11,67202981,67205538,-1,singleton,0.9166666666666666,Y
ENSG00000119383,22.0,48,9,131873229,131911225,1,singleton,0.4583333333333333,Y
ENSG00000112599,33.0,48,6,42152139,42162654,-1,ohno,0.6875,Y
ENSG00000179630,14.0,48,13,44453420,44468068,1,singleton,0.2916666666666667,N
ENSG00000146085,29.0,48,6,49398073,49430904,-1,singleton,0.6041666666666666,Y
ENSG00000037042,30.0,48,17,40811323,40819024,1,SSD,0.625,Y
ENSG00000198046,20.0,48,19,56950694,56989434,-1,singleton,0.4166666666666667,Y
ENSG00000204128,16.0,45,2,231902205,231914434,1,singleton,0.3555555555555556,N
ENSG00000105447,20.0,48,19,48949030,48960279,1,singleton,0.4166666666666667,Y
ENSG00000112874,29.0,48,5,102884556,102898494,-1,SSD,0.6041666666666666,Y
ENSG00000182551,27.0,48,2,3501132,3523507,-1,singleton,0.5625,N
ENSG00000129596,21.0,48,5,115140430,115152651,-1,singleton,0.4375,N
ENSG00000073605,19.0,48,17,38060848,38076107,-1,singleton,0.3958333333333333,N
ENSG00000184385,20.0,30,21,43522244,43528644,-1,singleton,0.6666666666666666,Y
ENSG00000114988,16.0,48,2,97371666,97405801,-1,ohno,0.3333333333333333,N
ENSG00000198150,29.0,48,17,8261731,8263538,-1,singleton,0.6041666666666666,Y
ENSG00000224870,21.0,48,1,1334902,1337426,1,singleton,0.4375,Y
ENSG00000187049,26.0,48,11,61159159,61166335,1,SSD,0.5416666666666666,Y
ENSG00000184619,21.0,48,17,8271955,8280029,-1,SSD,0.4375,Y
ENSG00000115364,38.0,48,2,75873909,75917977,1,singleton,0.7916666666666666,Y
ENSG00000048544,39.0,48,6,42174539,42185603,-1,singleton,0.8125,Y
ENSG00000138744,40.0,48,4,76831809,76862204,-1,SSD,0.8333333333333334,Y
ENSG00000187010,48.0,48,1,25598884,25656936,1,ohno,1.0,Y
ENSG00000063761,14.0,48,14,78266426,78401355,1,SSD,0.2916666666666667,N
ENSG00000242485,30.0,48,1,1337288,1342693,-1,singleton,0.625,Y
ENSG00000196263,19.0,48,19,57019212,57041590,1,ohno,0.3958333333333333,Y
ENSG00000256771,15.0,48,19,19976695,20005483,1,SSD,0.3125,N
ENSG00000166997,19.0,48,7,99717236,99723134,1,ohno,0.3958333333333333,Y
ENSG00000065600,19.0,48,1,212537273,212588243,-1,singleton,0.3958333333333333,N
ENSG00000184635,18.0,48,19,20011722,20046384,1,SSD,0.375,N
ENSG00000235098,42.0,48,1,1353800,1357149,-1,SSD,0.875,Y
ENSG00000005436,17.0,48,2,75879126,75938115,-1,ohno,0.3541666666666667,N
ENSG00000204713,14.0,48,6,28870779,28891766,-1,SSD,0.2916666666666667,N
ENSG00000149532,19.0,48,11,61170121,61197503,-1,ohno,0.3958333333333333,Y
ENSG00000197124,25.0,48,19,20107867,20150315,-1,SSD,0.5208333333333334,Y
ENSG00000214309,28.0,48,7,99724317,99726118,1,singleton,0.5833333333333334,Y
ENSG00000182646,45.0,47,X,52976462,53024651,-1,SSD,0.9574468085106383,Y
ENSG00000196405,18.0,48,14,100437786,100610573,1,ohno,0.375,Y
ENSG00000107890,17.0,48,10,27280843,27389421,-1,SSD,0.3541666666666667,Y
ENSG00000188191,30.0,48,7,588834,767287,-1,ohno,0.625,Y
ENSG00000188186,15.0,48,7,99746530,99753567,1,singleton,0.3125,N
ENSG00000164896,14.0,48,7,150773711,150777953,-1,SSD,0.2916666666666667,N
ENSG00000213988,16.0,48,19,20188803,20237885,1,SSD,0.3333333333333333,Y
ENSG00000215252,28.0,48,15,34817408,34880704,-1,SSD,0.5833333333333334,Y
ENSG00000196653,34.0,48,3,44754135,44765323,1,ohno,0.7083333333333334,Y
ENSG00000145782,14.0,48,5,115163893,115177555,-1,singleton,0.2916666666666667,N
ENSG00000186446,22.0,48,3,44771088,44778575,1,SSD,0.4583333333333333,Y
ENSG00000168806,17.0,48,15,43619974,43622803,-1,SSD,0.3541666666666667,N
ENSG00000169026,24.0,48,4,675618,683230,-1,SSD,0.5,Y
ENSG00000124226,14.0,48,20,48552948,48570429,1,ohno,0.2916666666666667,N
ENSG00000215915,32.0,48,1,1385069,1405538,1,SSD,0.6666666666666666,Y
ENSG00000164818,30.0,48,7,766338,829190,1,singleton,0.625,Y
ENSG00000204946,19.0,48,7,148959262,148994393,1,SSD,0.3958333333333333,Y
ENSG00000168803,45.0,48,15,43622872,43646096,1,singleton,0.9375,Y
ENSG00000136816,24.0,48,9,132565432,132573560,1,ohno,0.5,N
ENSG00000163155,14.0,48,1,151132224,151138424,-1,ohno,0.2916666666666667,N
ENSG00000196867,20.0,48,19,57050317,57068169,1,singleton,0.4166666666666667,Y
ENSG00000122678,32.0,48,7,44111846,44122139,-1,SSD,0.6666666666666666,Y
ENSG00000136827,19.0,48,9,132575223,132586413,-1,ohno,0.3958333333333333,N
ENSG00000160072,46.0,48,1,1407143,1433228,1,SSD,0.9583333333333334,Y
ENSG00000237440,22.0,48,19,20718631,20748615,-1,SSD,0.4583333333333333,Y
ENSG00000170209,26.0,48,11,113258513,113271140,1,SSD,0.5416666666666666,Y
ENSG00000110700,19.0,48,11,17095936,17099334,-1,singleton,0.3958333333333333,Y
ENSG00000188171,29.0,48,19,20802867,20844402,-1,SSD,0.6041666666666666,Y
ENSG00000089177,27.0,48,20,16252749,16554078,-1,SSD,0.5625,Y
ENSG00000174032,16.0,48,13,45967451,45992590,-1,ohno,0.3333333333333333,N
ENSG00000197016,22.0,48,19,57078880,57100279,1,ohno,0.4583333333333333,Y
ENSG00000145736,47.0,48,5,70330784,70363516,-1,SSD,0.9791666666666666,Y
ENSG00000118004,26.0,47,2,3642426,3692048,1,SSD,0.5531914893617021,Y
ENSG00000148832,18.0,48,10,135192695,135205198,1,ohno,0.375,Y
ENSG00000185619,38.0,48,4,699537,764428,1,SSD,0.7916666666666666,Y
ENSG00000163807,21.0,48,3,44779153,44803154,-1,singleton,0.4375,Y
ENSG00000203705,23.0,48,1,212965170,212989968,1,singleton,0.4791666666666667,Y
ENSG00000070718,27.0,48,8,42010464,42029191,1,ohno,0.5625,Y
ENSG00000140265,25.0,48,15,43650370,43663223,-1,SSD,0.5208333333333334,Y
ENSG00000197935,14.0,47,6,28962562,28973093,-1,singleton,0.2978723404255319,Y
ENSG00000196966,23.0,45,6,26225383,26225844,1,SSD,0.5111111111111111,Y
ENSG00000114770,14.0,48,3,183637722,183735803,-1,SSD,0.2916666666666667,N
ENSG00000166682,16.0,48,11,113558272,113577095,-1,SSD,0.3333333333333333,Y
ENSG00000105750,27.0,48,19,21106028,21133503,1,SSD,0.5625,N
ENSG00000088002,24.0,48,19,49055332,49102682,1,ohno,0.5,Y
ENSG00000125633,14.0,48,2,118673054,118771709,-1,singleton,0.2916666666666667,N
ENSG00000108272,23.0,48,17,34948228,34957235,1,singleton,0.4791666666666667,Y
ENSG00000197444,16.0,42,10,50942689,50970425,-1,ohno,0.3809523809523809,Y
ENSG00000160188,16.0,48,21,43892596,43916464,-1,SSD,0.3333333333333333,N
ENSG00000162769,34.0,48,1,213031597,213072705,1,ohno,0.7083333333333334,Y
ENSG00000070081,19.0,48,11,17229700,17371521,1,ohno,0.3958333333333333,Y
ENSG00000146587,17.0,48,7,5085452,5109119,1,SSD,0.3541666666666667,N
ENSG00000196209,22.0,46,20,1451386,1472233,-1,SSD,0.4782608695652174,Y
ENSG00000099917,25.0,48,22,20850200,20941919,1,singleton,0.5208333333333334,Y
ENSG00000197563,35.0,48,18,59710800,59854351,-1,singleton,0.7291666666666666,Y
ENSG00000087191,26.0,48,17,61904512,61909379,1,singleton,0.5416666666666666,Y
ENSG00000183726,15.0,48,1,25664408,25688852,1,ohno,0.3125,N
ENSG00000164978,48.0,48,9,34329504,34343709,1,singleton,1.0,Y
ENSG00000168993,27.0,48,4,778745,819986,-1,ohno,0.5625,Y
ENSG00000166260,34.0,48,17,53029263,53046146,-1,singleton,0.7083333333333334,Y
ENSG00000197785,14.0,48,1,1447531,1470067,1,SSD,0.2916666666666667,N
ENSG00000170703,17.0,45,17,46839597,46894576,-1,ohno,0.37777777777777777,N
ENSG00000182173,14.0,48,17,73512141,73520820,1,singleton,0.2916666666666667,N
ENSG00000138030,28.0,48,2,27309615,27323640,1,singleton,0.5833333333333334,Y
ENSG00000163389,40.0,48,3,119187785,119213555,1,SSD,0.8333333333333334,Y
ENSG00000101307,46.0,48,20,1544167,1600707,-1,SSD,0.9583333333333334,Y
ENSG00000007171,35.0,46,17,26083792,26127525,-1,ohno,0.7608695652173914,Y
ENSG00000120645,28.0,46,12,175931,287626,1,ohno,0.6086956521739131,Y
ENSG00000178950,15.0,48,4,843064,926161,-1,ohno,0.3125,N
ENSG00000151746,15.0,48,12,32259769,32536567,1,ohno,0.3125,N
ENSG00000174606,30.0,48,1,213165524,213189168,-1,ohno,0.625,Y
ENSG00000160075,14.0,48,1,1477053,1510249,-1,singleton,0.2916666666666667,N
ENSG00000106624,19.0,48,7,44143960,44154161,1,ohno,0.3958333333333333,N
ENSG00000108296,14.0,48,17,36956687,36981734,-1,singleton,0.2916666666666667,N
ENSG00000161921,15.0,48,17,4636821,4643217,-1,singleton,0.3125,N
ENSG00000107854,27.0,48,10,93558069,93625033,1,ohno,0.5625,Y
ENSG00000187848,16.0,35,12,133195366,133198972,1,ohno,0.4571428571428571,N
ENSG00000116209,20.0,48,1,54497347,54519177,-1,ohno,0.4166666666666667,Y
ENSG00000196705,36.0,48,19,21324827,21373034,1,SSD,0.75,Y
ENSG00000182141,20.0,48,19,21473962,21512227,-1,SSD,0.4166666666666667,Y
ENSG00000183309,35.0,48,8,144718183,144735900,1,ohno,0.7291666666666666,Y
ENSG00000156219,15.0,48,4,76932337,77033955,1,SSD,0.3125,N
ENSG00000172687,36.0,48,19,21541732,21562104,1,SSD,0.75,Y
ENSG00000137819,16.0,46,15,69591286,69700119,1,ohno,0.3478260869565217,N
ENSG00000158815,15.0,48,8,21899909,21906320,1,ohno,0.3125,N
ENSG00000166263,20.0,48,17,53046088,53241646,1,singleton,0.4166666666666667,Y
ENSG00000124243,18.0,48,20,49411431,49493714,1,SSD,0.375,N
ENSG00000196268,30.0,48,19,21579921,21610375,1,SSD,0.625,Y
ENSG00000003056,18.0,48,12,9092959,9102551,-1,singleton,0.375,Y
ENSG00000165646,25.0,48,10,119000604,119038941,1,ohno,0.5208333333333334,Y
ENSG00000197013,31.0,48,19,21679484,21739072,1,SSD,0.6458333333333334,Y
ENSG00000244165,18.0,48,19,10222214,10226048,1,SSD,0.375,Y
ENSG00000111670,17.0,48,12,102139275,102224716,-1,singleton,0.3541666666666667,N
ENSG00000142252,33.0,48,19,45582453,45594782,1,singleton,0.6875,Y
ENSG00000006071,31.0,45,11,17414432,17498449,-1,SSD,0.6888888888888889,Y
ENSG00000197020,43.0,48,19,21905568,21950430,-1,SSD,0.8958333333333334,Y
ENSG00000119969,16.0,48,10,96305547,96373662,1,singleton,0.3333333333333333,N
ENSG00000031691,40.0,48,6,49431091,49460820,1,singleton,0.8333333333333334,Y
ENSG00000186470,48.0,48,6,26365387,26378546,1,SSD,1.0,Y
ENSG00000153113,40.0,48,5,95860971,96115299,1,singleton,0.8333333333333334,Y
ENSG00000071889,31.0,48,X,153733350,153744566,-1,ohno,0.6458333333333334,Y
ENSG00000105146,20.0,48,19,57742377,57746916,1,SSD,0.4166666666666667,Y
ENSG00000188672,39.0,48,1,25688740,25756683,-1,ohno,0.8125,Y
ENSG00000157322,45.0,47,16,69984810,69998141,1,ohno,0.9574468085106383,Y
ENSG00000167914,26.0,40,17,38119226,38134019,1,SSD,0.65,Y
ENSG00000212670,22.0,48,1,54569968,54571750,1,SSD,0.4583333333333333,Y
ENSG00000100191,23.0,45,22,32614465,32651328,-1,ohno,0.5111111111111111,Y
ENSG00000248835,26.0,48,1,54635333,54637997,-1,singleton,0.5416666666666666,Y
ENSG00000205853,28.0,48,22,32755893,32778039,-1,singleton,0.5833333333333334,Y
ENSG00000160321,27.0,47,19,22115760,22193751,-1,SSD,0.5744680851063829,Y
ENSG00000221995,19.0,48,17,27400537,27418537,-1,singleton,0.3958333333333333,Y
ENSG00000250565,38.0,48,2,46717889,46769696,-1,SSD,0.7916666666666666,Y
ENSG00000197134,41.0,47,19,22235254,22274282,1,SSD,0.8723404255319149,Y
ENSG00000158856,24.0,48,8,21906506,21940038,1,ohno,0.5,Y
ENSG00000132275,16.0,48,11,6616305,6624850,-1,singleton,0.3333333333333333,Y
ENSG00000090857,25.0,48,16,70147529,70195203,1,SSD,0.5208333333333334,Y
ENSG00000125851,19.0,45,20,17206752,17465223,1,SSD,0.4222222222222222,Y
ENSG00000073350,15.0,48,17,73521161,73571289,1,ohno,0.3125,N
ENSG00000181444,16.0,48,7,149461271,149470568,-1,singleton,0.3333333333333333,Y
ENSG00000198130,41.0,48,2,191054461,191208919,-1,singleton,0.8541666666666666,Y
ENSG00000164941,25.0,48,8,95825539,95893974,1,singleton,0.5208333333333334,Y
ENSG00000174194,48.0,48,10,51224681,51371321,-1,SSD,1.0,Y
ENSG00000131845,43.0,48,19,57862675,57871266,1,SSD,0.8958333333333334,Y
ENSG00000180992,19.0,48,6,44081194,44095194,-1,singleton,0.3958333333333333,Y
ENSG00000197360,15.0,36,19,22573821,22715287,-1,SSD,0.4166666666666667,N
ENSG00000136143,21.0,48,13,48510622,48612125,-1,SSD,0.4375,Y
ENSG00000188785,16.0,48,19,57901218,57912786,1,SSD,0.3333333333333333,Y
ENSG00000106628,32.0,48,7,44154286,44163957,-1,singleton,0.6666666666666666,Y
ENSG00000100225,15.0,48,22,32870663,32894818,1,singleton,0.3125,N
ENSG00000154781,24.0,48,3,14693271,14714166,1,singleton,0.5,Y
ENSG00000151360,14.0,37,2,3705785,3750261,1,singleton,0.3783783783783784,N
ENSG00000148824,45.0,48,10,135207598,135234811,1,SSD,0.9375,Y
ENSG00000241973,28.0,48,22,21061979,21213705,-1,singleton,0.5833333333333334,Y
ENSG00000149488,17.0,44,20,2517253,2622430,1,ohno,0.3863636363636364,Y
ENSG00000157335,15.0,27,16,70207225,70221264,1,ohno,0.5555555555555556,Y
ENSG00000134824,24.0,48,11,61560452,61634826,1,SSD,0.5,Y
ENSG00000167525,37.0,48,17,27030215,27038872,-1,ohno,0.7708333333333334,Y
ENSG00000135587,19.0,48,6,109761966,109765122,1,singleton,0.3958333333333333,Y
