Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,pLI,haplo,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000103254,46.0,48,16,770581,772601,1,0.00048241002631383,N,0.9583333333333334,N
ENSG00000065029,47.0,48,6,35226686,35263762,1,5.072886219161219e-16,N,0.9791666666666666,N
ENSG00000106012,48.0,48,7,2598632,2654368,1,1.34472559079011e-25,N,1.0,N
ENSG00000131732,47.0,48,5,80597409,80609116,1,0.00747394820991637,N,0.9791666666666666,N
ENSG00000117280,48.0,48,1,205737114,205744588,-1,0.790354891047754,N,1.0,Y
ENSG00000111707,48.0,48,12,118814185,118855840,1,0.00759610717840473,N,1.0,Y
ENSG00000163596,43.0,48,2,203640690,203736708,-1,0.4420275864122261,N,0.8958333333333334,N
ENSG00000125772,48.0,48,20,5525085,5591672,-1,0.125571598748616,N,1.0,N
ENSG00000222040,45.0,47,2,96778707,96781984,-1,0.000244368543397983,N,0.9574468085106383,N
ENSG00000244754,48.0,48,13,33006554,33112970,-1,3.06127675841692e-06,N,1.0,Y
ENSG00000196510,46.0,48,12,110810705,110841535,-1,0.999257869586772,Y,0.9583333333333334,N
ENSG00000162004,47.0,48,16,772582,776954,-1,1.71263612100492e-19,N,0.9791666666666666,N
ENSG00000107643,48.0,48,10,49514698,49647403,1,0.9836021180698601,Y,1.0,Y
ENSG00000185128,48.0,48,17,36283971,36294915,1,0.620380556789716,N,1.0,Y
ENSG00000213626,48.0,48,2,30454397,30546596,1,0.3005900320529181,N,1.0,Y
ENSG00000006530,45.0,48,7,141250989,141355044,1,2.4706842233331003e-06,N,0.9375,N
ENSG00000141380,48.0,48,18,23596578,23671181,-1,0.9941409589442208,Y,1.0,N
ENSG00000090661,48.0,48,19,8271620,8327305,1,2.04162899798769e-13,N,1.0,N
ENSG00000100280,48.0,48,22,29723669,29819168,-1,0.9915831287211099,Y,1.0,Y
ENSG00000198420,48.0,48,7,143548468,143599291,-1,0.862004719189463,N,1.0,Y
ENSG00000101246,48.0,48,20,62329996,62339377,-1,0.13571756006011199,N,1.0,N
ENSG00000117834,46.0,47,1,48688357,48714316,1,6.41959687057975e-13,N,0.9787234042553192,N
ENSG00000133065,48.0,48,1,205758221,205782876,-1,0.7057840646954671,N,1.0,Y
ENSG00000105327,48.0,48,19,47724081,47736023,-1,0.0712435383459735,N,1.0,Y
ENSG00000071967,48.0,48,2,172378757,172414643,1,0.351788246409073,N,1.0,Y
ENSG00000188976,48.0,48,1,879584,894689,-1,1.33038194561114e-19,N,1.0,Y
ENSG00000104325,45.0,48,8,91013633,91064320,1,1.66744250187555e-05,N,0.9375,N
ENSG00000162415,43.0,48,1,45482071,45771881,-1,0.11687909576938305,N,0.8958333333333334,N
ENSG00000070371,47.0,48,22,19166986,19279239,-1,1.2407556782991899e-26,N,0.9791666666666666,N
ENSG00000164707,44.0,48,7,135365985,135414006,-1,0.9155508505913392,Y,0.9166666666666666,N
ENSG00000093183,48.0,48,3,42589461,42642572,-1,1.72380785269272e-06,N,1.0,N
ENSG00000006534,48.0,48,11,67776048,67796744,1,3.93511223222023e-05,N,1.0,Y
ENSG00000171159,46.0,48,9,130922539,130926207,1,0.0164936296194712,N,0.9583333333333334,N
ENSG00000148672,47.0,48,10,88810243,88854623,-1,0.0139354648468801,N,0.9791666666666666,N
ENSG00000257727,46.0,48,12,56703626,56710120,-1,0.0300953472407302,N,0.9583333333333334,N
ENSG00000172954,48.0,48,2,30670092,30867091,1,0.000175609752118781,N,1.0,Y
ENSG00000143374,48.0,48,1,150459887,150480078,1,1.87455824083767e-08,N,1.0,Y
ENSG00000162877,48.0,48,1,205797150,205819260,-1,1.26770298960659e-09,N,1.0,Y
ENSG00000144031,43.0,48,2,71205510,71212626,1,0.000455607586717175,N,0.8958333333333334,N
ENSG00000187961,48.0,48,1,895967,901095,1,2.5167626607024804e-07,N,1.0,Y
ENSG00000105372,48.0,48,19,42363988,42376994,1,0.9239928000872488,Y,1.0,Y
ENSG00000099256,48.0,48,10,25137536,25241533,-1,5.278282460841821e-09,N,1.0,N
ENSG00000198915,46.0,48,10,43689983,43762367,-1,0.9100963022441579,Y,0.9583333333333334,N
ENSG00000134815,48.0,48,19,47852538,47885961,1,2.87824570211658e-08,N,1.0,Y
ENSG00000112110,48.0,48,6,160210844,160219468,1,0.000794102804498299,N,1.0,Y
ENSG00000213722,48.0,48,6,31694815,31698394,-1,0.842139471278318,N,1.0,Y
ENSG00000164187,48.0,48,5,36098514,36152063,-1,0.0145652183487776,N,1.0,N
ENSG00000103253,48.0,48,16,776936,785525,1,0.000148930109473316,N,1.0,N
ENSG00000001561,44.0,48,6,46097730,46114436,1,0.41468393072452797,N,0.9166666666666666,N
ENSG00000103502,46.0,48,16,29869678,29875057,-1,0.19388253903472505,N,0.9583333333333334,N
ENSG00000197728,48.0,48,12,56435637,56438116,1,0.753342825086325,N,1.0,Y
ENSG00000197903,48.0,48,6,27106073,27114619,-1,0.49075414842729703,N,1.0,N
ENSG00000173113,48.0,48,11,64083932,64085556,-1,0.141017363378346,N,1.0,Y
ENSG00000100285,43.0,48,22,29876219,29887379,1,0.00126104058830359,N,0.8958333333333334,N
ENSG00000112796,43.0,48,6,46126924,46138708,-1,1.91660634387746e-05,N,0.8958333333333334,N
ENSG00000167261,47.0,47,16,68021297,68034489,-1,4.0106233631890295e-05,N,1.0,Y
ENSG00000197140,44.0,45,8,38964509,39142430,1,1.1677289848388e-08,N,0.9777777777777776,N
ENSG00000132122,45.0,47,1,48761044,48937845,-1,2.02900598310508e-11,N,0.9574468085106383,N
ENSG00000139405,48.0,48,12,113623331,113630173,1,0.0006080696894644733,N,1.0,Y
ENSG00000085382,48.0,48,6,105175968,105307794,-1,0.00159566252447192,N,1.0,Y
ENSG00000146453,48.0,48,6,160221298,160241736,1,2.5447781123909e-08,N,1.0,Y
ENSG00000235978,48.0,48,3,4855978,4928977,-1,0.3919405227380829,N,1.0,Y
ENSG00000185917,48.0,48,21,37406839,37451687,-1,2.5473165547071e-12,N,1.0,Y
ENSG00000149289,44.0,48,11,109964087,110042566,1,0.998726025413791,Y,0.9166666666666666,N
ENSG00000160932,44.0,48,8,144099399,144105249,1,0.7334201815055721,N,0.9166666666666666,N
ENSG00000188199,46.0,46,10,81462983,81474437,1,0.841786847408577,N,1.0,Y
ENSG00000144712,48.0,48,3,12837971,12913415,1,4.532811483634898e-09,N,1.0,N
ENSG00000126432,48.0,48,11,64085560,64089283,1,0.0031403812176163197,N,1.0,Y
ENSG00000108786,48.0,48,17,40701232,40707231,1,0.0560175126865773,N,1.0,Y
ENSG00000100296,48.0,48,22,29901868,29951205,-1,0.000462815234823358,N,1.0,Y
ENSG00000135632,47.0,48,2,73441350,73454365,1,0.103327058155762,N,0.9791666666666666,Y
ENSG00000112812,46.0,46,6,27215480,27224403,1,2.23791834002529e-06,N,1.0,Y
ENSG00000075073,44.0,48,10,71163659,71176623,-1,9.87812061995907e-07,N,0.9166666666666666,N
ENSG00000151320,48.0,48,14,32798479,33300567,1,0.999936668135418,Y,1.0,Y
ENSG00000131437,46.0,48,5,132028320,132073330,-1,0.992416127781631,Y,0.9583333333333334,N
ENSG00000203896,48.0,48,20,62366815,62370456,1,0.00033293549013144,N,1.0,N
ENSG00000176732,47.0,48,2,24338241,24346347,-1,0.00113106337284472,N,0.9791666666666666,Y
ENSG00000186792,48.0,48,3,50330262,50336899,-1,1.52465574848001e-05,N,1.0,Y
ENSG00000166578,46.0,48,12,113633246,113658899,-1,7.664179470568249e-06,N,0.9583333333333334,N
ENSG00000174165,48.0,48,11,66288108,66313709,-1,0.00614030824043694,N,1.0,N
ENSG00000114999,46.0,48,2,113239731,113299316,1,0.9846576987284572,Y,0.9583333333333334,Y
ENSG00000214026,46.0,48,11,1968508,2005752,1,1.45650190962038e-06,N,0.9583333333333334,N
ENSG00000133121,45.0,48,13,33677272,33924767,-1,1.84668647836473e-07,N,0.9375,N
ENSG00000078070,48.0,48,3,182733006,182833863,-1,2.51105898766941e-05,N,1.0,Y
ENSG00000267855,48.0,48,19,8373490,8386280,-1,0.00402195717519935,N,1.0,Y
ENSG00000144043,48.0,48,2,71213068,71222075,-1,0.00019534179099528002,N,1.0,Y
ENSG00000166529,48.0,48,7,99647390,99662661,1,1.70973909902822e-11,N,1.0,Y
ENSG00000104213,45.0,48,8,17433942,17501580,1,4.16904903414803e-10,N,0.9375,N
ENSG00000148337,47.0,48,9,130928343,130966662,-1,0.9930957760927348,Y,0.9791666666666666,N
ENSG00000148814,47.0,48,10,134145614,134195010,1,9.74868422732027e-14,N,0.9791666666666666,Y
ENSG00000224186,48.0,48,5,134368970,134691744,1,0.00111546783951847,N,1.0,Y
ENSG00000103245,48.0,48,16,779753,791329,-1,1.04511224704187e-05,N,1.0,Y
ENSG00000108932,47.0,48,17,66263167,66287408,-1,0.205129420734742,N,0.9791666666666666,N
ENSG00000081791,48.0,48,5,141303373,141321612,1,3.06120841888116e-10,N,1.0,Y
ENSG00000186453,48.0,48,2,24397938,24423718,1,0.000409739893538017,N,1.0,Y
ENSG00000233927,48.0,48,19,8386042,8388224,1,0.688845091552417,N,1.0,Y
ENSG00000167646,45.0,46,19,55670031,55678090,-1,3.21577634646308e-06,N,0.9782608695652174,N
ENSG00000065308,48.0,48,6,52362200,52441713,-1,0.99535786489498,Y,1.0,N
ENSG00000077380,48.0,48,2,172543919,172604930,1,5.187196267498221e-07,N,1.0,Y
ENSG00000198805,48.0,48,14,20937113,20945253,1,0.0656268007332897,N,1.0,Y
ENSG00000197081,45.0,48,6,160390131,160534539,1,0.999999196216303,Y,0.9375,N
ENSG00000138802,46.0,48,4,110354928,110462052,1,0.9998674474436959,Y,0.9583333333333334,N
ENSG00000115604,48.0,48,2,102927989,103015218,1,5.020976612015177e-07,N,1.0,Y
ENSG00000213719,48.0,48,6,31698358,31707540,-1,0.0124562134918973,N,1.0,Y
ENSG00000136444,48.0,48,17,48556161,48563336,1,5.75080843134765e-06,N,1.0,Y
ENSG00000117385,47.0,48,1,43212006,43232755,-1,1.63942117634135e-17,N,0.9791666666666666,N
ENSG00000159228,48.0,48,21,37442239,37445464,1,0.00646220210275156,N,1.0,Y
ENSG00000184117,48.0,48,22,29950797,29977326,-1,0.979278956519241,Y,1.0,Y
ENSG00000160410,45.0,48,19,41082757,41097305,1,0.000346950937358068,N,0.9375,N
ENSG00000168071,47.0,48,11,64107695,64125006,1,0.000929045236295006,N,0.9791666666666666,N
ENSG00000174891,48.0,48,3,157823644,158263519,1,3.41025677860813e-05,N,1.0,Y
ENSG00000134109,48.0,48,3,5229331,5261642,1,5.59576418489089e-11,N,1.0,Y
ENSG00000188290,43.0,48,1,934342,935552,-1,0.00014794288110518,N,0.8958333333333334,N
ENSG00000145623,46.0,48,5,38845960,38945698,1,3.10306262078619e-11,N,0.9583333333333334,Y
ENSG00000173262,44.0,45,12,7965108,8043744,-1,0.989967414117294,Y,0.9777777777777776,N
ENSG00000159231,48.0,48,21,37507210,37518864,1,8.02768561586313e-06,N,1.0,Y
ENSG00000128512,48.0,48,7,111366166,111846466,-1,0.9985357327173381,Y,1.0,Y
ENSG00000099282,48.0,48,10,71211229,71267425,1,0.0018558082869218398,N,1.0,Y
ENSG00000171984,48.0,48,20,5731039,5844558,1,0.333004444219793,N,1.0,Y
ENSG00000110888,48.0,48,12,30862486,30907885,-1,0.0120891274382742,N,1.0,Y
ENSG00000187608,47.0,48,1,948803,949920,1,0.009847812936109859,N,0.9791666666666666,N
ENSG00000167264,48.0,48,16,68021649,68113223,1,0.000272032398658379,N,1.0,Y
ENSG00000185745,47.0,48,10,91152303,91163745,1,0.00534820018141597,N,0.9791666666666666,N
ENSG00000112149,47.0,48,6,14117872,14137149,1,0.0177806863985442,N,0.9791666666666666,N
ENSG00000117407,47.0,47,1,44398992,44402913,1,0.29310034155242304,N,1.0,Y
ENSG00000135917,46.0,46,2,228549926,228582728,-1,0.0016310865752502599,N,1.0,N
ENSG00000070540,46.0,48,17,66417089,66453654,-1,0.523500460994852,N,0.9583333333333334,N
ENSG00000124466,48.0,48,19,43964939,43969812,-1,9.93205028627218e-09,N,1.0,Y
ENSG00000133119,45.0,48,13,34392186,34540695,1,0.0009844595419167884,N,0.9375,N
ENSG00000142197,48.0,48,21,37529080,37666572,1,9.611649007811448e-08,N,1.0,N
ENSG00000183260,48.0,48,20,62492566,62494341,1,0.0330929687901713,N,1.0,Y
ENSG00000188157,48.0,48,1,955503,991496,1,0.17335234048116,N,1.0,Y
ENSG00000152778,48.0,48,10,91174343,91180758,1,0.0581423496290215,N,1.0,Y
ENSG00000129422,48.0,48,8,17501304,17658426,-1,1.1438280194914999e-05,N,1.0,N
ENSG00000133661,47.0,47,10,81697496,81742370,-1,0.240356031009661,N,1.0,N
ENSG00000132781,48.0,48,1,45794835,45806142,-1,8.56708501585961e-11,N,1.0,Y
ENSG00000107833,48.0,48,10,103541082,103543170,-1,0.8591764755823199,N,1.0,Y
ENSG00000125630,48.0,48,2,113299492,113334635,1,0.9122079101812701,Y,1.0,Y
ENSG00000146233,46.0,46,6,46517541,46620523,-1,2.01302072315531e-12,N,1.0,N
ENSG00000183060,48.0,48,15,100255902,100273766,-1,1.73218412498145e-05,N,1.0,Y
ENSG00000135473,43.0,48,12,56710007,56727837,-1,0.946674806799818,Y,0.8958333333333334,N
ENSG00000177335,48.0,48,8,144120626,144141359,1,1.08582352031841e-05,N,1.0,N
ENSG00000143369,46.0,48,1,150480538,150486265,1,7.32850722654138e-08,N,0.9583333333333334,N
ENSG00000135956,48.0,48,2,96914254,96931732,-1,0.101457374227938,N,1.0,Y
ENSG00000110077,47.0,47,11,59939081,59952139,-1,1.49231954313632e-09,N,1.0,N
ENSG00000115145,48.0,48,2,152973315,153032506,-1,0.034504985570748,N,1.0,Y
ENSG00000243477,48.0,48,3,50333833,50336852,-1,0.4029451533149029,N,1.0,Y
ENSG00000141219,48.0,48,17,71228372,71245091,1,2.53809595414424e-07,N,1.0,Y
ENSG00000102854,47.0,47,16,810762,818865,1,2.4768799242856397e-15,N,1.0,N
ENSG00000176531,48.0,48,19,43979106,44009087,-1,9.972217935473541e-17,N,1.0,Y
ENSG00000140470,46.0,47,15,100511794,100882210,-1,3.82852764002745e-11,N,0.9787234042553192,N
ENSG00000257093,48.0,48,7,141356528,141401953,-1,0.00204302025834016,N,1.0,Y
ENSG00000144134,48.0,48,2,114384806,114400973,1,0.940339177673539,Y,1.0,Y
ENSG00000155099,43.0,48,8,92006024,92053292,-1,0.0219903647102958,N,0.8958333333333334,N
ENSG00000188372,48.0,48,7,76026835,76071388,1,0.00159681546702936,N,1.0,Y
ENSG00000145439,48.0,48,4,169784921,169931426,-1,8.22221600155339e-06,N,1.0,Y
ENSG00000186575,44.0,48,22,29999545,30094587,1,0.999923343294104,Y,0.9166666666666666,N
ENSG00000120071,48.0,48,17,44107282,44302733,-1,0.999733505943003,Y,1.0,Y
ENSG00000124422,46.0,48,17,20902910,20947073,-1,0.98329279247161,Y,0.9583333333333334,N
ENSG00000249459,47.0,48,17,18561742,18585575,-1,0.0037460290897504897,N,0.9791666666666666,N
ENSG00000008083,46.0,48,6,15246527,15522252,1,0.999862193011047,Y,0.9583333333333334,N
ENSG00000125885,48.0,48,20,5931298,5975852,1,1.92893351081766e-10,N,1.0,Y
ENSG00000064607,48.0,48,19,19101697,19144832,-1,0.999366871236062,Y,1.0,Y
ENSG00000174080,48.0,48,11,66330934,66336312,-1,1.32810650436187e-13,N,1.0,Y
ENSG00000136449,47.0,47,17,48585745,48608862,1,0.0017330058477101802,N,1.0,Y
ENSG00000182851,47.0,47,8,144295068,144299044,1,0.023780962945537002,N,1.0,Y
ENSG00000177595,48.0,48,11,799179,809753,-1,1.6011634335288599e-09,N,1.0,Y
ENSG00000155100,46.0,48,8,92082424,92099323,1,6.258439884136209e-08,N,0.9583333333333334,N
ENSG00000114857,48.0,48,3,42642106,42690227,1,0.9918775097438741,Y,1.0,Y
ENSG00000135074,48.0,48,5,156822542,157002783,-1,4.20155244794664e-06,N,1.0,N
ENSG00000163795,46.0,48,2,27600098,27603657,-1,0.940738428263313,Y,0.9583333333333334,Y
ENSG00000198399,47.0,48,2,24425733,24583583,-1,0.0244336907969597,N,0.9791666666666666,N
ENSG00000108448,48.0,48,17,18601311,18639431,1,0.0168793918042221,N,1.0,Y
ENSG00000255529,48.0,48,15,57884231,58074960,1,0.16908638860986602,N,1.0,Y
ENSG00000114378,48.0,48,3,50337320,50349812,-1,0.0055367061124395,N,1.0,Y
ENSG00000143466,48.0,48,1,206643791,206670223,1,0.804391777009201,N,1.0,Y
ENSG00000138794,46.0,48,4,110609785,110624739,-1,0.000855157619243091,N,0.9583333333333334,N
ENSG00000198276,46.0,48,20,62571186,62587769,-1,1.42564770235951e-08,N,0.9583333333333334,Y
ENSG00000197681,44.0,44,17,36337711,36358166,-1,0.455180214877127,N,1.0,Y
ENSG00000203791,48.0,48,10,126436718,126480439,-1,0.3712862450540879,N,1.0,Y
ENSG00000105419,48.0,48,19,47906381,47922780,-1,0.00011344262859068702,N,1.0,Y
ENSG00000068120,48.0,48,17,40713485,40718295,1,1.0451629764983599e-07,N,1.0,Y
ENSG00000133678,48.0,48,10,81838402,81852313,1,0.0050659503957539796,N,1.0,N
ENSG00000145604,48.0,48,5,36152091,36184421,1,0.9942587612668,Y,1.0,Y
ENSG00000147874,48.0,48,9,19053141,19103117,-1,6.608928128297882e-10,N,1.0,Y
ENSG00000113971,48.0,48,3,132276986,132441303,-1,1.41114914876655e-09,N,1.0,Y
ENSG00000124532,48.0,48,6,24403153,24425810,1,8.84583170646535e-05,N,1.0,Y
ENSG00000109610,48.0,48,4,24791534,24802464,1,0.22364661606472305,N,1.0,N
ENSG00000173992,45.0,48,11,66360292,66373490,1,3.7723648770606493e-06,N,0.9375,N
ENSG00000250571,48.0,48,8,144349603,144359101,1,0.00102128735288296,N,1.0,Y
ENSG00000007376,48.0,48,16,834974,838397,-1,3.05727308154375e-08,N,1.0,Y
ENSG00000231925,48.0,48,6,33267471,33282164,-1,0.000393581688587975,N,1.0,Y
ENSG00000153291,48.0,48,6,46620678,46645930,1,0.160724478287132,N,1.0,Y
ENSG00000100580,48.0,48,14,77801364,77843452,-1,0.0843249980243263,N,1.0,Y
ENSG00000137714,48.0,48,11,110300607,110335605,1,0.0839816283786201,N,1.0,Y
ENSG00000170627,44.0,44,12,54849734,54867386,-1,0.5133794983001121,N,1.0,N
ENSG00000140471,48.0,48,15,101099574,101143435,-1,3.2552399684157e-05,N,1.0,Y
ENSG00000181982,48.0,48,4,24807739,24981826,-1,0.0020492844117992,N,1.0,Y
ENSG00000204410,48.0,48,6,31707725,31732622,1,6.138795417306008e-08,N,1.0,Y
ENSG00000170035,43.0,48,2,181831975,181941312,1,0.653907525579768,N,0.8958333333333334,N
ENSG00000100583,45.0,47,14,77843032,77857840,1,2.34405461457857e-06,N,0.9574468085106383,N
ENSG00000140009,43.0,45,14,64550950,64804830,-1,5.15440712040043e-08,N,0.9555555555555556,N
ENSG00000141384,48.0,48,18,23805900,23971649,1,0.879312141538273,N,1.0,N
ENSG00000105755,48.0,48,19,44010871,44031396,-1,0.0161751862087467,N,1.0,N
ENSG00000197150,48.0,48,7,150725510,150744869,1,4.595949087953221e-06,N,1.0,Y
ENSG00000165555,48.0,48,14,77860364,77889860,-1,0.118495407678092,N,1.0,Y
ENSG00000149806,44.0,48,11,64888100,64889945,-1,0.768145175266772,N,0.9166666666666666,N
ENSG00000166938,48.0,48,15,66585555,66626236,1,1.29328456685495e-10,N,1.0,Y
ENSG00000164134,43.0,48,4,140222609,140341187,1,0.998576839501621,Y,0.8958333333333334,N
ENSG00000123739,48.0,48,4,110631145,110651233,-1,0.0018815606984051304,N,1.0,Y
ENSG00000112276,46.0,47,6,105544697,105585049,-1,0.000308542708446569,N,0.9787234042553192,N
ENSG00000171813,44.0,48,10,134210672,134231367,1,0.7161538869252699,N,0.9166666666666666,N
ENSG00000143951,48.0,48,2,63348518,64054977,-1,2.324110548710151e-09,N,1.0,Y
ENSG00000144021,48.0,48,2,96931870,96939087,1,0.0147161304906565,N,1.0,Y
ENSG00000176472,48.0,48,19,44029649,44040282,1,0.456203449450325,N,1.0,Y
ENSG00000159263,46.0,46,21,38071433,38122218,1,0.17882536864450102,N,1.0,N
ENSG00000091164,45.0,48,18,54264439,54318831,-1,0.956025974452741,Y,0.9375,N
ENSG00000168090,48.0,48,7,99686577,99689823,1,0.84586120251302,N,1.0,Y
ENSG00000072736,48.0,48,16,68118654,68263162,1,0.998062457612728,Y,1.0,Y
ENSG00000160695,48.0,48,11,118938403,118952688,1,0.22365948191624305,N,1.0,N
ENSG00000175003,48.0,48,6,160542821,160579750,1,1.23977716739769e-13,N,1.0,Y
ENSG00000115241,46.0,48,2,27604061,27632554,-1,0.996010385533881,Y,0.9583333333333334,Y
ENSG00000131591,48.0,48,1,1017198,1051741,-1,0.0908776364218918,N,1.0,Y
ENSG00000143486,48.0,48,1,206744620,206785904,-1,6.59630829154375e-06,N,1.0,Y
ENSG00000249931,45.0,45,15,32684983,32695396,-1,0.337642789863851,N,1.0,Y
ENSG00000073050,48.0,48,19,44047192,44084625,-1,1.4471382268540402e-07,N,1.0,Y
ENSG00000161395,48.0,48,17,37827375,37853050,-1,0.0909847298785156,N,1.0,Y
ENSG00000125445,48.0,48,17,73257755,73262454,1,0.00249161801672261,N,1.0,Y
ENSG00000117410,48.0,48,1,44440159,44443967,1,0.927635231427402,Y,1.0,Y
ENSG00000132182,46.0,47,3,13357737,13461809,-1,1.4534738395011699e-10,N,0.9787234042553192,N
ENSG00000146192,43.0,47,6,36973422,36996846,1,4.70751448593272e-05,N,0.9148936170212766,N
ENSG00000124357,48.0,48,2,71291474,71306935,1,8.57690899485212e-09,N,1.0,Y
ENSG00000159267,48.0,48,21,38123189,38362536,-1,0.486548323659441,N,1.0,N
ENSG00000110079,47.0,47,11,60048014,60076445,1,0.000743081971054817,N,1.0,Y
ENSG00000132429,44.0,47,6,105606155,105627870,-1,1.70813560977159e-05,N,0.9361702127659576,N
ENSG00000091073,44.0,48,7,76090993,76135312,1,0.106757915614529,N,0.9166666666666666,N
ENSG00000134504,44.0,48,18,24034874,24237365,-1,0.934855730655081,Y,0.9166666666666666,N
ENSG00000184076,45.0,48,22,30163358,30166402,1,0.149717438688814,N,0.9375,N
ENSG00000091157,48.0,48,18,54318574,54698828,1,0.999999983540482,Y,1.0,Y
ENSG00000143382,43.0,48,1,150521884,150533413,1,7.087346681798418e-16,N,0.8958333333333334,N
ENSG00000106028,43.0,48,7,141438121,141487722,1,0.05844151807808401,N,0.8958333333333334,N
ENSG00000101161,48.0,48,20,62612488,62664453,1,0.280831794647215,N,1.0,Y
ENSG00000177600,48.0,48,11,809647,812880,1,0.7085175526062271,N,1.0,Y
ENSG00000050165,47.0,48,11,11984653,12031316,-1,1.8888890762410396e-05,N,0.9791666666666666,N
ENSG00000013561,46.0,48,5,141337893,141369856,1,0.007534769913971541,N,0.9583333333333334,N
ENSG00000184428,48.0,48,8,144386554,144442149,-1,1.63072339882279e-19,N,1.0,Y
ENSG00000099785,48.0,48,19,8478154,8503901,1,0.2469932490940281,N,1.0,Y
ENSG00000180089,46.0,48,19,55738007,55741647,-1,2.76223248703721e-05,N,0.9583333333333334,Y
ENSG00000185875,48.0,48,10,25305587,25315593,1,5.61830090821939e-12,N,1.0,Y
ENSG00000185808,48.0,48,21,38431470,38445470,-1,0.00039492858580437204,N,1.0,Y
ENSG00000166927,47.0,47,11,60145955,60163424,1,9.27325316417502e-06,N,1.0,Y
ENSG00000145687,48.0,48,5,80708840,81047616,-1,0.9767725190332159,Y,1.0,Y
ENSG00000075131,48.0,48,15,66628544,66679084,-1,0.00983208458317475,N,1.0,Y
ENSG00000100325,48.0,48,22,30184597,30234271,-1,0.178384955691887,N,1.0,N
ENSG00000151445,48.0,48,14,77893018,77924295,-1,0.0005349394948155861,N,1.0,N
ENSG00000154518,48.0,48,2,176040986,176049335,-1,0.5380925644695561,N,1.0,Y
ENSG00000153037,47.0,48,5,112196919,112205485,1,0.0852679958175839,N,0.9791666666666666,N
ENSG00000109016,48.0,48,17,21026677,21096578,1,4.7587509005709295e-08,N,1.0,Y
ENSG00000117411,46.0,48,1,44444615,44456840,1,0.295417380860886,N,0.9583333333333334,N
ENSG00000070950,48.0,48,3,8817088,9005457,-1,5.20372835528497e-05,N,1.0,Y
ENSG00000146477,44.0,47,6,160769300,160876014,1,3.31638540911901e-05,N,0.9361702127659576,N
ENSG00000122376,48.0,48,10,88853918,88951225,1,0.156586368560935,N,1.0,Y
ENSG00000118162,48.0,48,19,47978401,47987525,-1,0.0007910947171320571,N,1.0,Y
ENSG00000242259,48.0,48,22,19338891,19435755,-1,3.69004562054558e-07,N,1.0,N
ENSG00000124151,48.0,48,20,46130601,46285621,1,0.999916717705241,Y,1.0,Y
ENSG00000151655,44.0,47,10,7745232,7791483,1,7.066176293123692e-10,N,0.9361702127659576,N
ENSG00000166035,46.0,46,15,58702768,58861151,1,0.000171127202456162,N,1.0,N
ENSG00000121067,47.0,48,17,47676246,47755596,-1,0.9925312228749168,Y,0.9791666666666666,N
ENSG00000103227,48.0,48,16,903634,1031318,-1,1.1450947331179501e-14,N,1.0,Y
