	expressedTissues	Ensembl Gene ID	affectedTissues	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	type	propOfExpressedAffectedByeQTL
2269	23	ENSBTAG00000009916	1.0	14	16424755	16442926	-1	singleton	0.043478260869565216
2270	23	ENSBTAG00000033214	1.0	6	46022662	46173614	1	singleton	0.043478260869565216
2271	23	ENSBTAG00000011102	1.0	17	61225406	61284097	1	SSD	0.043478260869565216
2272	23	ENSBTAG00000021935	3.0	11	49602748	49642410	-1	SSD	0.13043478260869565
2273	23	ENSBTAG00000053132	1.0	18	54282903	54283340	1	singleton	0.043478260869565216
2274	23	ENSBTAG00000014269	2.0	17	50929375	51022457	1	SSD	0.08695652173913043
2275	23	ENSBTAG00000002455	0.0	6	102066192	102119154	-1	SSD	0.0
2276	23	ENSBTAG00000010243	2.0	4	117366283	117462802	1	singleton	0.08695652173913043
2277	23	ENSBTAG00000013253	2.0	3	120665994	120709495	-1	singleton	0.08695652173913043
2278	23	ENSBTAG00000019777	3.0	5	103597621	103600970	1	singleton	0.13043478260869565
2279	23	ENSBTAG00000003212	0.0	13	66465154	66467543	1	singleton	0.0
2280	23	ENSBTAG00000021172	2.0	2	5031102	5057954	1	SSD	0.08695652173913043
2281	23	ENSBTAG00000019138	3.0	11	73459358	73495508	1	ohno	0.13043478260869565
2282	23	ENSBTAG00000016881	1.0	21	21195680	21213021	-1	SSD	0.043478260869565216
2283	23	ENSBTAG00000012751	2.0	21	69573709	69577210	1	ohno	0.08695652173913043
2284	23	ENSBTAG00000012585	2.0	16	23632616	23735677	-1	singleton	0.08695652173913043
2285	23	ENSBTAG00000034347	2.0	1	22948185	22967236	-1	ohno	0.08695652173913043
2286	23	ENSBTAG00000011866	3.0	28	27067751	27072908	-1	SSD	0.13043478260869565
2287	23	ENSBTAG00000017164	1.0	5	29433902	29503457	-1	ohno	0.043478260869565216
2288	23	ENSBTAG00000019500	2.0	10	66946898	66961872	-1	ohno	0.08695652173913043
2289	23	ENSBTAG00000046664	1.0	12	14768101	14801118	-1	SSD	0.043478260869565216
2290	23	ENSBTAG00000040356	1.0	18	14652352	14679143	1	ohno	0.043478260869565216
2291	23	ENSBTAG00000020523	3.0	14	80891013	80892329	1	SSD	0.13043478260869565
2292	23	ENSBTAG00000021694	1.0	11	14696392	14751826	1	SSD	0.043478260869565216
2293	23	ENSBTAG00000040422	1.0	14	47545755	47552999	-1	SSD	0.043478260869565216
2294	23	ENSBTAG00000019508	4.0	13	12212518	12235247	-1	ohno	0.17391304347826086
2295	23	ENSBTAG00000008112	2.0	9	83146375	83227904	-1	SSD	0.08695652173913043
2296	23	ENSBTAG00000013750	2.0	28	8187545	8253106	-1	ohno	0.08695652173913043
2297	23	ENSBTAG00000013953	1.0	4	98573632	98679000	1	SSD	0.043478260869565216
2298	23	ENSBTAG00000032914	0.0	5	28723262	28753680	1	ohno	0.0
2299	23	ENSBTAG00000018868	1.0	25	20098778	20145476	1	singleton	0.043478260869565216
2300	23	ENSBTAG00000020272	1.0	15	21927820	22054213	1	ohno	0.043478260869565216
2301	23	ENSBTAG00000014775	1.0	7	2983133	2993613	-1	singleton	0.043478260869565216
2302	23	ENSBTAG00000000369	3.0	5	94125186	94321587	1	ohno	0.13043478260869565
2303	23	ENSBTAG00000021164	1.0	22	43322856	43471741	-1	ohno	0.043478260869565216
2304	23	ENSBTAG00000019065	1.0	4	60949038	61140520	-1	singleton	0.043478260869565216
2305	23	ENSBTAG00000001435	4.0	2	43427948	43469180	-1	singleton	0.17391304347826086
2306	23	ENSBTAG00000005443	1.0	3	78338108	78408732	-1	ohno	0.043478260869565216
2307	23	ENSBTAG00000038330	0.0	25	582900	584292	-1	singleton	0.0
2308	23	ENSBTAG00000015900	5.0	23	16555474	16563856	1	ohno	0.21739130434782608
2309	23	ENSBTAG00000010485	3.0	1	87721169	87765315	-1	ohno	0.13043478260869565
2310	23	ENSBTAG00000009990	1.0	7	6553352	6659290	1	ohno	0.043478260869565216
2311	23	ENSBTAG00000021182	0.0	4	56119633	56598768	1	ohno	0.0
2312	23	ENSBTAG00000012341	3.0	13	60506986	60565498	1	SSD	0.13043478260869565
2313	23	ENSBTAG00000021521	4.0	25	13547629	13579860	1	singleton	0.17391304347826086
2314	23	ENSBTAG00000004427	0.0	5	5839779	6001503	-1	ohno	0.0
2315	23	ENSBTAG00000038235	4.0	4	65822126	65911847	1	SSD	0.17391304347826086
2316	23	ENSBTAG00000034598	2.0	20	5319518	5331743	-1	ohno	0.08695652173913043
2317	23	ENSBTAG00000012350	6.0	7	75187453	75202949	1	SSD	0.2608695652173913
2318	23	ENSBTAG00000018452	1.0	20	8070928	8081268	1	ohno	0.043478260869565216
2319	23	ENSBTAG00000005588	1.0	23	27396902	27402108	1	singleton	0.043478260869565216
2320	23	ENSBTAG00000017298	0.0	29	18154938	18188910	-1	singleton	0.0
2321	23	ENSBTAG00000040399	0.0	1	82933517	82945153	-1	ohno	0.0
2322	23	ENSBTAG00000007867	0.0	2	79518741	79560102	-1	ohno	0.0
2323	23	ENSBTAG00000013226	5.0	4	74573944	74587244	1	singleton	0.21739130434782608
2324	23	ENSBTAG00000048331	7.0	17	55355159	55391764	1	SSD	0.30434782608695654
2325	23	ENSBTAG00000021786	0.0	2	127225459	127237892	1	singleton	0.0
2326	23	ENSBTAG00000014564	7.0	1	72326705	72499174	1	SSD	0.30434782608695654
2327	23	ENSBTAG00000049822	1.0	5	110402429	110414622	-1	singleton	0.043478260869565216
2328	23	ENSBTAG00000007606	1.0	16	32404381	32420440	1	ohno	0.043478260869565216
2329	23	ENSBTAG00000037493	0.0	14	972914	986379	1	SSD	0.0
2330	23	ENSBTAG00000010515	3.0	11	105981080	105984424	-1	SSD	0.13043478260869565
2331	23	ENSBTAG00000005249	1.0	7	53035569	53054126	1	SSD	0.043478260869565216
2332	23	ENSBTAG00000020968	1.0	3	752398	783103	1	SSD	0.043478260869565216
2333	23	ENSBTAG00000004240	1.0	5	62686936	62712545	1	SSD	0.043478260869565216
2334	23	ENSBTAG00000000308	0.0	13	63816189	63881729	1	ohno	0.0
2335	23	ENSBTAG00000010868	0.0	18	16771820	16794725	-1	SSD	0.0
2336	23	ENSBTAG00000007422	1.0	27	14375306	14414602	1	singleton	0.043478260869565216
2337	23	ENSBTAG00000021988	0.0	10	67504612	67518536	1	ohno	0.0
2338	23	ENSBTAG00000030258	2.0	5	109423829	109432050	1	SSD	0.08695652173913043
2339	23	ENSBTAG00000002746	1.0	8	51153923	51214968	1	singleton	0.043478260869565216
2340	23	ENSBTAG00000014136	4.0	16	50593827	50598411	1	singleton	0.17391304347826086
2341	23	ENSBTAG00000014526	0.0	7	21451865	21470865	1	ohno	0.0
2342	23	ENSBTAG00000005503	2.0	1	146320299	146345063	1	SSD	0.08695652173913043
2343	23	ENSBTAG00000003225	1.0	2	1318420	1323393	1	SSD	0.043478260869565216
2344	23	ENSBTAG00000000675	3.0	19	53787203	53824616	-1	singleton	0.13043478260869565
2345	23	ENSBTAG00000016281	2.0	9	44576094	44708594	1	SSD	0.08695652173913043
2346	23	ENSBTAG00000013112	4.0	7	45648094	45661066	-1	singleton	0.17391304347826086
2347	23	ENSBTAG00000012353	3.0	14	309282	313478	-1	SSD	0.13043478260869565
2348	23	ENSBTAG00000002935	2.0	25	28293459	28319832	1	SSD	0.08695652173913043
2349	23	ENSBTAG00000010125	3.0	19	42319170	42357910	-1	ohno	0.13043478260869565
2350	23	ENSBTAG00000015343	1.0	11	99159372	99179482	-1	SSD	0.043478260869565216
2351	23	ENSBTAG00000019889	1.0	12	47507638	47532823	-1	SSD	0.043478260869565216
2352	23	ENSBTAG00000051801	2.0	22	35220409	35220564	1	SSD	0.08695652173913043
2353	23	ENSBTAG00000003577	1.0	25	10560415	10590303	-1	SSD	0.043478260869565216
2354	23	ENSBTAG00000008888	0.0	12	34305327	34390737	1	SSD	0.0
2355	23	ENSBTAG00000007584	2.0	2	5934748	5970809	-1	SSD	0.08695652173913043
2356	23	ENSBTAG00000015824	3.0	15	42143138	42177749	1	singleton	0.13043478260869565
2357	23	ENSBTAG00000017281	2.0	14	765421	774581	1	singleton	0.08695652173913043
2358	23	ENSBTAG00000004521	1.0	7	21239214	21243937	1	SSD	0.043478260869565216
2359	23	ENSBTAG00000025124	1.0	7	62232854	62240214	-1	SSD	0.043478260869565216
2360	23	ENSBTAG00000017941	0.0	25	33820199	33825833	1	SSD	0.0
2361	23	ENSBTAG00000009854	0.0	21	27396948	27409258	1	SSD	0.0
2362	23	ENSBTAG00000010971	3.0	11	44715399	44796640	-1	ohno	0.13043478260869565
2363	23	ENSBTAG00000033015	2.0	25	1392519	1394143	1	SSD	0.08695652173913043
2364	23	ENSBTAG00000015527	1.0	19	17330801	17691005	1	ohno	0.043478260869565216
2365	23	ENSBTAG00000000679	1.0	9	23088493	23116895	-1	SSD	0.043478260869565216
2366	23	ENSBTAG00000010378	3.0	2	122077521	122095612	1	SSD	0.13043478260869565
2367	23	ENSBTAG00000013627	1.0	7	39280575	39286714	1	ohno	0.043478260869565216
2368	23	ENSBTAG00000016743	0.0	13	74564888	74587020	1	singleton	0.0
2369	23	ENSBTAG00000006423	0.0	5	112558716	112567981	-1	singleton	0.0
2370	23	ENSBTAG00000014694	0.0	3	16461551	16465986	1	singleton	0.0
2371	23	ENSBTAG00000027626	1.0	27	36419319	36436491	1	ohno	0.043478260869565216
2372	23	ENSBTAG00000011699	6.0	7	14926944	14938212	-1	ohno	0.2608695652173913
2373	23	ENSBTAG00000003362	1.0	5	67600075	67618814	1	SSD	0.043478260869565216
2374	23	ENSBTAG00000000435	0.0	5	26518832	26524457	-1	ohno	0.0
2375	23	ENSBTAG00000005008	1.0	19	18989423	19004078	1	singleton	0.043478260869565216
2376	23	ENSBTAG00000012632	1.0	7	11232359	11260179	-1	ohno	0.043478260869565216
2377	23	ENSBTAG00000017830	0.0	5	56836859	56890516	-1	ohno	0.0
2378	23	ENSBTAG00000007721	1.0	13	78852506	78869898	-1	SSD	0.043478260869565216
2379	23	ENSBTAG00000046101	4.0	18	63864852	63872963	-1	SSD	0.17391304347826086
2380	23	ENSBTAG00000013790	0.0	20	22340163	22417428	-1	SSD	0.0
2381	23	ENSBTAG00000009677	0.0	14	832766	839743	1	SSD	0.0
2382	23	ENSBTAG00000024086	3.0	3	110694718	110698693	1	SSD	0.13043478260869565
2383	23	ENSBTAG00000016388	3.0	13	54671725	54695783	-1	SSD	0.13043478260869565
2384	23	ENSBTAG00000001553	1.0	5	25779619	25785642	-1	ohno	0.043478260869565216
2385	23	ENSBTAG00000020638	3.0	5	71388890	71459269	1	SSD	0.13043478260869565
2386	23	ENSBTAG00000008421	2.0	14	987039	1006477	1	ohno	0.08695652173913043
2387	23	ENSBTAG00000017860	1.0	4	103050523	103242618	-1	ohno	0.043478260869565216
2388	23	ENSBTAG00000001902	5.0	29	1091859	1138116	-1	SSD	0.21739130434782608
2389	23	ENSBTAG00000021181	2.0	11	1585412	1618575	1	ohno	0.08695652173913043
2390	23	ENSBTAG00000035998	1.0	21	68158057	68161297	-1	ohno	0.043478260869565216
2391	23	ENSBTAG00000008528	1.0	17	72617237	72620215	-1	SSD	0.043478260869565216
2392	23	ENSBTAG00000002125	4.0	24	42652184	42723588	1	ohno	0.17391304347826086
2393	23	ENSBTAG00000051267	0.0	5	23473232	23664529	1	singleton	0.0
2394	23	ENSBTAG00000009903	1.0	8	82098120	82161357	-1	ohno	0.043478260869565216
2395	23	ENSBTAG00000038893	10.0	5	29010266	29011828	-1	SSD	0.43478260869565216
2396	23	ENSBTAG00000001727	0.0	16	50307835	50310990	-1	singleton	0.0
2397	23	ENSBTAG00000001042	4.0	11	68259932	68282685	1	ohno	0.17391304347826086
2398	23	ENSBTAG00000024701	4.0	15	80788220	80790815	-1	singleton	0.17391304347826086
2399	23	ENSBTAG00000020273	0.0	16	4869646	4871892	-1	singleton	0.0
2400	23	ENSBTAG00000008513	3.0	16	3826242	3851218	1	singleton	0.13043478260869565
2401	23	ENSBTAG00000006287	4.0	23	44941916	45131898	1	ohno	0.17391304347826086
2402	23	ENSBTAG00000003038	4.0	23	7138546	7169274	-1	ohno	0.17391304347826086
2403	23	ENSBTAG00000019040	0.0	17	61041318	61063762	-1	SSD	0.0
2404	23	ENSBTAG00000014824	2.0	10	21967557	21978162	-1	ohno	0.08695652173913043
2405	23	ENSBTAG00000046549	3.0	8	84256055	84311895	-1	ohno	0.13043478260869565
2406	23	ENSBTAG00000008833	2.0	23	27641580	27643685	-1	singleton	0.08695652173913043
2407	23	ENSBTAG00000031950	0.0	5	43657005	43713702	-1	ohno	0.0
2408	23	ENSBTAG00000021374	2.0	7	12627896	12637995	1	SSD	0.08695652173913043
2409	23	ENSBTAG00000010390	0.0	4	72319442	72342353	-1	ohno	0.0
2410	23	ENSBTAG00000014547	5.0	22	390221	392579	-1	ohno	0.21739130434782608
2411	23	ENSBTAG00000009984	3.0	28	26964983	27026784	1	SSD	0.13043478260869565
2412	23	ENSBTAG00000008218	3.0	10	20373350	20437776	-1	ohno	0.13043478260869565
2413	23	ENSBTAG00000047760	5.0	19	50809985	50815680	1	SSD	0.21739130434782608
2414	23	ENSBTAG00000020653	0.0	6	68940818	69005828	1	singleton	0.0
2415	23	ENSBTAG00000047277	2.0	18	46327884	46328312	1	SSD	0.08695652173913043
2416	23	ENSBTAG00000001601	0.0	10	19137899	19165177	-1	ohno	0.0
2417	23	ENSBTAG00000020595	1.0	23	10377039	10413105	1	ohno	0.043478260869565216
2418	23	ENSBTAG00000002921	0.0	10	36291370	36306626	-1	ohno	0.0
2419	23	ENSBTAG00000017729	1.0	5	24721336	24760106	-1	ohno	0.043478260869565216
2420	23	ENSBTAG00000008736	0.0	4	111931201	112019196	1	SSD	0.0
2421	23	ENSBTAG00000000037	0.0	20	14466137	14726313	-1	SSD	0.0
2422	23	ENSBTAG00000003958	10.0	19	29676159	29693442	-1	singleton	0.43478260869565216
2423	23	ENSBTAG00000014267	2.0	18	12991196	13036196	-1	SSD	0.08695652173913043
2424	23	ENSBTAG00000008110	4.0	19	19814952	19821909	-1	singleton	0.17391304347826086
2425	23	ENSBTAG00000012512	0.0	29	42587096	42590173	1	ohno	0.0
2426	23	ENSBTAG00000016511	2.0	5	113447522	113470655	-1	SSD	0.08695652173913043
2427	23	ENSBTAG00000019819	2.0	10	77562414	77838126	1	singleton	0.08695652173913043
2428	23	ENSBTAG00000014862	0.0	16	10453902	10454549	1	ohno	0.0
2429	23	ENSBTAG00000003569	4.0	12	73010630	73060581	-1	ohno	0.17391304347826086
2430	23	ENSBTAG00000012804	3.0	10	1094651	1145330	1	ohno	0.13043478260869565
2431	23	ENSBTAG00000015171	1.0	8	90058550	90067819	1	SSD	0.043478260869565216
2432	23	ENSBTAG00000039442	1.0	1	97388346	97421921	-1	singleton	0.043478260869565216
2433	23	ENSBTAG00000020853	3.0	19	26821869	26825360	1	ohno	0.13043478260869565
2434	23	ENSBTAG00000004452	0.0	16	80589408	80629377	-1	SSD	0.0
2435	23	ENSBTAG00000004969	2.0	14	424798	428272	-1	SSD	0.08695652173913043
2436	23	ENSBTAG00000004786	1.0	29	45352399	45357252	-1	singleton	0.043478260869565216
2437	23	ENSBTAG00000008442	0.0	19	45443488	45591669	-1	singleton	0.0
2438	23	ENSBTAG00000018067	1.0	2	120815271	120849384	-1	singleton	0.043478260869565216
2439	23	ENSBTAG00000046140	4.0	11	106072818	106080084	-1	singleton	0.17391304347826086
2440	23	ENSBTAG00000021482	0.0	3	20372002	20376143	1	ohno	0.0
2441	23	ENSBTAG00000002370	2.0	18	45697194	45702143	-1	SSD	0.08695652173913043
2442	23	ENSBTAG00000006324	1.0	5	56340377	56346527	-1	ohno	0.043478260869565216
2443	23	ENSBTAG00000006116	1.0	7	3965453	3998161	1	SSD	0.043478260869565216
2444	23	ENSBTAG00000027787	3.0	18	65442182	65442602	1	SSD	0.13043478260869565
2445	23	ENSBTAG00000021799	3.0	18	55968304	55999568	1	ohno	0.13043478260869565
2446	23	ENSBTAG00000011236	1.0	9	81523929	81574347	1	SSD	0.043478260869565216
2447	23	ENSBTAG00000001786	1.0	21	30885776	30914495	1	singleton	0.043478260869565216
2448	23	ENSBTAG00000011334	2.0	20	37998818	38044180	1	singleton	0.08695652173913043
2449	23	ENSBTAG00000013884	0.0	29	43816352	43829063	1	ohno	0.0
2450	23	ENSBTAG00000015930	3.0	10	85054840	85113986	1	SSD	0.13043478260869565
2451	23	ENSBTAG00000012484	4.0	11	99293313	99303903	1	SSD	0.17391304347826086
2452	23	ENSBTAG00000008389	2.0	26	42285479	42343309	1	ohno	0.08695652173913043
2453	23	ENSBTAG00000019663	6.0	14	73688314	73731818	-1	SSD	0.2608695652173913
2454	23	ENSBTAG00000009826	2.0	22	6593877	6690914	1	ohno	0.08695652173913043
2455	23	ENSBTAG00000003098	2.0	14	66507284	66561450	-1	SSD	0.08695652173913043
2456	23	ENSBTAG00000021024	1.0	3	106591094	106927295	-1	ohno	0.043478260869565216
2457	23	ENSBTAG00000033453	5.0	23	10878590	10898204	-1	ohno	0.21739130434782608
2458	23	ENSBTAG00000015587	2.0	11	78904244	78910954	1	SSD	0.08695652173913043
2459	23	ENSBTAG00000019492	1.0	23	9415902	9425051	1	singleton	0.043478260869565216
2460	23	ENSBTAG00000001173	2.0	16	75116092	75349323	1	ohno	0.08695652173913043
2461	23	ENSBTAG00000008609	0.0	7	21565591	21590781	1	ohno	0.0
2462	23	ENSBTAG00000000717	3.0	7	43016868	43028554	-1	ohno	0.13043478260869565
2463	23	ENSBTAG00000000940	4.0	23	16396728	16399349	-1	singleton	0.17391304347826086
2464	23	ENSBTAG00000018643	0.0	21	21676334	21699409	1	singleton	0.0
2465	23	ENSBTAG00000021614	0.0	13	6988403	7250848	-1	SSD	0.0
2466	23	ENSBTAG00000030977	1.0	19	33821553	33860333	1	ohno	0.043478260869565216
2467	23	ENSBTAG00000007956	0.0	26	18565464	18566291	1	SSD	0.0
2468	23	ENSBTAG00000008595	0.0	5	38179856	38354903	-1	singleton	0.0
2469	23	ENSBTAG00000021752	0.0	3	66664210	66707306	-1	ohno	0.0
2470	23	ENSBTAG00000003806	2.0	3	20183480	20191176	-1	singleton	0.08695652173913043
2471	23	ENSBTAG00000004061	2.0	1	157232248	157249033	-1	SSD	0.08695652173913043
2472	23	ENSBTAG00000015590	7.0	23	25229377	25272669	-1	ohno	0.30434782608695654
2473	23	ENSBTAG00000004653	3.0	6	41984735	42116814	-1	ohno	0.13043478260869565
2474	23	ENSBTAG00000021883	3.0	28	29991385	30012205	-1	ohno	0.13043478260869565
2475	23	ENSBTAG00000001188	1.0	29	40955641	40959667	1	ohno	0.043478260869565216
2476	23	ENSBTAG00000006152	3.0	4	83911360	83911797	-1	SSD	0.13043478260869565
2477	23	ENSBTAG00000005564	2.0	10	14905205	15030499	1	ohno	0.08695652173913043
2478	23	ENSBTAG00000011234	3.0	9	41522588	41620269	-1	ohno	0.13043478260869565
2479	23	ENSBTAG00000016062	4.0	21	54673204	54682460	1	singleton	0.17391304347826086
2480	23	ENSBTAG00000006869	1.0	14	8470928	8543137	-1	ohno	0.043478260869565216
2481	23	ENSBTAG00000014320	3.0	7	31794298	31854776	-1	singleton	0.13043478260869565
2482	23	ENSBTAG00000003718	7.0	1	152599803	152638556	-1	SSD	0.30434782608695654
2483	23	ENSBTAG00000039406	2.0	26	5704948	5705889	-1	SSD	0.08695652173913043
2484	23	ENSBTAG00000016319	15.0	19	24711205	24716946	1	ohno	0.6521739130434783
2485	23	ENSBTAG00000019315	1.0	23	19924777	19963342	-1	ohno	0.043478260869565216
2486	23	ENSBTAG00000021223	3.0	15	75879778	75915413	1	ohno	0.13043478260869565
2487	23	ENSBTAG00000013454	4.0	9	86593316	86652158	1	ohno	0.17391304347826086
2488	23	ENSBTAG00000004379	1.0	18	51712248	51729614	-1	SSD	0.043478260869565216
2489	23	ENSBTAG00000016231	3.0	13	61694343	61745905	1	singleton	0.13043478260869565
2490	23	ENSBTAG00000016381	1.0	10	21942073	21946377	-1	ohno	0.043478260869565216
2491	23	ENSBTAG00000009167	1.0	17	48308901	48338170	1	SSD	0.043478260869565216
2492	23	ENSBTAG00000018043	2.0	18	35421770	35425011	-1	SSD	0.08695652173913043
2493	23	ENSBTAG00000021787	4.0	2	127217390	127222938	1	ohno	0.17391304347826086
2494	23	ENSBTAG00000017033	1.0	18	45966140	45981351	1	SSD	0.043478260869565216
2495	23	ENSBTAG00000003342	0.0	9	39424555	39477476	-1	SSD	0.0
2496	23	ENSBTAG00000011067	1.0	5	108808131	108823757	1	ohno	0.043478260869565216
2497	23	ENSBTAG00000006481	2.0	11	48759421	48843648	1	SSD	0.08695652173913043
2498	23	ENSBTAG00000006495	3.0	25	35909237	35915046	-1	ohno	0.13043478260869565
2499	23	ENSBTAG00000008978	3.0	19	35124073	35142894	-1	SSD	0.13043478260869565
2500	23	ENSBTAG00000000191	4.0	22	51045061	51080116	1	SSD	0.17391304347826086
2501	23	ENSBTAG00000046160	5.0	23	45163467	45184760	-1	singleton	0.21739130434782608
2502	23	ENSBTAG00000003884	3.0	9	103945578	104013269	1	ohno	0.13043478260869565
2503	23	ENSBTAG00000005066	1.0	1	67055375	67120252	-1	SSD	0.043478260869565216
2504	23	ENSBTAG00000010612	4.0	4	76859613	76862453	1	ohno	0.17391304347826086
2505	23	ENSBTAG00000004203	2.0	17	53120968	53150578	1	SSD	0.08695652173913043
2506	23	ENSBTAG00000000621	4.0	18	48153486	48177891	1	SSD	0.17391304347826086
2507	23	ENSBTAG00000010502	0.0	18	49774642	49778162	-1	SSD	0.0
2508	23	ENSBTAG00000006972	1.0	20	71375341	71390362	-1	singleton	0.043478260869565216
2509	23	ENSBTAG00000023997	2.0	11	49427905	49431079	-1	SSD	0.08695652173913043
2510	23	ENSBTAG00000000077	2.0	5	111674844	111692267	1	SSD	0.08695652173913043
2511	23	ENSBTAG00000003746	0.0	3	93275045	93393567	-1	SSD	0.0
2512	23	ENSBTAG00000020795	0.0	13	54866473	54867802	-1	SSD	0.0
2513	23	ENSBTAG00000009154	0.0	1	125961513	125987011	-1	singleton	0.0
2514	23	ENSBTAG00000016984	1.0	21	33305768	33375889	1	SSD	0.043478260869565216
2515	23	ENSBTAG00000022733	3.0	22	10551378	10553204	1	SSD	0.13043478260869565
2516	23	ENSBTAG00000019039	3.0	28	45662208	45663422	1	SSD	0.13043478260869565
2517	23	ENSBTAG00000003652	1.0	6	104853328	104868645	1	singleton	0.043478260869565216
2518	23	ENSBTAG00000017776	0.0	21	14083602	14119932	-1	ohno	0.0
2519	23	ENSBTAG00000027795	2.0	1	108852511	108903175	-1	SSD	0.08695652173913043
2520	23	ENSBTAG00000020781	3.0	18	26299649	26305367	1	SSD	0.13043478260869565
2521	23	ENSBTAG00000017382	0.0	3	103472227	103491724	1	ohno	0.0
2522	23	ENSBTAG00000014217	1.0	26	14075882	14081682	1	singleton	0.043478260869565216
2523	23	ENSBTAG00000013535	2.0	16	43110546	43120943	1	SSD	0.08695652173913043
2524	23	ENSBTAG00000010519	1.0	19	27023548	27035375	-1	SSD	0.043478260869565216
2525	23	ENSBTAG00000000215	2.0	16	50856300	50933400	1	ohno	0.08695652173913043
2526	23	ENSBTAG00000014805	13.0	6	97217195	97255729	1	singleton	0.5652173913043478
2527	23	ENSBTAG00000046031	1.0	14	416888	419537	1	singleton	0.043478260869565216
2528	23	ENSBTAG00000015053	1.0	21	45099213	45101864	-1	ohno	0.043478260869565216
2529	23	ENSBTAG00000001548	2.0	3	14713270	14728924	1	ohno	0.08695652173913043
2530	23	ENSBTAG00000004757	5.0	18	49897503	49924389	1	SSD	0.21739130434782608
2531	23	ENSBTAG00000046956	2.0	10	11410206	11460277	-1	SSD	0.08695652173913043
2532	23	ENSBTAG00000013793	0.0	10	54425968	54570727	1	ohno	0.0
2533	23	ENSBTAG00000005947	0.0	28	29791112	29799836	1	ohno	0.0
2534	23	ENSBTAG00000009889	3.0	18	45508663	45573584	1	SSD	0.13043478260869565
2535	23	ENSBTAG00000021620	3.0	2	129122974	129130667	-1	singleton	0.13043478260869565
2536	23	ENSBTAG00000034222	7.0	12	18919920	19003107	-1	ohno	0.30434782608695654
2537	23	ENSBTAG00000026497	4.0	5	113536014	113537081	-1	SSD	0.17391304347826086
2538	23	ENSBTAG00000017460	7.0	11	38004972	38007987	1	singleton	0.30434782608695654
2539	23	ENSBTAG00000020935	2.0	10	73836334	73881299	1	ohno	0.08695652173913043
2540	23	ENSBTAG00000014208	0.0	1	70176689	70180132	-1	SSD	0.0
2541	23	ENSBTAG00000025129	1.0	19	23350891	23367411	-1	SSD	0.043478260869565216
2542	23	ENSBTAG00000012820	5.0	15	82963910	83044497	1	ohno	0.21739130434782608
2543	23	ENSBTAG00000030646	1.0	5	75479863	75490596	1	ohno	0.043478260869565216
2544	23	ENSBTAG00000007643	3.0	23	28456600	28465409	-1	SSD	0.13043478260869565
2545	23	ENSBTAG00000045727	8.0	14	940689	955681	1	SSD	0.34782608695652173
2546	23	ENSBTAG00000001390	0.0	1	64019141	64049977	-1	ohno	0.0
2547	23	ENSBTAG00000001522	1.0	14	67963955	67981692	1	singleton	0.043478260869565216
2548	23	ENSBTAG00000013461	1.0	1	46061453	46066949	-1	SSD	0.043478260869565216
2549	23	ENSBTAG00000021130	5.0	6	115807625	115811707	1	SSD	0.21739130434782608
2550	23	ENSBTAG00000005695	1.0	17	34747124	34807159	1	singleton	0.043478260869565216
2551	23	ENSBTAG00000010838	0.0	9	95033934	95042817	1	singleton	0.0
