	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	CNV	propOfExpressedAffectedByeQTL
1649	ENSG00000110660	21.0	48	11	107661717	107799019	-1	Y	0.4375
1650	ENSG00000250673	36.0	46	4	147145709	147150208	1	N	0.782608695652174
1651	ENSG00000069974	12.0	48	15	55495164	55611311	-1	N	0.25
1652	ENSG00000235863	7.0	48	6	33244917	33252609	1	N	0.14583333333333334
1653	ENSG00000159840	3.0	48	7	143078173	143088204	1	N	0.0625
1654	ENSG00000107186	14.0	47	9	13105703	13279589	-1	Y	0.2978723404255319
1655	ENSG00000169031	6.0	48	2	228029281	228179508	1	Y	0.125
1656	ENSG00000113522	13.0	48	5	131891711	131980313	1	N	0.2708333333333333
1657	ENSG00000022556	41.0	46	19	55464498	55512510	1	Y	0.8913043478260869
1658	ENSG00000177030	8.0	48	11	644233	706715	-1	Y	0.16666666666666666
1659	ENSG00000155890	1.0	1	3	140396881	140419992	1	N	1.0
1660	ENSG00000250305	7.0	46	8	12803151	12889012	1	N	0.15217391304347827
1661	ENSG00000227057	10.0	48	6	33246885	33257304	-1	N	0.20833333333333334
1662	ENSG00000156564	4.0	32	6	40359325	40555204	-1	Y	0.125
1663	ENSG00000154478	3.0	31	10	125425871	125454123	1	N	0.0967741935483871
1664	ENSG00000120519	5.0	48	4	147175127	147443123	-1	Y	0.10416666666666667
1665	ENSG00000174501	9.0	48	2	96514587	96657541	-1	Y	0.1875
1666	ENSG00000087365	31.0	48	11	65818200	65836779	1	N	0.6458333333333334
1667	ENSG00000176624	3.0	48	18	48700920	48744674	-1	N	0.0625
1668	ENSG00000185009	4.0	48	10	75881524	75910821	-1	N	0.08333333333333333
1669	ENSG00000124602	1.0	48	6	40994772	41006928	-1	N	0.020833333333333332
1670	ENSG00000224877	17.0	48	17	79213039	79215081	1	Y	0.3541666666666667
1671	ENSG00000167080	7.0	11	17	47209822	47247351	1	Y	0.6363636363636364
1672	ENSG00000164318	1.0	46	5	38258511	38465123	1	N	0.021739130434782608
1673	ENSG00000167487	3.0	48	19	18747775	18781309	1	N	0.0625
1674	ENSG00000164116	5.0	48	4	156587863	156653501	1	Y	0.10416666666666667
1675	ENSG00000137221	9.0	48	6	43445261	43474294	1	N	0.1875
1676	ENSG00000121898	17.0	48	10	125465723	125699783	-1	N	0.3541666666666667
1677	ENSG00000177108	2.0	27	14	77597613	77609077	-1	N	0.07407407407407407
1678	ENSG00000117984	2.0	48	11	1773982	1785222	-1	N	0.041666666666666664
1679	ENSG00000255552	1.0	9	6	31679548	31681842	-1	N	0.1111111111111111
1680	ENSG00000125447	14.0	48	17	73232694	73258444	-1	N	0.2916666666666667
1681	ENSG00000069943	26.0	48	15	55611158	55647846	1	N	0.5416666666666666
1682	ENSG00000154920	3.0	48	17	48450581	48458844	1	N	0.0625
1683	ENSG00000269883	4.0	15	14	77607026	77609339	1	N	0.26666666666666666
1684	ENSG00000173372	2.0	48	1	22962999	22966101	1	N	0.041666666666666664
1685	ENSG00000171094	2.0	38	2	29415640	30144432	-1	Y	0.05263157894736842
1686	ENSG00000109066	2.0	48	17	72772622	72835918	1	Y	0.041666666666666664
1687	ENSG00000123374	1.0	48	12	56360553	56366568	1	N	0.020833333333333332
1688	ENSG00000153721	2.0	47	6	154708638	154831793	-1	Y	0.0425531914893617
1689	ENSG00000163138	30.0	48	4	20697905	20754530	1	N	0.625
1690	ENSG00000198185	30.0	47	20	45129701	45142198	-1	N	0.6382978723404256
1691	ENSG00000165553	1.0	23	14	77731826	77737655	-1	Y	0.043478260869565216
1692	ENSG00000168907	3.0	34	15	42433332	42448839	-1	Y	0.08823529411764706
1693	ENSG00000142459	12.0	48	19	7895119	7929862	1	N	0.25
1694	ENSG00000248874	24.0	30	5	23951457	24178372	1	Y	0.8
1695	ENSG00000135637	1.0	48	2	74699113	74710535	-1	N	0.020833333333333332
1696	ENSG00000104059	7.0	44	15	29412457	29862927	-1	Y	0.1590909090909091
1697	ENSG00000231924	1.0	2	19	43370616	43383974	-1	Y	0.5
1698	ENSG00000103326	20.0	48	16	577717	604636	1	Y	0.4166666666666667
1699	ENSG00000178922	23.0	48	1	43916824	43919660	-1	N	0.4791666666666667
1700	ENSG00000257599	1.0	30	12	29542227	29640421	1	Y	0.03333333333333333
1701	ENSG00000092148	1.0	48	14	31569318	31677010	-1	N	0.020833333333333332
1702	ENSG00000157637	31.0	48	17	79218800	79269347	-1	Y	0.6458333333333334
1703	ENSG00000129566	12.0	48	14	20833826	20881588	-1	N	0.25
1704	ENSG00000183571	16.0	41	15	99511459	99551024	-1	N	0.3902439024390244
1705	ENSG00000164615	37.0	48	5	134074191	134087847	1	N	0.7708333333333334
1706	ENSG00000138448	8.0	48	2	187454792	187545628	1	Y	0.16666666666666666
1707	ENSG00000133315	1.0	48	11	63766030	63933578	-1	Y	0.020833333333333332
1708	ENSG00000101203	1.0	25	20	61924538	61966203	1	N	0.04
1709	ENSG00000226490	1.0	14	8	142524738	142528837	1	N	0.07142857142857142
1710	ENSG00000138029	4.0	48	2	26466038	26513336	1	Y	0.08333333333333333
1711	ENSG00000185261	7.0	48	5	93488671	93954309	-1	Y	0.14583333333333334
1712	ENSG00000139197	44.0	48	12	7341281	7371170	1	Y	0.9166666666666666
1713	ENSG00000176834	21.0	48	12	118501398	118573831	-1	Y	0.4375
1714	ENSG00000131016	1.0	48	6	151561134	151679692	1	Y	0.020833333333333332
1715	ENSG00000216937	15.0	48	10	32735068	32863492	1	Y	0.3125
1716	ENSG00000075420	1.0	48	3	171757418	172119455	1	Y	0.020833333333333332
1717	ENSG00000267889	1.0	1	2	203104292	203104435	1	N	1.0
1718	ENSG00000163531	12.0	47	1	204797779	204991950	1	N	0.2553191489361702
1719	ENSG00000144161	20.0	48	2	112969102	113012713	-1	N	0.4166666666666667
1720	ENSG00000173660	12.0	48	1	46769303	46782448	1	N	0.25
1721	ENSG00000111275	12.0	48	12	112204691	112247782	1	N	0.25
1722	ENSG00000122335	20.0	48	6	158530536	158589312	-1	Y	0.4166666666666667
1723	ENSG00000164741	3.0	48	8	12940870	13373167	-1	Y	0.0625
1724	ENSG00000109072	6.0	48	17	26691290	26700110	-1	Y	0.125
1725	ENSG00000182253	17.0	48	15	99638420	99675798	1	Y	0.3541666666666667
1726	ENSG00000009830	16.0	48	14	77741299	77787227	-1	N	0.3333333333333333
1727	ENSG00000171045	30.0	48	8	143293441	143484601	-1	Y	0.625
1728	ENSG00000156535	12.0	48	6	74405508	74538040	1	Y	0.25
1729	ENSG00000260916	2.0	48	15	55632230	55700708	-1	Y	0.041666666666666664
1730	ENSG00000090372	22.0	48	19	47222764	47250251	-1	N	0.4583333333333333
1731	ENSG00000144619	8.0	45	3	2140497	3099645	1	Y	0.17777777777777778
1732	ENSG00000121579	2.0	48	3	113435307	113465147	-1	N	0.041666666666666664
1733	ENSG00000125779	7.0	48	20	3869486	3907605	1	Y	0.14583333333333334
1734	ENSG00000189099	1.0	4	4	152198323	152212605	1	N	0.25
1735	ENSG00000133216	6.0	48	1	23037332	23241818	1	N	0.125
1736	ENSG00000196796	1.0	45	16	29049923	29064047	1	N	0.022222222222222223
1737	ENSG00000138709	1.0	48	4	128982423	129144086	1	N	0.020833333333333332
1738	ENSG00000124802	4.0	48	6	8073593	8102811	-1	Y	0.08333333333333333
1739	ENSG00000117481	16.0	48	1	46805849	46830824	1	N	0.3333333333333333
1740	ENSG00000055118	6.0	48	7	150642049	150675403	-1	N	0.125
1741	ENSG00000169933	2.0	31	X	12156585	12742642	1	Y	0.06451612903225806
1742	ENSG00000155974	7.0	46	12	66741211	67197966	-1	Y	0.15217391304347827
1743	ENSG00000183248	4.0	46	19	7933605	7939326	-1	Y	0.08695652173913043
1744	ENSG00000088053	19.0	47	19	55525073	55549632	-1	Y	0.40425531914893614
1745	ENSG00000108599	12.0	48	17	19807615	19881656	-1	N	0.25
1746	ENSG00000123810	2.0	48	19	41860326	41870078	-1	Y	0.041666666666666664
1747	ENSG00000085365	7.0	48	5	77656339	77776562	1	Y	0.14583333333333334
1748	ENSG00000116096	5.0	48	2	73114489	73119287	1	N	0.10416666666666667
1749	ENSG00000163631	1.0	48	4	74262831	74287129	1	N	0.020833333333333332
1750	ENSG00000165816	3.0	42	10	115999018	116051272	1	N	0.07142857142857142
1751	ENSG00000196900	1.0	4	5	125967414	125971979	1	N	0.25
1752	ENSG00000007541	18.0	48	16	616995	634136	1	Y	0.375
1753	ENSG00000142937	20.0	48	1	45240923	45244451	1	N	0.4166666666666667
1754	ENSG00000254206	1.0	48	16	29392675	29415350	-1	Y	0.020833333333333332
1755	ENSG00000164142	13.0	46	4	152330368	152584784	1	Y	0.2826086956521739
1756	ENSG00000136877	11.0	48	9	130556876	130576606	1	Y	0.22916666666666666
1757	ENSG00000132963	1.0	48	13	29233241	29253062	1	N	0.020833333333333332
1758	ENSG00000145996	9.0	48	6	20534688	21232635	1	Y	0.1875
1759	ENSG00000101911	3.0	48	X	12809474	12842341	1	N	0.0625
1760	ENSG00000104067	2.0	48	15	29991571	30261068	-1	Y	0.041666666666666664
1761	ENSG00000155868	1.0	48	5	156564423	156586030	-1	N	0.020833333333333332
1762	ENSG00000089041	2.0	48	12	121570622	121623876	1	Y	0.041666666666666664
1763	ENSG00000171017	3.0	21	19	7953390	7966901	1	Y	0.14285714285714285
1764	ENSG00000126500	6.0	48	11	63870660	63886645	1	Y	0.125
1765	ENSG00000128656	12.0	48	2	175664091	175870097	-1	Y	0.25
1766	ENSG00000204420	3.0	47	6	31686371	31694491	1	N	0.06382978723404255
1767	ENSG00000155906	17.0	48	6	151725989	151773259	-1	N	0.3541666666666667
1768	ENSG00000117013	6.0	48	1	41249684	41306124	1	Y	0.125
1769	ENSG00000117480	22.0	48	1	46859937	46879520	1	N	0.4583333333333333
1770	ENSG00000248098	19.0	48	19	41884215	41930910	1	N	0.3958333333333333
1771	ENSG00000183336	20.0	48	16	29464914	29466285	-1	Y	0.4166666666666667
1772	ENSG00000139508	11.0	48	13	29274201	29293107	-1	N	0.22916666666666666
1773	ENSG00000175115	14.0	48	11	65837834	66012218	1	Y	0.2916666666666667
1774	ENSG00000261652	18.0	48	15	55700746	55710962	1	N	0.375
1775	ENSG00000170921	3.0	48	17	61086917	61505060	1	Y	0.0625
1776	ENSG00000113263	1.0	45	5	156569944	156682201	1	N	0.022222222222222223
1777	ENSG00000135241	7.0	48	7	108110866	108210110	-1	N	0.14583333333333334
1778	ENSG00000112357	30.0	48	6	137143717	137235075	1	N	0.625
1779	ENSG00000164236	2.0	46	5	10564442	10650308	1	Y	0.043478260869565216
1780	ENSG00000101236	18.0	48	20	3907956	3996229	-1	Y	0.375
1781	ENSG00000113319	7.0	48	5	80256491	80525975	1	Y	0.14583333333333334
1782	ENSG00000186513	1.0	1	11	57957906	57958990	1	N	1.0
1783	ENSG00000187231	9.0	48	2	179966419	180129517	-1	Y	0.1875
1784	ENSG00000158296	9.0	47	20	45186463	45304714	-1	Y	0.19148936170212766
1785	ENSG00000152804	4.0	48	10	94447945	94455403	1	Y	0.08333333333333333
1786	ENSG00000075407	9.0	48	10	38383264	38414472	1	N	0.1875
1787	ENSG00000177106	15.0	48	11	694438	727727	1	Y	0.3125
1788	ENSG00000076984	1.0	48	19	7968728	7979363	1	N	0.020833333333333332
1789	ENSG00000106483	3.0	48	7	37945543	38065297	-1	Y	0.0625
1790	ENSG00000256061	7.0	48	15	55702723	55800432	-1	N	0.14583333333333334
1791	ENSG00000174437	5.0	48	12	110718561	110788898	1	N	0.10416666666666667
1792	ENSG00000146386	22.0	48	6	139349819	139364439	1	N	0.4583333333333333
1793	ENSG00000156110	15.0	48	10	75910960	76469061	1	Y	0.3125
1794	ENSG00000171219	8.0	48	11	64590859	64612041	-1	N	0.16666666666666666
1795	ENSG00000055211	21.0	48	6	149887430	149912884	1	N	0.4375
1796	ENSG00000142959	4.0	48	1	45249257	45253377	-1	N	0.08333333333333333
1797	ENSG00000061918	5.0	48	4	156680144	156728743	1	N	0.10416666666666667
1798	ENSG00000166266	1.0	48	11	107879459	107978503	1	N	0.020833333333333332
1799	ENSG00000109472	15.0	48	4	166282346	166419472	1	Y	0.3125
1800	ENSG00000132938	3.0	44	13	29598748	30077892	1	Y	0.06818181818181818
1801	ENSG00000182170	1.0	1	11	3239174	3240043	-1	Y	1.0
1802	ENSG00000183765	8.0	48	22	29083731	29138410	-1	Y	0.16666666666666666
1803	ENSG00000215193	3.0	48	22	18560689	18613905	1	Y	0.0625
1804	ENSG00000101204	7.0	24	20	61975420	62009753	-1	Y	0.2916666666666667
1805	ENSG00000141295	36.0	48	17	45915058	45918699	-1	N	0.75
1806	ENSG00000187323	4.0	25	18	49866542	51057784	1	Y	0.16
1807	ENSG00000112406	1.0	48	6	139456249	139501939	1	N	0.020833333333333332
1808	ENSG00000184350	2.0	36	11	3248928	3253616	-1	N	0.05555555555555555
1809	ENSG00000196664	5.0	45	X	12885202	12908499	1	N	0.1111111111111111
1810	ENSG00000110031	1.0	48	11	58294344	58345693	-1	N	0.020833333333333332
1811	ENSG00000059691	27.0	48	4	152591656	152682175	-1	N	0.5625
1812	ENSG00000135638	1.0	24	2	73143389	73162020	1	Y	0.041666666666666664
1813	ENSG00000167083	3.0	48	17	47280153	47287936	-1	N	0.0625
1814	ENSG00000145833	2.0	48	5	134094469	134190823	1	N	0.041666666666666664
1815	ENSG00000014257	6.0	48	3	132036211	132087142	1	N	0.125
1816	ENSG00000173065	3.0	48	17	27082996	27182250	-1	Y	0.0625
1817	ENSG00000161509	8.0	48	17	72838162	72857627	-1	N	0.16666666666666666
1818	ENSG00000010270	6.0	48	7	38217824	38270272	1	N	0.125
1819	ENSG00000224226	1.0	1	17	34493061	34503996	-1	Y	1.0
1820	ENSG00000138190	2.0	48	10	94590935	94819250	1	N	0.041666666666666664
1821	ENSG00000213079	3.0	48	6	155054459	155155192	1	Y	0.0625
1822	ENSG00000164440	12.0	48	6	139561198	139613276	-1	Y	0.25
1823	ENSG00000088826	3.0	48	20	4101627	4168394	1	Y	0.0625
1824	ENSG00000131771	4.0	48	17	37782993	37792879	1	N	0.08333333333333333
1825	ENSG00000197562	18.0	48	16	639357	679272	1	Y	0.375
1826	ENSG00000101916	1.0	46	X	12924739	12941288	1	N	0.021739130434782608
1827	ENSG00000187950	2.0	41	12	29565407	29650619	-1	Y	0.04878048780487805
1828	ENSG00000151952	3.0	26	12	129556270	130388211	-1	Y	0.11538461538461539
1829	ENSG00000171016	1.0	46	15	55831088	55881145	-1	N	0.021739130434782608
1830	ENSG00000164530	9.0	48	6	36922209	36932613	1	N	0.1875
1831	ENSG00000152034	1.0	9	6	100367786	100442123	-1	N	0.1111111111111111
1832	ENSG00000205542	4.0	48	X	12993227	12995346	1	N	0.08333333333333333
1833	ENSG00000160439	29.0	48	19	55550476	55582659	-1	Y	0.6041666666666666
1834	ENSG00000183785	3.0	48	22	18593097	18629321	1	Y	0.0625
1835	ENSG00000105662	4.0	48	19	18794487	18893004	1	Y	0.08333333333333333
1836	ENSG00000124786	6.0	48	6	8413301	8435794	-1	Y	0.125
1837	ENSG00000164620	2.0	48	5	141016517	141020644	1	N	0.041666666666666664
1838	ENSG00000075239	15.0	48	11	107992243	108018503	1	N	0.3125
1839	ENSG00000005801	31.0	48	11	3360491	3400448	-1	Y	0.6458333333333334
1840	ENSG00000183733	5.0	11	2	71004442	71017775	-1	N	0.45454545454545453
1841	ENSG00000147526	4.0	48	8	38585704	38710546	1	N	0.08333333333333333
1842	ENSG00000166450	9.0	44	15	55903744	56035288	-1	N	0.20454545454545456
1843	ENSG00000142949	7.0	48	1	43990858	44089343	1	Y	0.14583333333333334
1844	ENSG00000272047	24.0	48	6	158589384	158620376	1	N	0.5
1845	ENSG00000085231	8.0	48	5	68646811	68665840	-1	N	0.16666666666666666
1846	ENSG00000106266	7.0	48	7	2291405	2393953	-1	Y	0.14583333333333334
1847	ENSG00000188177	6.0	48	2	113033171	113097640	1	Y	0.125
1848	ENSG00000101997	2.0	48	X	49091927	49106987	1	N	0.041666666666666664
1849	ENSG00000152672	23.0	43	2	71035775	71047732	-1	N	0.5348837209302325
1850	ENSG00000156510	11.0	45	10	70980059	71027315	1	Y	0.24444444444444444
1851	ENSG00000181790	7.0	48	8	143530791	143626370	1	Y	0.14583333333333334
1852	ENSG00000204052	3.0	48	6	43474707	43478424	-1	N	0.0625
1853	ENSG00000166866	1.0	46	12	57422301	57444982	-1	N	0.021739130434782608
1854	ENSG00000110047	2.0	48	11	64619114	64655768	-1	Y	0.041666666666666664
1855	ENSG00000123700	2.0	47	17	68164814	68176189	1	N	0.0425531914893617
1856	ENSG00000112116	1.0	2	6	52101479	52109335	-1	N	0.5
1857	ENSG00000184979	2.0	48	22	18632666	18660164	1	Y	0.041666666666666664
1858	ENSG00000133302	3.0	48	5	93954052	94075141	1	N	0.0625
1859	ENSG00000139514	4.0	48	13	30083547	30169825	-1	Y	0.08333333333333333
1860	ENSG00000127578	48.0	48	16	679239	684116	1	Y	1.0
1861	ENSG00000089220	15.0	48	12	118573663	118583389	1	N	0.3125
1862	ENSG00000133597	16.0	48	7	140372953	140396061	1	N	0.3333333333333333
1863	ENSG00000149043	5.0	28	11	1848709	1858751	1	N	0.17857142857142858
1864	ENSG00000179862	8.0	48	1	41326729	41328018	-1	N	0.16666666666666666
1865	ENSG00000174996	9.0	48	11	66024765	66035331	1	N	0.1875
1866	ENSG00000130338	13.0	48	6	158733692	158932860	1	Y	0.2708333333333333
1867	ENSG00000074755	8.0	48	17	3907739	4046314	-1	Y	0.16666666666666666
1868	ENSG00000075043	7.0	29	20	62037542	62103993	-1	Y	0.2413793103448276
1869	ENSG00000114573	2.0	48	3	113465866	113530903	1	N	0.041666666666666664
1870	ENSG00000146476	1.0	48	6	151773422	151791236	1	N	0.020833333333333332
1871	ENSG00000134046	2.0	48	18	51679079	51751158	-1	N	0.041666666666666664
1872	ENSG00000187268	5.0	8	X	13053737	13062801	-1	N	0.625
1873	ENSG00000186625	2.0	48	6	149916009	149970108	-1	N	0.041666666666666664
1874	ENSG00000215906	1.0	2	1	23279536	23291831	-1	N	0.5
1875	ENSG00000149781	2.0	48	11	63974150	63991354	1	N	0.041666666666666664
1876	ENSG00000130731	32.0	48	16	684429	686358	-1	Y	0.6666666666666666
1877	ENSG00000108798	2.0	48	17	47287589	47300587	1	N	0.041666666666666664
1878	ENSG00000082196	9.0	48	5	34019553	34043937	-1	N	0.1875
1879	ENSG00000016402	12.0	45	6	137321108	137366298	-1	N	0.26666666666666666
1880	ENSG00000168234	6.0	48	18	21572737	21715574	1	Y	0.125
1881	ENSG00000079691	12.0	48	6	25279306	25620758	1	Y	0.25
1882	ENSG00000173926	4.0	48	5	126203406	126366500	-1	N	0.08333333333333333
1883	ENSG00000144120	8.0	48	2	120436743	120444083	1	N	0.16666666666666666
1884	ENSG00000091181	1.0	30	3	3111233	3168297	-1	Y	0.03333333333333333
1885	ENSG00000162980	2.0	48	2	152645498	152685006	-1	N	0.041666666666666664
1886	ENSG00000186660	3.0	48	11	58346584	58388515	1	N	0.0625
1887	ENSG00000182606	6.0	48	3	42055294	42267381	1	N	0.125
1888	ENSG00000171793	8.0	48	1	41445007	41478235	1	N	0.16666666666666666
1889	ENSG00000170619	6.0	48	8	146066427	146079121	-1	N	0.125
1890	ENSG00000001617	4.0	48	3	50192478	50226508	1	N	0.08333333333333333
1891	ENSG00000164442	1.0	48	6	139693393	139695757	-1	N	0.020833333333333332
1892	ENSG00000112249	19.0	48	6	100956070	101329248	-1	Y	0.3958333333333333
1893	ENSG00000112977	28.0	48	5	10679342	10761384	-1	Y	0.5833333333333334
1894	ENSG00000117362	2.0	48	1	150237804	150241980	-1	N	0.041666666666666664
1895	ENSG00000182824	1.0	1	22	18721427	18745407	1	Y	1.0
1896	ENSG00000171873	4.0	47	20	4201329	4229721	-1	Y	0.0851063829787234
1897	ENSG00000004487	5.0	48	1	23345941	23410182	1	N	0.10416666666666667
1898	ENSG00000111540	1.0	48	12	56367697	56388490	1	N	0.020833333333333332
1899	ENSG00000112118	7.0	48	6	52128807	52149679	-1	N	0.14583333333333334
1900	ENSG00000079277	16.0	48	1	47023090	47082515	-1	N	0.3333333333333333
1901	ENSG00000161103	1.0	11	22	18834324	18848562	1	Y	0.09090909090909091
1902	ENSG00000108179	2.0	48	10	81107225	81115093	1	N	0.041666666666666664
1903	ENSG00000106263	25.0	48	7	2393721	2420380	1	Y	0.5208333333333334
1904	ENSG00000112763	17.0	48	6	26458150	26476849	1	N	0.3541666666666667
1905	ENSG00000115282	2.0	48	2	74710200	74722013	1	N	0.041666666666666664
1906	ENSG00000072041	2.0	38	12	85253492	85307394	-1	Y	0.05263157894736842
1907	ENSG00000107779	25.0	48	10	88516407	88692595	1	Y	0.5208333333333334
1908	ENSG00000122042	2.0	48	13	30338508	30424821	-1	N	0.041666666666666664
1909	ENSG00000114200	11.0	47	3	165490692	165555260	-1	N	0.23404255319148937
1910	ENSG00000183628	42.0	48	22	18893541	18901751	1	Y	0.875
1911	ENSG00000105664	1.0	48	19	18893583	18902123	-1	N	0.020833333333333332
1912	ENSG00000242689	15.0	48	11	58390146	58393198	1	N	0.3125
1913	ENSG00000116031	13.0	34	2	71057347	71062952	-1	N	0.38235294117647056
1914	ENSG00000134986	2.0	48	5	110998318	111333161	-1	N	0.041666666666666664
1915	ENSG00000164743	1.0	46	8	13424352	13425796	1	N	0.021739130434782608
1916	ENSG00000135577	1.0	19	6	142379467	142409936	-1	Y	0.05263157894736842
1917	ENSG00000178814	1.0	48	8	145106167	145118735	-1	N	0.020833333333333332
1918	ENSG00000188396	1.0	47	1	45271585	45272957	-1	N	0.02127659574468085
1919	ENSG00000074696	2.0	48	15	65822756	65870687	1	N	0.041666666666666664
1920	ENSG00000137409	8.0	48	6	36935917	36954074	-1	Y	0.16666666666666666
1921	ENSG00000149124	1.0	11	11	58407899	58499447	-1	Y	0.09090909090909091
1922	ENSG00000111432	2.0	44	12	130647004	130650285	1	N	0.045454545454545456
1923	ENSG00000133805	29.0	48	11	10329860	10529126	1	Y	0.6041666666666666
1924	ENSG00000185053	1.0	24	8	13947373	15095848	-1	Y	0.041666666666666664
1925	ENSG00000166887	1.0	48	15	42450899	42500514	-1	N	0.020833333333333332
1926	ENSG00000172366	3.0	48	16	691813	698474	1	N	0.0625
1927	ENSG00000222009	10.0	48	1	45274154	45281257	1	N	0.20833333333333334
1928	ENSG00000174903	1.0	48	11	66036004	66044963	1	N	0.020833333333333332
1929	ENSG00000062485	2.0	48	12	56665483	56694176	-1	N	0.041666666666666664
1930	ENSG00000198759	4.0	39	X	13587724	13651694	1	N	0.10256410256410256
1931	ENSG00000203805	4.0	41	10	122216466	122349367	1	Y	0.0975609756097561
1932	ENSG00000185332	9.0	23	17	79285074	79304474	-1	Y	0.391304347826087
1933	ENSG00000007350	1.0	44	X	153524024	153558700	1	N	0.022727272727272728
1934	ENSG00000115594	4.0	48	2	102681004	102796334	1	N	0.08333333333333333
1935	ENSG00000263053	1.0	47	17	79369275	79375658	1	Y	0.02127659574468085
1936	ENSG00000104976	1.0	48	19	7985201	7988135	1	N	0.020833333333333332
1937	ENSG00000189292	2.0	48	2	279558	288851	-1	N	0.041666666666666664
1938	ENSG00000154040	7.0	48	18	21718942	21741567	1	N	0.14583333333333334
1939	ENSG00000125207	7.0	8	12	130822432	130857182	1	N	0.875
1940	ENSG00000040731	3.0	32	5	24487209	24645087	-1	Y	0.09375
1941	ENSG00000103852	32.0	48	15	99676528	99791428	-1	N	0.6666666666666666
1942	ENSG00000146433	9.0	48	6	158957468	159056460	1	Y	0.1875
1943	ENSG00000156689	9.0	41	11	58601542	58671688	-1	Y	0.21951219512195122
1944	ENSG00000120262	14.0	47	6	151815165	151942328	1	Y	0.2978723404255319
1945	ENSG00000171282	1.0	48	17	79373540	79433357	1	Y	0.020833333333333332
1946	ENSG00000196150	1.0	48	8	146076632	146127553	-1	N	0.020833333333333332
1947	ENSG00000102781	9.0	48	13	30776767	30881621	-1	N	0.1875
1948	ENSG00000161791	1.0	48	12	50031724	50101948	-1	Y	0.020833333333333332
1949	ENSG00000077348	7.0	48	19	41892279	41903384	-1	N	0.14583333333333334
1950	ENSG00000177234	3.0	27	10	122357721	122359629	1	N	0.1111111111111111
1951	ENSG00000108829	1.0	48	17	48452420	48474914	-1	N	0.020833333333333332
1952	ENSG00000069869	11.0	48	15	56119120	56285944	-1	N	0.22916666666666666
