field,value,count
gene_id,ENSG00000131471.2,4992
gene_id,ENSG00000272283.1,4993
gene_id,ENSG00000072609.13,4993
gene_id,ENSG00000240793.1,4993
gene_id,ENSG00000260528.2,4994
gene_id,ENSG00000174885.8,4995
gene_id,ENSG00000116514.12,4995
gene_id,ENSG00000149091.11,4996
gene_id,ENSG00000143994.9,4997
gene_id,ENSG00000158161.11,4997
gene_id,ENSG00000110492.11,4997
gene_id,ENSG00000021461.12,4997
gene_id,ENSG00000234225.2,4998
gene_id,ENSG00000204152.6,4998
gene_id,ENSG00000040933.11,4999
gene_id,ENSG00000239218.2,5000
gene_id,ENSG00000240322.2,5001
gene_id,ENSG00000253829.1,5001
gene_id,ENSG00000228589.2,5002
gene_id,ENSG00000225784.5,5002
gene_id,ENSG00000239521.3,5003
gene_id,ENSG00000106261.12,5004
gene_id,ENSG00000214578.4,5004
gene_id,ENSG00000160055.15,5004
gene_id,ENSG00000140474.8,5004
gene_id,ENSG00000130775.11,5005
gene_id,ENSG00000196189.8,5006
gene_id,ENSG00000213373.3,5006
gene_id,ENSG00000084623.7,5006
gene_id,ENSG00000168065.11,5006
gene_id,ENSG00000262879.1,5007
gene_id,ENSG00000163131.6,5007
gene_id,ENSG00000260105.2,5008
gene_id,ENSG00000116127.13,5009
gene_id,ENSG00000175793.10,5009
gene_id,ENSG00000205500.4,5009
gene_id,ENSG00000161800.8,5009
gene_id,ENSG00000146833.11,5009
gene_id,ENSG00000135519.6,5010
gene_id,ENSG00000251322.3,5010
gene_id,ENSG00000115504.10,5010
gene_id,ENSG00000183779.5,5011
gene_id,ENSG00000146872.13,5011
gene_id,ENSG00000178607.11,5011
gene_id,ENSG00000170379.15,5012
gene_id,ENSG00000168056.10,5013
gene_id,ENSG00000222482.1,5014
gene_id,ENSG00000092621.7,5014
gene_id,ENSG00000108588.9,5016
gene_id,ENSG00000213413.2,5016
gene_id,ENSG00000143515.12,5016
gene_id,ENSG00000196132.7,5016
gene_id,ENSG00000087995.11,5017
gene_id,ENSG00000108799.8,5017
gene_id,ENSG00000260233.2,5019
gene_id,ENSG00000138073.9,5019
gene_id,ENSG00000259349.1,5019
gene_id,ENSG00000147804.5,5019
gene_id,ENSG00000062725.5,5019
gene_id,ENSG00000260799.1,5020
gene_id,ENSG00000162891.6,5020
gene_id,ENSG00000173465.3,5020
gene_id,ENSG00000255201.1,5021
gene_id,ENSG00000226574.1,5021
gene_id,ENSG00000173442.7,5022
gene_id,ENSG00000101557.10,5022
gene_id,ENSG00000264943.1,5022
gene_id,ENSG00000169181.8,5022
gene_id,ENSG00000174579.3,5023
gene_id,ENSG00000176973.7,5024
gene_id,ENSG00000267885.1,5024
gene_id,ENSG00000112996.5,5025
gene_id,ENSG00000157259.6,5025
gene_id,ENSG00000251141.1,5025
gene_id,ENSG00000161980.5,5026
gene_id,ENSG00000198231.8,5026
gene_id,ENSG00000221838.5,5027
gene_id,ENSG00000166526.12,5027
gene_id,ENSG00000166508.13,5027
gene_id,ENSG00000173715.11,5028
gene_id,ENSG00000272335.1,5028
gene_id,ENSG00000100372.10,5029
gene_id,ENSG00000140326.8,5029
gene_id,ENSG00000204965.4,5029
gene_id,ENSG00000168090.5,5029
gene_id,ENSG00000054118.9,5030
gene_id,ENSG00000215190.4,5031
gene_id,ENSG00000205609.8,5031
gene_id,ENSG00000172831.7,5032
gene_id,ENSG00000166595.7,5032
gene_id,ENSG00000236617.2,5032
gene_id,ENSG00000225648.1,5032
gene_id,ENSG00000106144.15,5032
gene_id,ENSG00000135638.9,5033
gene_id,ENSG00000254184.3,5033
gene_id,ENSG00000103222.14,5033
gene_id,ENSG00000237640.1,5034
gene_id,ENSG00000176402.5,5034
gene_id,ENSG00000198496.6,5034
gene_id,ENSG00000012048.15,5034
gene_id,ENSG00000137770.9,5034
gene_id,ENSG00000161981.6,5035
gene_id,ENSG00000001629.5,5035
gene_id,ENSG00000142751.10,5035
gene_id,ENSG00000204160.7,5035
gene_id,ENSG00000001631.10,5036
gene_id,ENSG00000184939.11,5036
gene_id,ENSG00000188554.9,5037
gene_id,ENSG00000267681.1,5037
gene_id,ENSG00000267340.1,5037
gene_id,ENSG00000261888.1,5037
gene_id,ENSG00000267002.1,5037
gene_id,ENSG00000267747.1,5038
gene_id,ENSG00000250462.4,5038
gene_id,ENSG00000143067.4,5038
gene_id,ENSG00000255026.1,5041
gene_id,ENSG00000273248.1,5041
gene_id,ENSG00000272159.1,5041
gene_id,ENSG00000249352.3,5041
gene_id,ENSG00000131725.9,5042
gene_id,ENSG00000272692.1,5042
gene_id,ENSG00000142186.12,5043
gene_id,ENSG00000241755.1,5043
gene_id,ENSG00000156110.9,5043
gene_id,ENSG00000185009.8,5044
gene_id,ENSG00000213578.4,5045
gene_id,ENSG00000157613.6,5045
gene_id,ENSG00000273455.1,5046
gene_id,ENSG00000144034.10,5046
gene_id,ENSG00000244055.1,5046
gene_id,ENSG00000198746.8,5047
gene_id,ENSG00000158987.15,5047
gene_id,ENSG00000071894.10,5048
gene_id,ENSG00000142102.11,5048
gene_id,ENSG00000115204.10,5048
gene_id,ENSG00000271752.1,5050
gene_id,ENSG00000178826.6,5050
gene_id,ENSG00000234945.3,5050
gene_id,ENSG00000090273.9,5050
gene_id,ENSG00000165655.14,5051
gene_id,ENSG00000101331.11,5051
gene_id,ENSG00000151883.12,5051
gene_id,ENSG00000255007.1,5052
gene_id,ENSG00000260672.1,5052
gene_id,ENSG00000237149.4,5052
gene_id,ENSG00000222046.2,5052
gene_id,ENSG00000081842.13,5052
gene_id,ENSG00000101363.8,5052
gene_id,ENSG00000170832.8,5055
gene_id,ENSG00000131061.9,5055
gene_id,ENSG00000213228.5,5055
gene_id,ENSG00000242950.2,5055
gene_id,ENSG00000198131.9,5055
gene_id,ENSG00000254981.1,5056
gene_id,ENSG00000254038.1,5056
gene_id,ENSG00000160868.10,5057
gene_id,ENSG00000115947.9,5057
gene_id,ENSG00000204406.7,5057
gene_id,ENSG00000204217.8,5059
gene_id,ENSG00000234545.3,5061
gene_id,ENSG00000073711.6,5061
gene_id,ENSG00000127993.10,5061
gene_id,ENSG00000160785.9,5062
gene_id,ENSG00000160862.8,5063
gene_id,ENSG00000127980.11,5063
gene_id,ENSG00000273456.1,5063
gene_id,ENSG00000243107.1,5065
gene_id,ENSG00000136874.6,5065
gene_id,ENSG00000084652.11,5065
gene_id,ENSG00000224066.1,5065
gene_id,ENSG00000255145.1,5065
gene_id,ENSG00000110881.7,5065
gene_id,ENSG00000131910.4,5065
gene_id,ENSG00000163156.7,5066
gene_id,ENSG00000091542.8,5067
gene_id,ENSG00000254639.1,5067
gene_id,ENSG00000166592.7,5067
gene_id,ENSG00000166997.3,5067
gene_id,ENSG00000163155.7,5068
gene_id,ENSG00000106290.10,5068
gene_id,ENSG00000251562.3,5068
gene_id,ENSG00000188013.5,5068
gene_id,ENSG00000213104.3,5069
gene_id,ENSG00000261812.1,5069
gene_id,ENSG00000267060.1,5069
gene_id,ENSG00000198863.3,5069
gene_id,ENSG00000273407.1,5069
gene_id,ENSG00000101417.7,5071
gene_id,ENSG00000147180.12,5071
gene_id,ENSG00000067596.6,5072
gene_id,ENSG00000239650.3,5072
gene_id,ENSG00000163159.7,5072
gene_id,ENSG00000166589.8,5072
gene_id,ENSG00000267230.1,5073
gene_id,ENSG00000170340.10,5073
gene_id,ENSG00000264546.1,5073
gene_id,ENSG00000158246.7,5073
gene_id,ENSG00000163157.10,5074
gene_id,ENSG00000189077.6,5074
gene_id,ENSG00000068079.3,5075
gene_id,ENSG00000131469.8,5075
gene_id,ENSG00000186275.7,5075
gene_id,ENSG00000160051.7,5075
gene_id,ENSG00000177888.7,5075
gene_id,ENSG00000266967.2,5075
gene_id,ENSG00000134376.10,5075
gene_id,ENSG00000084764.6,5076
gene_id,ENSG00000143398.15,5076
gene_id,ENSG00000272316.1,5076
gene_id,ENSG00000204963.4,5077
gene_id,ENSG00000140465.9,5077
gene_id,ENSG00000138085.12,5077
gene_id,ENSG00000239246.2,5078
gene_id,ENSG00000272636.1,5078
gene_id,ENSG00000135423.8,5078
gene_id,ENSG00000014641.13,5078
gene_id,ENSG00000138074.10,5078
gene_id,ENSG00000243466.1,5081
gene_id,ENSG00000126067.7,5081
gene_id,ENSG00000259236.1,5081
gene_id,ENSG00000266402.2,5082
gene_id,ENSG00000115207.9,5082
gene_id,ENSG00000267127.2,5082
gene_id,ENSG00000175832.8,5083
gene_id,ENSG00000234072.1,5083
gene_id,ENSG00000273245.1,5083
gene_id,ENSG00000271761.1,5083
gene_id,ENSG00000260660.1,5083
gene_id,ENSG00000108828.11,5084
gene_id,ENSG00000108830.7,5084
gene_id,ENSG00000260084.1,5084
gene_id,ENSG00000158156.7,5084
gene_id,ENSG00000169403.7,5084
gene_id,ENSG00000196550.6,5085
gene_id,ENSG00000066117.10,5085
gene_id,ENSG00000234709.2,5086
gene_id,ENSG00000253347.1,5086
gene_id,ENSG00000160050.10,5086
gene_id,ENSG00000084774.9,5087
gene_id,ENSG00000229874.2,5087
gene_id,ENSG00000224064.1,5087
gene_id,ENSG00000010379.11,5087
gene_id,ENSG00000231609.1,5088
gene_id,ENSG00000165046.8,5088
gene_id,ENSG00000253368.3,5088
gene_id,ENSG00000266677.1,5089
gene_id,ENSG00000253882.2,5089
gene_id,ENSG00000261003.1,5089
gene_id,ENSG00000101412.9,5090
gene_id,ENSG00000173727.7,5090
gene_id,ENSG00000078618.15,5090
gene_id,ENSG00000225294.1,5091
gene_id,ENSG00000186889.5,5091
gene_id,ENSG00000242798.1,5091
gene_id,ENSG00000228305.1,5091
gene_id,ENSG00000100380.8,5091
gene_id,ENSG00000196236.8,5091
gene_id,ENSG00000214309.3,5091
gene_id,ENSG00000117748.5,5093
gene_id,ENSG00000163794.6,5093
gene_id,ENSG00000159640.10,5093
gene_id,ENSG00000238231.2,5094
gene_id,ENSG00000267957.1,5094
gene_id,ENSG00000138443.11,5094
gene_id,ENSG00000104221.8,5094
gene_id,ENSG00000269772.1,5094
gene_id,ENSG00000060642.6,5094
gene_id,ENSG00000260144.1,5096
gene_id,ENSG00000130768.10,5096
gene_id,ENSG00000147548.12,5096
gene_id,ENSG00000228979.3,5096
gene_id,ENSG00000235077.1,5096
gene_id,ENSG00000272092.1,5096
gene_id,ENSG00000163154.5,5097
gene_id,ENSG00000229994.1,5097
gene_id,ENSG00000237861.1,5097
gene_id,ENSG00000172404.4,5097
gene_id,ENSG00000143575.10,5099
gene_id,ENSG00000126698.6,5099
gene_id,ENSG00000122254.6,5099
gene_id,ENSG00000167173.14,5100
gene_id,ENSG00000242696.2,5101
gene_id,ENSG00000115211.11,5101
gene_id,ENSG00000115234.6,5101
gene_id,ENSG00000188419.9,5102
gene_id,ENSG00000255487.1,5102
gene_id,ENSG00000122145.10,5102
gene_id,ENSG00000183154.1,5102
gene_id,ENSG00000213013.4,5102
gene_id,ENSG00000139318.7,5103
gene_id,ENSG00000143387.8,5103
gene_id,ENSG00000140506.12,5103
gene_id,ENSG00000204962.4,5103
gene_id,ENSG00000130770.13,5105
gene_id,ENSG00000147475.10,5105
gene_id,ENSG00000167588.8,5105
gene_id,ENSG00000228541.1,5105
gene_id,ENSG00000184988.4,5106
gene_id,ENSG00000224353.2,5106
gene_id,ENSG00000203772.6,5106
gene_id,ENSG00000185201.12,5106
gene_id,ENSG00000239389.3,5107
gene_id,ENSG00000270605.1,5108
gene_id,ENSG00000251664.2,5108
gene_id,ENSG00000249034.1,5109
gene_id,ENSG00000249158.2,5109
gene_id,ENSG00000175707.7,5109
gene_id,ENSG00000217128.7,5109
gene_id,ENSG00000008283.11,5110
gene_id,ENSG00000169668.7,5110
gene_id,ENSG00000266173.1,5110
gene_id,ENSG00000171772.11,5110
gene_id,ENSG00000204961.5,5110
gene_id,ENSG00000115216.9,5111
gene_id,ENSG00000147535.12,5112
gene_id,ENSG00000214142.2,5113
gene_id,ENSG00000245532.4,5115
gene_id,ENSG00000014138.4,5115
gene_id,ENSG00000103653.12,5116
gene_id,ENSG00000188186.6,5116
gene_id,ENSG00000163795.9,5117
gene_id,ENSG00000125967.12,5117
gene_id,ENSG00000178449.4,5117
gene_id,ENSG00000254910.1,5117
gene_id,ENSG00000143434.11,5118
gene_id,ENSG00000271398.1,5118
gene_id,ENSG00000271327.1,5118
gene_id,ENSG00000173826.10,5118
gene_id,ENSG00000115241.9,5119
gene_id,ENSG00000271259.1,5119
gene_id,ENSG00000260063.1,5119
gene_id,ENSG00000250159.2,5120
gene_id,ENSG00000250120.2,5121
gene_id,ENSG00000160783.15,5121
gene_id,ENSG00000127952.12,5122
gene_id,ENSG00000267798.1,5122
gene_id,ENSG00000146701.7,5122
gene_id,ENSG00000214300.6,5122
gene_id,ENSG00000117713.13,5122
gene_id,ENSG00000259335.1,5123
gene_id,ENSG00000230528.3,5123
gene_id,ENSG00000182584.4,5124
gene_id,ENSG00000233170.3,5124
gene_id,ENSG00000078795.12,5125
gene_id,ENSG00000185885.11,5126
gene_id,ENSG00000126391.9,5126
gene_id,ENSG00000115896.11,5126
gene_id,ENSG00000239855.1,5126
gene_id,ENSG00000130766.4,5127
gene_id,ENSG00000146826.10,5127
gene_id,ENSG00000226261.1,5127
gene_id,ENSG00000272966.1,5127
gene_id,ENSG00000213453.3,5128
gene_id,ENSG00000066923.13,5128
gene_id,ENSG00000135517.6,5128
gene_id,ENSG00000213420.3,5128
gene_id,ENSG00000147471.7,5128
gene_id,ENSG00000146374.9,5128
gene_id,ENSG00000237940.3,5129
gene_id,ENSG00000187866.6,5129
gene_id,ENSG00000176422.10,5129
gene_id,ENSG00000248103.1,5129
gene_id,ENSG00000258302.1,5130
gene_id,ENSG00000272368.1,5130
gene_id,ENSG00000179542.11,5130
gene_id,ENSG00000162241.8,5131
gene_id,ENSG00000175906.4,5131
gene_id,ENSG00000157992.8,5131
gene_id,ENSG00000176845.8,5132
gene_id,ENSG00000170946.10,5132
gene_id,ENSG00000197093.6,5132
gene_id,ENSG00000170959.10,5133
gene_id,ENSG00000188825.9,5133
gene_id,ENSG00000158019.16,5133
gene_id,ENSG00000240720.3,5134
gene_id,ENSG00000138100.9,5135
gene_id,ENSG00000156675.11,5135
gene_id,ENSG00000163793.8,5136
gene_id,ENSG00000171174.9,5136
gene_id,ENSG00000259563.1,5136
gene_id,ENSG00000135365.11,5137
gene_id,ENSG00000115194.6,5137
gene_id,ENSG00000144048.6,5138
gene_id,ENSG00000251661.3,5138
gene_id,ENSG00000227398.3,5138
gene_id,ENSG00000166317.7,5139
gene_id,ENSG00000020181.13,5139
gene_id,ENSG00000181555.15,5139
gene_id,ENSG00000233438.1,5139
gene_id,ENSG00000110076.14,5140
gene_id,ENSG00000265282.1,5141
gene_id,ENSG00000179151.7,5141
gene_id,ENSG00000188976.6,5141
gene_id,ENSG00000136485.10,5142
gene_id,ENSG00000197847.8,5143
gene_id,ENSG00000179523.4,5143
gene_id,ENSG00000261799.1,5143
gene_id,ENSG00000162892.11,5143
gene_id,ENSG00000085788.9,5144
gene_id,ENSG00000174194.11,5144
gene_id,ENSG00000104131.8,5144
gene_id,ENSG00000267765.1,5144
gene_id,ENSG00000108797.7,5145
gene_id,ENSG00000184451.5,5145
gene_id,ENSG00000062038.9,5146
gene_id,ENSG00000226239.1,5146
gene_id,ENSG00000159352.11,5147
gene_id,ENSG00000235267.1,5147
gene_id,ENSG00000196510.8,5148
gene_id,ENSG00000236383.3,5148
gene_id,ENSG00000263644.1,5149
gene_id,ENSG00000181013.3,5149
gene_id,ENSG00000260919.1,5149
gene_id,ENSG00000260577.1,5149
gene_id,ENSG00000014216.11,5150
gene_id,ENSG00000142089.11,5150
gene_id,ENSG00000254614.1,5150
gene_id,ENSG00000187961.9,5150
gene_id,ENSG00000267042.1,5150
gene_id,ENSG00000134480.9,5152
gene_id,ENSG00000255200.1,5152
gene_id,ENSG00000273172.1,5152
gene_id,ENSG00000249776.1,5152
gene_id,ENSG00000236998.2,5152
gene_id,ENSG00000172650.8,5152
gene_id,ENSG00000179335.14,5153
gene_id,ENSG00000035403.12,5153
gene_id,ENSG00000173825.6,5155
gene_id,ENSG00000228882.1,5155
gene_id,ENSG00000231680.1,5156
gene_id,ENSG00000107821.10,5156
gene_id,ENSG00000261168.1,5158
gene_id,ENSG00000273162.1,5158
gene_id,ENSG00000213409.4,5158
gene_id,ENSG00000120729.5,5159
gene_id,ENSG00000259659.1,5160
gene_id,ENSG00000090615.8,5160
gene_id,ENSG00000196188.6,5160
gene_id,ENSG00000177791.11,5161
gene_id,ENSG00000170836.7,5161
gene_id,ENSG00000149798.3,5162
gene_id,ENSG00000133884.5,5162
gene_id,ENSG00000108387.10,5163
gene_id,ENSG00000242338.2,5166
gene_id,ENSG00000111602.7,5166
gene_id,ENSG00000131711.10,5166
gene_id,ENSG00000146463.7,5167
gene_id,ENSG00000232888.3,5167
gene_id,ENSG00000250959.2,5167
gene_id,ENSG00000147465.7,5168
gene_id,ENSG00000235316.1,5169
gene_id,ENSG00000020129.11,5169
gene_id,ENSG00000265611.1,5169
gene_id,ENSG00000142687.13,5169
gene_id,ENSG00000205217.3,5169
gene_id,ENSG00000272791.1,5169
gene_id,ENSG00000260534.1,5170
gene_id,ENSG00000198156.6,5170
gene_id,ENSG00000078596.6,5171
gene_id,ENSG00000162298.12,5171
gene_id,ENSG00000214832.4,5171
gene_id,ENSG00000176697.14,5173
gene_id,ENSG00000270030.1,5173
gene_id,ENSG00000224005.2,5173
gene_id,ENSG00000272140.2,5173
gene_id,ENSG00000226780.1,5173
gene_id,ENSG00000001630.11,5174
gene_id,ENSG00000175324.5,5174
gene_id,ENSG00000116819.6,5174
gene_id,ENSG00000108784.5,5175
gene_id,ENSG00000198049.5,5175
gene_id,ENSG00000230882.1,5175
gene_id,ENSG00000156735.6,5175
gene_id,ENSG00000068137.10,5176
gene_id,ENSG00000261088.1,5176
gene_id,ENSG00000149806.6,5176
gene_id,ENSG00000149792.4,5176
gene_id,ENSG00000189423.7,5176
gene_id,ENSG00000149809.10,5177
gene_id,ENSG00000255322.1,5177
gene_id,ENSG00000255328.1,5178
gene_id,ENSG00000226945.1,5178
gene_id,ENSG00000130066.12,5178
gene_id,ENSG00000108785.7,5178
gene_id,ENSG00000233785.1,5179
gene_id,ENSG00000108786.6,5179
gene_id,ENSG00000174276.5,5179
gene_id,ENSG00000166348.13,5180
gene_id,ENSG00000268584.1,5180
gene_id,ENSG00000272541.1,5180
gene_id,ENSG00000068831.14,5180
gene_id,ENSG00000138002.10,5180
gene_id,ENSG00000270808.1,5181
gene_id,ENSG00000266962.1,5181
gene_id,ENSG00000065413.12,5181
gene_id,ENSG00000139624.8,5181
gene_id,ENSG00000267632.1,5181
gene_id,ENSG00000267185.1,5182
gene_id,ENSG00000136490.4,5182
gene_id,ENSG00000239636.1,5184
gene_id,ENSG00000261705.1,5184
gene_id,ENSG00000188693.7,5184
gene_id,ENSG00000224431.1,5186
gene_id,ENSG00000238691.1,5186
gene_id,ENSG00000143442.17,5186
gene_id,ENSG00000084734.4,5187
gene_id,ENSG00000110047.13,5187
gene_id,ENSG00000139323.9,5188
gene_id,ENSG00000068976.9,5188
gene_id,ENSG00000236065.2,5188
gene_id,ENSG00000129691.11,5188
gene_id,ENSG00000124429.13,5188
gene_id,ENSG00000115226.5,5189
gene_id,ENSG00000198857.3,5189
gene_id,ENSG00000270344.1,5189
gene_id,ENSG00000176986.10,5189
gene_id,ENSG00000171219.8,5189
gene_id,ENSG00000162302.8,5190
gene_id,ENSG00000267222.1,5190
gene_id,ENSG00000269290.1,5190
gene_id,ENSG00000214193.5,5190
gene_id,ENSG00000023318.7,5190
gene_id,ENSG00000168070.7,5190
gene_id,ENSG00000204138.8,5191
gene_id,ENSG00000168067.7,5191
gene_id,ENSG00000133895.10,5192
gene_id,ENSG00000240754.1,5192
gene_id,ENSG00000066382.12,5193
gene_id,ENSG00000239908.2,5195
gene_id,ENSG00000164398.8,5195
gene_id,ENSG00000246465.1,5195
gene_id,ENSG00000147138.1,5195
gene_id,ENSG00000119509.8,5195
gene_id,ENSG00000179361.13,5196
gene_id,ENSG00000187583.6,5196
gene_id,ENSG00000260941.1,5196
gene_id,ENSG00000272128.1,5197
gene_id,ENSG00000257594.2,5197
gene_id,ENSG00000149187.13,5197
gene_id,ENSG00000254489.1,5198
gene_id,ENSG00000130772.9,5199
gene_id,ENSG00000055044.6,5199
gene_id,ENSG00000259660.2,5199
gene_id,ENSG00000136463.7,5199
gene_id,ENSG00000168066.16,5199
gene_id,ENSG00000269038.1,5199
gene_id,ENSG00000188322.4,5199
gene_id,ENSG00000169499.10,5200
gene_id,ENSG00000270587.1,5200
gene_id,ENSG00000160870.8,5201
gene_id,ENSG00000110536.9,5201
gene_id,ENSG00000198909.3,5202
gene_id,ENSG00000143375.10,5202
gene_id,ENSG00000248383.3,5202
gene_id,ENSG00000270972.1,5202
gene_id,ENSG00000240244.3,5203
gene_id,ENSG00000183718.4,5204
gene_id,ENSG00000248275.1,5204
gene_id,ENSG00000272367.1,5205
gene_id,ENSG00000143612.14,5206
gene_id,ENSG00000068120.10,5206
gene_id,ENSG00000264672.1,5206
gene_id,ENSG00000162415.6,5207
gene_id,ENSG00000143569.14,5208
gene_id,ENSG00000237461.1,5208
gene_id,ENSG00000141699.6,5209
gene_id,ENSG00000196470.7,5209
gene_id,ENSG00000118518.11,5209
gene_id,ENSG00000108389.5,5210
gene_id,ENSG00000163938.12,5210
gene_id,ENSG00000131462.3,5210
gene_id,ENSG00000196533.6,5211
gene_id,ENSG00000119508.13,5212
gene_id,ENSG00000186001.8,5214
gene_id,ENSG00000183513.4,5214
gene_id,ENSG00000242294.2,5214
gene_id,ENSG00000259658.3,5214
gene_id,ENSG00000172840.2,5214
gene_id,ENSG00000115446.7,5215
gene_id,ENSG00000132781.13,5215
gene_id,ENSG00000107819.9,5215
gene_id,ENSG00000186862.13,5215
gene_id,ENSG00000141376.16,5217
gene_id,ENSG00000243943.5,5218
gene_id,ENSG00000221843.2,5218
gene_id,ENSG00000165509.9,5218
gene_id,ENSG00000159377.6,5218
gene_id,ENSG00000132773.7,5218
gene_id,ENSG00000162300.7,5219
gene_id,ENSG00000149823.3,5219
gene_id,ENSG00000173166.13,5219
gene_id,ENSG00000110046.8,5220
gene_id,ENSG00000186603.4,5221
gene_id,ENSG00000108788.7,5221
gene_id,ENSG00000257298.1,5221
gene_id,ENSG00000242412.1,5221
gene_id,ENSG00000176160.5,5221
gene_id,ENSG00000146670.5,5221
gene_id,ENSG00000159593.10,5222
gene_id,ENSG00000196968.6,5223
gene_id,ENSG00000037042.8,5223
gene_id,ENSG00000068971.9,5223
gene_id,ENSG00000168071.17,5224
gene_id,ENSG00000168062.5,5224
gene_id,ENSG00000273375.1,5224
gene_id,ENSG00000233716.1,5224
gene_id,ENSG00000116030.12,5224
gene_id,ENSG00000225119.3,5225
gene_id,ENSG00000174196.5,5225
gene_id,ENSG00000157851.12,5226
gene_id,ENSG00000105810.5,5227
gene_id,ENSG00000123130.12,5228
gene_id,ENSG00000162894.7,5228
gene_id,ENSG00000108861.4,5228
gene_id,ENSG00000175711.4,5229
gene_id,ENSG00000179912.15,5229
gene_id,ENSG00000175189.3,5230
gene_id,ENSG00000260949.1,5230
gene_id,ENSG00000181090.13,5231
gene_id,ENSG00000163939.14,5231
gene_id,ENSG00000214655.6,5232
gene_id,ENSG00000172586.7,5232
gene_id,ENSG00000232671.2,5232
gene_id,ENSG00000159433.7,5232
gene_id,ENSG00000203993.3,5232
gene_id,ENSG00000243232.3,5232
gene_id,ENSG00000154898.11,5233
gene_id,ENSG00000099917.13,5233
gene_id,ENSG00000126733.16,5233
gene_id,ENSG00000101336.8,5233
gene_id,ENSG00000110911.10,5234
gene_id,ENSG00000099910.12,5234
gene_id,ENSG00000171606.13,5234
gene_id,ENSG00000005102.8,5234
gene_id,ENSG00000112679.10,5235
gene_id,ENSG00000143373.13,5236
gene_id,ENSG00000149735.2,5236
gene_id,ENSG00000260490.2,5236
gene_id,ENSG00000110025.8,5237
gene_id,ENSG00000197122.7,5239
gene_id,ENSG00000078319.7,5239
gene_id,ENSG00000260103.2,5239
gene_id,ENSG00000007384.11,5239
gene_id,ENSG00000263142.1,5241
gene_id,ENSG00000227345.4,5242
gene_id,ENSG00000131470.10,5242
gene_id,ENSG00000143416.16,5244
gene_id,ENSG00000050426.11,5245
gene_id,ENSG00000122861.11,5245
gene_id,ENSG00000125522.3,5245
gene_id,ENSG00000213465.3,5246
gene_id,ENSG00000148660.16,5246
gene_id,ENSG00000103152.7,5246
gene_id,ENSG00000169213.6,5247
gene_id,ENSG00000106018.9,5248
gene_id,ENSG00000204628.7,5248
gene_id,ENSG00000273234.1,5248
gene_id,ENSG00000100299.13,5249
gene_id,ENSG00000261126.3,5249
gene_id,ENSG00000272589.1,5250
gene_id,ENSG00000124356.11,5250
gene_id,ENSG00000233937.2,5251
gene_id,ENSG00000263931.1,5252
gene_id,ENSG00000168060.10,5252
gene_id,ENSG00000115163.10,5252
gene_id,ENSG00000262140.1,5253
gene_id,ENSG00000116883.8,5253
gene_id,ENSG00000142694.6,5254
gene_id,ENSG00000242252.1,5254
gene_id,ENSG00000016864.12,5255
gene_id,ENSG00000166747.8,5255
gene_id,ENSG00000114902.9,5256
gene_id,ENSG00000138629.11,5256
gene_id,ENSG00000247240.3,5256
gene_id,ENSG00000121716.14,5257
gene_id,ENSG00000226306.6,5257
gene_id,ENSG00000236935.1,5259
gene_id,ENSG00000143376.8,5259
gene_id,ENSG00000116560.6,5260
gene_id,ENSG00000003096.9,5261
gene_id,ENSG00000224195.1,5261
gene_id,ENSG00000148655.10,5262
gene_id,ENSG00000143367.11,5262
gene_id,ENSG00000236670.1,5263
gene_id,ENSG00000186777.7,5264
gene_id,ENSG00000143951.11,5265
gene_id,ENSG00000166507.12,5265
gene_id,ENSG00000111911.5,5265
gene_id,ENSG00000004866.14,5266
gene_id,ENSG00000123444.9,5266
gene_id,ENSG00000213619.5,5266
gene_id,ENSG00000224470.3,5267
gene_id,ENSG00000130649.5,5267
gene_id,ENSG00000137814.5,5268
gene_id,ENSG00000121989.10,5268
gene_id,ENSG00000187840.4,5268
gene_id,ENSG00000162373.8,5268
gene_id,ENSG00000180979.5,5268
gene_id,ENSG00000131435.8,5269
gene_id,ENSG00000173137.7,5269
gene_id,ENSG00000168061.9,5270
gene_id,ENSG00000213277.3,5271
gene_id,ENSG00000107758.11,5272
gene_id,ENSG00000034239.6,5272
gene_id,ENSG00000197448.9,5272
